wavelength,intensity
304.17,482.3
304.19,537.0
304.22,682.1
304.24,832.8
304.27,1139.0
304.29,1386.0
304.32,1794.0
304.34,2090.0
304.37,2581.0
304.39,2941.0
304.42,3479.0
304.44,3781.0
304.46,3988.0
304.49,4077.0
304.51,4001.0
304.54,3762.0
304.56,3575.0
304.59,3332.0
304.61,3227.0
304.64,3172.0
304.66,3188.0
304.69,3207.0
304.71,3155.0
304.74,2904.0
304.76,2614.0
304.79,2056.0
304.81,1665.0
304.84,1157.0
304.86,914.5
304.89,742.1
304.91,779.8
304.94,1122.0
304.96,1571.0
304.99,2572.0
305.01,3386.0
305.04,4577.0
305.06,5169.0
305.09,5507.0
305.11,5312.0
305.14,4493.0
305.16,3732.0
305.19,2536.0
305.21,1830.0
305.24,1036.0
305.26,706.4
305.29,494.8
305.31,520.3
305.33,657.1
305.36,1014.0
305.38,1298.0
305.41,1667.0
305.43,1802.0
305.46,1765.0
305.48,1589.0
305.51,1190.0
305.53,906.3
305.56,555.4
305.58,405.3
305.61,319.8
305.63,347.3
305.66,483.2
305.68,610.9
305.71,813.6
305.73,942.8
305.76,1151.0
305.78,1341.0
305.81,1777.0
305.83,2177.0
305.86,2839.0
305.88,3201.0
305.91,3410.0
305.93,3261.0
305.96,2657.0
305.98,2113.0
306.01,1309.0
306.03,878.3
306.06,456.2
306.08,315.0
306.11,258.9
306.13,288.6
306.16,375.1
306.18,430.6
306.2,464.7
306.23,455.9
306.25,410.1
306.28,303.8
306.3,226.3
306.33,127.0
306.35,80.36
306.38,42.78
306.4,38.6
306.43,65.75
306.45,111.1
306.48,231.2
306.5,349.2
306.53,571.6
306.55,731.2
306.58,942.7
306.6,1042.0
306.63,1114.0
306.65,1113.0
306.68,1057.0
306.7,989.3
306.73,847.8
306.75,730.5
306.78,538.0
306.8,415.0
306.83,267.3
306.85,206.5
306.88,188.0
306.9,231.6
306.93,389.5
306.95,553.6
306.98,857.8
307.0,1064.0
307.03,1299.0
307.05,1366.0
307.07,1346.0
307.1,1167.0
307.12,989.0
307.15,722.0
307.17,594.0
307.2,528.1
307.22,570.7
307.25,721.4
307.27,834.8
307.3,942.7
307.32,940.8
307.35,820.8
307.37,687.3
307.4,473.1
307.42,356.9
307.45,259.0
307.47,247.9
307.5,293.7
307.52,345.6
307.55,417.1
307.57,443.2
307.6,439.0
307.62,412.3
307.65,356.4
307.67,319.3
307.7,272.6
307.72,247.2
307.75,215.9
307.77,200.9
307.8,194.6
307.82,206.5
307.85,253.2
307.87,301.1
307.9,384.5
307.92,436.1
307.95,493.8
307.97,528.2
307.99,592.3
308.02,892.9
308.04,1398.0
308.07,3026.0
308.09,4946.0
308.12,9295.0
308.14,13000.0
308.17,18740.0
308.19,21800.0
308.22,23770.0
308.24,22940.0
308.27,18920.0
308.29,15170.0
308.32,9539.0
308.34,6437.0
308.37,3209.0
308.39,1925.0
308.42,898.1
308.44,572.6
308.47,333.4
308.49,247.2
308.52,158.2
308.54,112.9
308.57,61.61
308.59,38.07
308.62,16.28
308.64,8.467
308.67,2.79
308.69,1.25
308.72,0.4549
308.74,0.4175
308.77,0.8017
308.79,1.363
308.82,2.821
308.84,4.324
308.86,6.366
308.89,10.89
308.91,15.61
308.94,28.5
308.96,45.37
308.99,101.4
309.01,185.0
309.04,489.7
309.06,953.5
309.09,2508.0
309.11,4545.0
309.14,9969.0
309.16,15510.0
309.19,26400.0
309.21,34380.0
309.24,44480.0
309.26,48130.0
309.29,47090.0
309.31,42270.0
309.34,31240.0
309.36,23250.0
309.39,12980.0
309.41,8019.0
309.44,3389.0
309.46,1746.0
309.49,583.5
309.51,289.2
309.54,176.9
309.56,213.8
309.59,359.3
309.61,492.7
309.64,702.3
309.66,815.8
309.69,896.2
309.71,876.0
309.73,802.0
309.76,627.5
309.78,499.9
309.81,336.3
309.83,261.3
309.86,212.0
309.88,223.2
309.91,303.8
309.93,393.2
309.96,555.0
309.98,658.7
310.01,766.0
310.03,786.9
310.06,733.1
310.08,649.5
310.11,485.6
310.13,372.6
310.16,227.1
310.18,155.1
310.21,86.4
310.23,62.59
310.26,49.03
310.28,48.6
310.31,52.69
310.33,55.71
310.36,59.31
310.38,61.95
310.41,68.87
310.43,76.68
310.46,93.69
310.48,108.0
310.51,132.2
310.53,148.7
310.56,171.1
310.58,182.2
310.6,188.3
310.63,185.5
310.65,175.2
310.68,150.4
310.7,131.6
310.73,109.3
310.75,103.9
310.78,115.5
310.8,136.1
310.83,178.8
310.85,208.2
310.88,242.9
310.9,257.3
310.93,271.0
310.95,282.0
310.98,313.0
311.0,344.1
311.03,393.5
311.05,414.9
311.08,409.7
311.1,377.7
311.13,299.0
311.15,240.0
311.18,166.0
311.2,136.0
311.23,126.2
311.25,141.6
311.28,189.4
311.3,230.3
311.33,290.1
311.35,320.3
311.38,341.8
311.4,340.7
311.43,326.9
311.45,319.2
311.47,319.1
311.5,336.0
311.52,353.8
311.55,374.6
311.57,376.1
311.6,355.0
311.62,329.3
311.65,286.1
311.67,261.4
311.7,237.2
311.72,229.4
311.75,224.2
311.77,220.1
311.8,205.8
311.82,189.4
311.85,157.4
311.87,134.9
311.9,106.1
311.92,92.67
311.95,81.76
311.97,79.68
312.0,82.23
312.02,86.64
312.05,95.82
312.07,103.0
312.1,115.9
312.12,127.9
312.15,158.9
312.17,194.4
312.2,277.5
312.22,351.4
312.25,471.9
312.27,540.1
312.3,591.1
312.32,580.2
312.34,536.0
312.37,434.0
312.39,366.4
312.42,301.4
312.44,291.3
312.47,317.6
312.49,347.4
312.52,381.2
312.54,384.2
312.57,355.5
312.59,320.1
312.62,258.8
312.64,220.0
312.67,170.2
312.69,141.7
312.72,103.6
312.74,80.46
312.77,50.63
312.79,35.18
312.82,19.68
312.84,14.03
312.87,10.54
312.89,10.09
312.92,10.16
312.94,9.958
312.97,8.986
312.99,8.299
313.02,8.83
313.04,11.75
313.07,23.72
313.09,39.55
313.12,79.74
313.14,118.8
313.17,192.7
313.19,245.8
313.22,314.2
313.24,342.0
313.26,349.5
313.29,321.6
313.31,282.5
313.34,210.7
313.36,164.8
313.39,111.7
313.41,90.08
313.44,76.99
313.46,77.99
313.49,86.65
313.51,92.8
313.54,96.93
313.56,94.99
313.59,86.61
313.61,79.66
313.64,70.88
313.66,66.99
313.69,63.16
313.71,60.72
313.74,55.6
313.76,50.96
313.79,42.59
313.81,36.52
313.84,27.36
313.86,21.6
313.89,14.21
313.91,10.54
313.94,7.417
313.96,6.997
313.99,8.579
314.01,10.74
314.04,14.91
314.06,18.07
314.09,23.84
314.11,29.41
314.13,37.61
314.16,57.07
314.18,75.33
314.21,108.3
314.23,131.0
314.26,160.3
314.28,174.5
314.31,188.1
314.33,193.8
314.36,199.2
314.38,200.5
314.41,196.8
314.43,189.7
314.46,173.8
314.48,162.0
314.51,146.1
314.53,137.3
314.56,125.4
314.58,116.9
314.61,103.7
314.63,97.59
314.66,102.0
314.68,121.0
314.71,181.8
314.73,243.7
314.76,354.7
314.78,425.4
314.81,496.2
314.83,506.8
314.86,463.4
314.88,403.6
314.91,294.2
314.93,223.9
314.96,140.5
314.98,103.6
315.0,80.63
315.03,66.62
315.05,66.41
315.08,73.23
315.1,79.75
315.13,89.24
315.15,94.26
315.18,99.3
315.2,101.7
315.23,107.0
315.25,114.7
315.28,138.4
315.3,164.9
315.33,220.1
315.35,262.9
315.38,321.0
315.4,345.2
315.43,347.0
315.45,324.8
315.48,269.7
315.5,230.9
315.53,189.1
315.55,178.3
315.58,186.1
315.6,202.5
315.63,240.7
315.65,284.5
315.68,433.2
315.7,653.4
315.73,1340.0
315.75,2155.0
315.78,4056.0
315.8,5742.0
315.83,8536.0
315.85,10190.0
315.87,11350.0
315.9,11670.0
315.92,10890.0
315.95,8631.0
315.97,6802.0
316.0,4257.0
316.02,2935.0
316.05,1612.0
316.07,1095.0
316.1,667.7
316.12,511.1
316.15,360.5
316.17,287.7
316.2,204.1
316.22,163.5
316.25,121.3
316.27,102.0
316.3,79.79
316.32,66.61
316.35,47.76
316.37,36.32
316.4,22.6
316.42,16.64
316.45,13.22
316.47,14.68
316.5,22.17
316.52,30.16
316.55,45.02
316.57,55.58
316.6,70.65
316.62,80.15
316.65,96.03
316.67,110.0
316.7,139.0
316.72,162.5
316.74,186.2
316.77,212.5
316.79,218.3
316.82,206.0
316.84,186.5
316.87,150.3
316.89,127.7
316.92,102.6
316.94,92.38
316.97,84.71
316.99,82.64
317.02,81.14
317.04,80.14
317.07,77.71
317.09,75.15
317.12,69.27
317.14,63.63
317.17,52.46
317.19,43.66
317.22,30.08
317.24,21.88
317.27,12.32
317.29,8.251
317.32,6.124
317.34,8.0
317.37,18.35
317.39,32.83
317.42,71.14
317.44,109.8
317.47,185.2
317.49,241.0
317.52,315.7
317.54,348.4
317.57,361.0
317.59,347.3
317.61,324.1
317.64,297.0
317.66,304.6
317.69,403.9
317.71,578.2
317.74,1161.0
317.76,1915.0
317.79,3918.0
317.81,5990.0
317.84,10180.0
317.86,13390.0
317.89,17820.0
317.91,19800.0
317.94,20380.0
317.96,19090.0
317.99,15340.0
318.01,12330.0
318.04,8220.0
318.06,6151.0
318.09,4164.0
318.11,3406.0
318.14,2696.0
318.16,2319.0
318.19,1755.0
318.21,1384.0
318.24,898.2
318.26,650.6
318.29,398.9
318.31,294.3
318.34,194.4
318.36,149.2
318.39,99.1
318.41,75.17
318.44,52.72
318.46,46.23
318.48,45.83
318.51,55.98
318.53,70.35
318.56,104.8
318.58,136.2
318.61,190.8
318.63,225.7
318.66,262.6
318.68,270.9
318.71,256.9
318.73,234.9
318.76,197.5
318.78,178.1
318.81,165.5
318.83,168.1
318.86,182.0
318.88,192.4
318.91,202.5
318.93,203.4
318.96,196.1
318.98,186.5
319.01,166.8
319.03,151.7
319.06,129.3
319.08,117.6
319.11,111.8
319.13,120.2
319.16,157.9
319.18,201.4
319.21,290.8
319.23,360.2
319.26,461.0
319.28,514.5
319.31,557.6
319.33,556.5
319.36,511.5
319.38,458.8
319.4,395.6
319.43,298.4
319.45,243.5
319.48,192.9
319.5,186.7
319.53,221.6
319.55,270.8
319.58,369.0
319.6,438.3
319.63,524.0
319.65,556.3
319.68,553.0
319.7,515.2
319.73,417.7
319.75,338.8
319.78,225.4
319.8,165.3
319.83,109.1
319.85,94.01
319.88,96.26
319.9,106.9
319.93,124.0
319.95,131.1
319.98,132.3
320.0,128.7
320.03,122.0
320.05,119.0
320.08,117.3
320.1,116.3
320.13,112.0
320.15,106.4
320.18,95.35
320.2,87.7
320.23,78.18
320.25,74.12
320.27,72.74
320.3,78.91
320.32,92.22
320.35,134.8
320.37,183.1
320.4,287.5
320.42,372.9
320.45,501.3
320.47,568.7
320.5,613.7
320.52,598.8
320.55,517.4
320.57,439.1
320.6,316.7
320.62,246.4
320.65,168.8
320.67,134.4
320.7,99.79
320.72,82.54
320.75,60.04
320.77,46.81
320.8,31.9
320.82,27.42
320.85,33.36
320.87,48.77
320.9,94.26
320.92,141.4
320.95,235.1
320.97,306.8
321.0,410.8
321.02,466.5
321.05,518.0
321.07,533.3
321.1,550.1
321.12,578.3
321.14,638.5
321.17,815.5
321.19,997.6
321.22,1347.0
321.24,1600.0
321.27,1935.0
321.29,2084.0
321.32,2150.0
321.34,2085.0
321.37,1852.0
321.39,1638.0
321.42,1283.0
321.44,1051.0
321.47,746.5
321.49,586.5
321.52,417.6
321.54,346.8
321.57,282.7
321.59,254.9
321.62,219.9
321.64,197.5
321.67,166.2
321.69,148.5
321.72,127.4
321.74,116.3
321.77,104.1
321.79,101.3
321.82,112.8
321.84,135.9
321.87,196.9
321.89,251.0
321.92,334.8
321.94,378.2
321.97,404.6
321.99,392.9
322.01,362.9
322.04,307.4
322.06,282.9
322.09,292.1
322.11,334.8
322.14,440.5
322.16,519.1
322.19,606.1
322.21,622.9
322.24,573.8
322.26,500.1
322.29,362.4
322.31,275.3
322.34,182.2
322.36,155.2
322.39,174.0
322.41,227.5
322.44,370.8
322.46,508.0
322.49,765.5
322.51,955.3
322.54,1222.0
322.56,1363.0
322.59,1507.0
322.61,1590.0
322.64,1828.0
322.66,2161.0
322.69,3059.0
322.71,3928.0
322.74,5451.0
322.76,6401.0
322.79,7306.0
322.81,7382.0
322.84,6653.0
322.86,5744.0
322.88,4687.0
322.91,3210.0
322.93,2490.0
322.96,1939.0
322.98,1894.0
323.01,2121.0
323.03,2329.0
323.06,2512.0
323.08,2471.0
323.11,2149.0
323.13,1812.0
323.16,1256.0
323.18,924.5
323.21,559.2
323.23,410.9
323.26,302.2
323.28,278.2
323.31,271.8
323.33,270.0
323.36,256.0
323.38,237.1
323.41,196.9
323.43,165.7
323.46,118.6
323.48,90.53
323.51,57.41
323.53,42.29
323.56,29.32
323.58,25.8
323.61,25.68
323.63,28.01
323.66,34.56
323.68,41.22
323.71,55.48
323.73,68.36
323.75,84.34
323.78,115.1
323.8,141.2
323.83,190.7
323.85,232.4
323.88,312.1
323.9,379.7
323.93,506.0
323.95,605.3
323.98,761.7
324.0,853.4
324.03,934.7
324.05,933.3
324.08,839.6
324.1,728.4
324.13,532.2
324.15,412.9
324.18,301.7
324.2,297.9
324.23,435.5
324.25,638.4
324.28,1109.0
324.3,1505.0
324.33,2112.0
324.35,2437.0
324.38,2664.0
324.4,2599.0
324.43,2209.0
324.45,1824.0
324.48,1210.0
324.5,849.6
324.53,448.7
324.55,278.5
324.58,140.0
324.6,101.9
324.62,90.32
324.65,99.52
324.67,113.0
324.7,133.2
324.72,143.0
324.75,149.4
324.77,147.9
324.8,137.9
324.82,127.3
324.85,108.9
324.87,97.83
324.9,89.15
324.92,92.5
324.95,117.5
324.97,150.5
325.0,226.1
325.02,291.5
325.05,399.5
325.07,466.2
325.1,537.8
325.12,560.3
325.15,563.1
325.17,557.2
325.2,562.6
325.22,583.5
325.25,633.7
325.27,666.1
325.3,687.5
325.32,676.1
325.35,626.3
325.37,583.5
325.4,534.3
325.42,531.2
325.45,608.6
325.47,737.1
325.5,1067.0
325.52,1369.0
325.54,1704.0
325.57,2165.0
325.59,2366.0
325.62,2416.0
325.64,2278.0
325.67,1905.0
325.69,1633.0
325.72,1339.0
325.74,1269.0
325.77,1348.0
325.79,1479.0
325.82,1679.0
325.84,1757.0
325.87,1753.0
325.89,1686.0
325.92,1555.0
325.94,1486.0
325.97,1427.0
325.99,1400.0
326.02,1320.0
326.04,1215.0
326.07,977.5
326.09,786.7
326.12,505.5
326.14,347.6
326.17,177.0
326.19,106.6
326.22,52.11
326.24,41.35
326.27,56.52
326.29,89.62
326.32,186.1
326.34,289.9
326.37,509.1
326.39,687.0
326.41,870.5
326.44,1102.0
326.46,1190.0
326.49,1189.0
326.51,1101.0
326.54,880.1
326.56,710.2
326.59,478.3
326.61,362.0
326.64,262.6
326.66,246.6
326.69,286.4
326.71,343.2
326.74,446.5
326.76,510.1
326.79,572.6
326.81,584.5
326.84,558.0
326.86,518.5
326.89,447.4
326.91,404.9
326.94,365.5
326.96,359.2
326.99,374.2
327.01,391.1
327.04,407.8
327.06,404.2
327.09,372.0
327.11,336.0
327.14,274.7
327.16,238.7
327.19,205.6
327.21,200.4
327.24,212.8
327.26,226.6
327.28,237.1
327.31,235.1
327.33,218.7
327.36,175.6
327.38,140.6
327.41,90.42
327.43,63.23
327.46,34.97
327.48,24.04
327.51,17.17
327.53,17.8
327.56,25.76
327.58,35.83
327.61,58.34
327.63,77.96
327.66,112.2
327.68,136.2
327.71,169.1
327.73,186.3
327.76,201.7
327.78,203.9
327.81,195.2
327.83,182.7
327.86,158.3
327.88,141.8
327.91,123.5
327.93,118.4
327.96,121.8
327.98,129.2
328.01,141.2
328.03,145.7
328.06,142.9
328.08,134.6
328.11,115.3
328.13,100.7
328.15,86.76
328.18,69.99
328.2,62.52
328.23,56.54
328.25,54.86
328.28,53.11
328.3,51.16
328.33,46.34
328.35,42.38
328.38,36.91
328.4,34.38
328.43,32.92
328.45,33.8
328.48,39.6
328.5,48.64
328.53,75.56
328.55,105.6
328.58,170.0
328.6,222.3
328.63,300.0
328.65,339.7
328.68,363.1
328.7,350.1
328.73,293.7
328.75,241.3
328.78,161.1
328.8,116.1
328.83,69.24
328.85,51.52
328.88,39.81
328.9,37.87
328.93,38.14
328.95,38.69
328.98,39.82
329.0,41.85
329.02,46.2
329.05,59.47
329.07,73.88
329.1,104.0
329.12,128.3
329.15,166.2
329.17,188.0
329.2,207.7
329.22,208.7
329.25,191.0
329.27,168.5
329.3,126.3
329.32,97.42
329.35,59.86
329.37,40.93
329.4,22.59
329.42,16.43
329.45,14.4
329.47,16.81
329.5,24.75
329.52,32.49
329.55,47.59
329.57,60.13
329.6,83.14
329.62,101.7
329.65,135.0
329.67,161.4
329.7,208.2
329.72,243.4
329.75,297.1
329.77,327.5
329.8,351.8
329.82,347.5
329.85,308.1
329.87,264.2
329.89,213.3
329.92,137.9
329.94,95.8
329.97,50.85
329.99,32.67
330.02,18.83
330.04,15.46
330.07,14.85
330.09,15.87
330.12,18.87
330.14,22.56
330.17,33.2
330.19,45.39
330.22,72.9
330.24,96.58
330.27,134.7
330.29,156.7
330.32,175.7
330.34,175.9
330.37,158.7
330.39,140.4
330.42,116.8
330.44,112.6
330.47,137.9
330.49,181.2
330.52,286.8
330.54,378.2
330.57,524.9
330.59,612.1
330.62,700.1
330.64,721.0
330.67,696.1
330.69,650.4
330.72,557.4
330.74,488.9
330.76,420.5
330.79,322.0
330.81,260.9
330.84,178.9
330.86,132.9
330.89,80.24
330.91,56.68
330.94,37.07
330.96,32.35
330.99,33.51
331.01,37.62
331.04,46.61
331.06,54.1
331.09,67.58
331.11,77.71
331.14,92.26
331.16,99.24
331.19,101.7
331.21,96.95
331.24,81.72
331.26,68.98
331.29,52.32
331.31,46.31
331.34,48.77
331.36,58.48
331.39,82.25
331.41,100.6
331.44,123.7
331.46,131.7
331.49,128.4
331.51,116.5
331.54,89.35
331.56,69.38
331.59,42.97
331.61,29.83
331.64,17.33
331.66,12.88
331.68,10.45
331.71,8.733
331.73,8.068
331.76,7.254
331.78,6.902
331.81,7.022
331.83,7.676
331.86,9.383
331.88,10.69
331.91,12.15
331.93,12.42
331.96,11.48
331.98,10.12
332.01,7.612
332.03,6.136
332.06,5.073
332.08,5.597
332.11,8.953
332.13,13.25
332.16,23.09
332.18,31.79
332.21,47.21
332.23,58.27
332.26,74.39
332.28,83.84
332.31,94.38
332.33,98.13
332.36,97.83
332.38,93.6
332.41,82.3
332.43,72.69
332.46,57.6
332.48,48.26
332.51,36.36
332.53,29.88
332.55,24.36
332.58,17.45
332.6,13.58
332.63,8.89
332.65,6.661
332.68,5.088
332.7,5.563
332.73,9.342
332.75,14.42
332.78,26.65
332.8,38.14
332.83,60.99
332.85,81.23
332.88,125.3
332.9,170.8
332.93,280.0
332.95,389.1
332.98,609.8
333.0,782.9
333.03,1035.0
333.05,1162.0
333.08,1237.0
333.1,1197.0
333.13,1022.0
333.15,858.4
333.18,600.6
333.2,447.8
333.23,269.8
333.25,186.3
333.28,103.4
333.3,68.91
333.33,37.54
333.35,25.85
333.38,17.2
333.4,15.43
333.42,15.83
333.45,19.56
333.47,24.16
333.5,35.27
333.52,46.41
333.55,69.7
333.57,89.14
333.6,120.8
333.62,140.2
333.65,160.0
333.67,164.2
333.7,155.3
333.72,141.0
333.75,112.2
333.77,91.78
333.8,64.21
333.82,49.51
333.85,33.78
333.87,27.21
333.9,22.04
333.92,20.93
333.95,21.52
333.97,22.82
334.0,25.33
334.02,26.99
334.05,29.07
334.07,30.13
334.1,31.45
334.12,32.35
334.15,33.79
334.17,34.68
334.2,35.52
334.22,35.67
334.25,35.75
334.27,36.2
334.29,37.38
334.32,40.7
334.34,43.59
334.37,47.52
334.39,48.93
334.42,47.95
334.44,44.99
334.47,37.62
334.49,31.47
334.52,21.95
334.54,16.23
334.57,9.566
334.59,6.655
334.62,4.627
334.64,4.729
334.67,6.769
334.69,9.129
334.72,13.47
334.74,16.32
334.77,19.56
334.79,20.63
334.82,20.82
334.84,20.68
334.87,21.96
334.89,24.94
334.92,33.7
334.94,42.13
334.97,56.46
334.99,65.2
335.02,73.95
335.04,75.86
335.07,73.16
335.09,68.77
335.12,60.46
335.14,54.64
335.16,48.83
335.19,40.0
335.21,34.06
335.24,25.68
335.26,21.12
335.29,17.08
335.31,16.8
335.34,20.37
335.36,25.39
335.39,36.54
335.41,46.01
335.44,61.99
335.46,72.55
335.49,85.18
335.51,89.62
335.54,88.27
335.56,82.0
335.59,66.71
335.61,54.61
335.64,37.0
335.66,27.02
335.69,15.66
335.71,10.4
335.74,5.299
335.76,3.258
335.79,1.545
335.81,1.024
335.84,0.9322
335.86,1.311
335.89,2.687
335.91,4.308
335.94,8.143
335.96,11.84
335.99,19.46
336.01,26.22
336.03,34.71
336.06,51.85
336.08,67.24
336.11,98.18
336.13,124.9
336.16,174.5
336.18,212.9
336.21,274.0
336.23,312.3
336.26,355.2
336.28,367.5
336.31,354.9
336.33,326.4
336.36,263.5
336.38,216.6
336.41,153.1
336.43,120.3
336.46,87.3
336.48,73.73
336.51,60.19
336.53,52.76
336.56,41.48
336.58,33.78
336.61,23.09
336.63,17.24
336.66,10.96
336.68,8.372
336.71,6.475
336.73,6.441
336.76,8.688
336.78,12.38
336.81,22.7
336.83,33.49
336.86,55.74
336.88,73.87
336.9,93.5
336.93,123.3
336.95,142.1
336.98,167.3
337.0,181.6
337.03,197.0
337.05,201.2
337.08,194.8
337.1,181.1
337.13,148.6
337.15,122.3
337.18,82.93
337.2,60.18
337.23,34.18
337.25,22.33
337.28,11.12
337.3,6.778
337.33,3.104
337.35,1.8
337.38,0.7894
337.4,0.5033
337.43,0.4743
337.45,0.7149
337.48,1.578
337.5,2.592
337.53,4.899
337.55,6.933
337.58,10.37
337.6,12.55
337.63,14.86
337.65,15.42
337.68,14.69
337.7,13.47
337.73,11.5
337.75,10.81
337.78,11.73
337.8,14.02
337.82,17.73
337.85,25.77
337.87,32.46
337.9,43.7
337.92,51.37
337.95,61.59
337.97,66.49
338.0,69.21
338.02,67.39
338.05,59.56
338.07,51.95
338.1,39.45
338.12,31.79
338.15,22.96
338.17,19.31
338.2,17.35
338.22,18.4
338.25,23.49
338.27,29.16
338.3,40.35
338.32,48.6
338.35,59.48
338.37,63.98
338.4,64.42
338.42,60.23
338.45,48.75
338.47,39.28
338.5,25.36
338.52,17.55
338.55,9.013
338.57,5.352
338.6,2.183
338.62,1.111
338.65,0.3597
338.67,0.1569
338.69,0.06437
338.72,0.01505
338.74,0.005286
338.77,0.0009827
338.79,0.0003084
338.82,0.0001481
338.84,0.0003854
338.87,0.002254
338.89,0.006913
338.92,0.03322
338.94,0.08782
338.97,0.3377
338.99,0.7697
339.02,2.371
339.04,4.664
339.07,11.52
339.09,19.58
339.12,38.82
339.14,56.94
339.17,90.63
339.19,114.8
339.22,146.6
339.24,160.4
339.27,164.6
339.29,156.2
339.32,130.7
339.34,109.6
339.37,79.34
339.39,63.17
339.42,46.42
339.44,39.41
339.47,32.39
339.49,28.55
339.52,22.68
339.54,18.59
339.56,14.56
339.59,9.255
339.61,6.489
339.64,3.726
339.66,2.848
339.69,3.132
339.71,4.669
339.74,9.969
339.76,16.32
339.79,31.49
339.81,45.76
339.84,72.27
339.86,91.25
339.89,116.0
339.91,126.5
339.94,128.8
339.96,121.2
339.99,100.2
340.01,83.58
340.04,62.05
340.06,53.07
340.09,50.1
340.11,54.81
340.14,68.98
340.16,80.56
340.19,96.16
340.21,102.9
340.24,105.2
340.26,101.9
340.29,92.71
340.31,86.33
340.34,80.0
340.36,78.78
340.39,80.21
340.41,81.53
340.43,81.68
340.46,78.49
340.48,74.93
340.51,72.05
340.53,75.81
340.56,97.76
340.58,127.3
340.61,198.2
340.63,262.6
340.66,376.3
340.68,453.2
340.71,546.4
340.73,579.8
340.76,571.8
340.78,528.1
340.81,421.3
340.83,338.0
340.86,221.6
340.88,160.5
340.91,101.0
340.93,81.34
340.96,73.61
340.98,76.96
341.01,85.67
341.03,90.24
341.06,92.29
341.08,90.6
341.11,86.22
341.13,84.61
341.16,89.03
341.18,98.86
341.21,125.2
341.23,148.6
341.26,184.9
341.28,203.7
341.3,213.4
341.33,206.4
341.35,187.9
341.38,146.7
341.4,116.4
341.43,76.13
341.45,56.05
341.48,37.1
341.5,30.57
341.53,26.36
341.55,25.52
