wavelength,intensity
309.19,5930.0
309.22,7026.0
309.24,7537.0
309.27,7851.0
309.29,7727.0
309.31,7346.0
309.34,6382.0
309.36,5565.0
309.39,4247.0
309.41,3397.0
309.44,2281.0
309.46,1679.0
309.49,1002.0
309.51,689.2
309.54,387.1
309.56,269.9
309.59,178.0
309.61,152.5
309.64,142.5
309.66,144.6
309.69,149.8
309.71,151.0
309.74,146.8
309.76,140.1
309.79,126.2
309.81,116.2
309.84,103.4
309.86,97.76
309.89,95.1
309.91,97.13
309.94,104.5
309.96,110.8
309.99,119.8
310.01,123.9
310.04,125.7
310.06,123.6
310.09,116.5
310.11,110.3
310.14,101.6
310.16,98.12
310.18,97.8
310.21,105.3
310.23,116.2
310.26,141.2
310.28,162.6
310.31,198.7
310.33,223.4
310.36,257.7
310.38,277.3
310.41,300.6
310.43,312.0
310.46,324.1
310.48,329.4
310.51,334.1
310.53,334.7
310.56,330.6
310.58,323.3
310.61,304.0
310.63,285.0
310.66,248.3
310.68,219.7
310.71,174.2
310.73,144.3
310.76,103.8
310.78,81.04
310.81,54.78
310.83,42.59
310.86,31.63
310.88,28.52
310.91,28.84
310.93,31.57
310.96,38.22
310.98,43.64
311.01,52.17
311.03,57.5
311.05,62.11
311.08,66.98
311.1,68.54
311.13,68.11
311.15,66.01
311.18,60.53
311.2,55.7
311.23,47.52
311.25,41.95
311.28,34.22
311.3,29.84
311.33,24.79
311.35,22.48
311.38,20.43
311.4,19.84
311.43,19.88
311.45,20.48
311.48,22.48
311.5,24.96
311.53,31.57
311.55,38.87
311.58,56.22
311.6,73.32
311.63,109.2
311.65,140.6
311.68,198.6
311.7,243.3
311.73,314.7
311.75,361.5
311.78,422.9
311.8,453.7
311.83,478.8
311.85,479.9
311.88,458.8
311.9,431.6
311.93,377.1
311.95,335.6
311.97,293.0
312.0,231.3
312.02,193.9
312.05,145.4
312.07,118.5
312.1,86.23
312.12,69.59
312.15,50.78
312.17,41.59
312.2,31.52
312.22,26.6
312.25,20.96
312.27,17.99
312.3,14.32
312.32,12.34
312.35,10.07
312.37,9.08
312.4,8.469
312.42,8.646
312.45,9.703
312.47,10.83
312.5,12.93
312.52,14.48
312.55,16.88
312.57,18.52
312.6,21.2
312.62,23.27
312.65,27.12
312.67,30.38
312.7,36.72
312.72,42.36
312.75,54.61
312.77,67.36
312.8,100.1
312.82,137.7
312.84,195.8
312.87,341.9
312.89,495.0
312.92,837.7
312.94,1156.0
312.97,1776.0
312.99,2277.0
313.02,3110.0
313.04,3675.0
313.07,4434.0
313.09,4819.0
313.12,5127.0
313.14,5123.0
313.17,4804.0
313.19,4413.0
313.22,3647.0
313.24,3080.0
313.27,2245.0
313.29,1744.0
313.32,1123.0
313.34,805.2
313.37,462.3
313.39,309.3
313.42,164.3
313.44,107.8
313.47,60.57
313.49,44.48
313.52,32.3
313.54,28.21
313.57,24.31
313.59,22.12
313.62,18.76
313.64,16.4
313.67,12.85
313.69,10.63
313.72,7.699
313.74,6.078
313.76,4.737
313.79,3.222
313.81,2.505
313.84,1.787
313.86,1.505
313.89,1.318
313.91,1.326
313.94,1.506
313.96,1.725
313.99,2.19
314.01,2.596
314.04,3.393
314.06,4.11
314.09,5.64
314.11,7.119
314.14,10.37
314.16,13.46
314.19,19.81
314.21,25.31
314.24,35.41
314.26,43.11
314.29,55.28
314.31,63.11
314.34,73.02
314.36,77.64
314.39,80.62
314.41,79.72
314.44,74.31
314.46,68.52
314.49,57.88
314.51,50.4
314.54,40.15
314.56,34.71
314.59,29.58
314.61,28.48
314.63,29.27
314.66,33.66
314.68,38.25
314.71,46.41
314.73,51.84
314.76,58.46
314.78,61.12
314.81,61.66
314.83,59.65
314.86,53.56
314.88,48.08
314.91,39.08
314.93,33.38
314.96,26.54
314.98,23.67
315.01,22.51
315.03,24.01
315.06,29.71
315.08,35.67
315.11,47.39
315.13,56.68
315.16,72.07
315.18,82.89
315.21,99.4
315.23,110.5
315.26,127.1
315.28,138.2
315.31,155.0
315.33,165.8
315.36,180.4
315.38,188.4
315.41,196.3
315.43,198.3
315.46,196.5
315.48,192.6
315.51,184.7
315.53,180.0
315.55,178.0
315.58,185.7
315.6,202.9
315.63,257.9
315.65,321.7
315.68,471.8
315.7,614.4
315.73,895.8
315.75,1124.0
315.78,1506.0
315.8,1765.0
315.83,2116.0
315.85,2296.0
315.88,2447.0
315.9,2456.0
315.93,2333.0
315.95,2176.0
315.98,1869.0
316.0,1647.0
316.03,1331.0
316.05,1152.0
316.08,949.6
316.1,858.4
316.13,776.1
316.15,746.6
316.18,719.9
316.2,703.2
316.23,666.7
316.25,630.9
316.28,558.7
316.3,500.6
316.33,405.1
316.35,340.5
316.38,249.8
316.4,196.8
316.42,151.3
316.45,98.51
316.47,73.34
316.5,49.09
316.52,40.88
316.55,39.1
316.57,44.67
316.6,63.73
316.62,84.39
316.65,128.8
316.67,167.9
316.7,239.7
316.72,294.3
316.75,379.6
316.77,433.5
316.8,500.1
316.82,529.8
316.85,546.3
316.87,538.1
316.9,501.2
316.92,465.1
316.95,404.9
316.97,367.0
317.0,321.7
317.02,301.7
317.05,286.4
317.07,283.6
317.1,283.6
317.12,282.3
317.15,272.8
317.17,259.7
317.2,229.7
317.22,204.4
317.25,162.4
317.27,134.3
317.29,108.0
317.32,74.41
317.34,56.72
317.37,37.46
317.39,29.04
317.42,21.81
317.44,19.83
317.47,20.03
317.49,21.95
317.52,27.75
317.54,34.41
317.57,51.82
317.59,71.72
317.62,123.2
317.64,179.7
317.67,315.4
317.69,452.4
317.72,749.0
317.74,1017.0
317.77,1532.0
317.79,1941.0
317.82,2617.0
317.84,3075.0
317.87,3694.0
317.89,4016.0
317.92,4296.0
317.94,4325.0
317.97,4133.0
317.99,3869.0
318.02,3334.0
318.04,2929.0
318.07,2319.0
318.09,1943.0
318.12,1456.0
318.14,1189.0
318.17,870.9
318.19,705.2
318.21,569.8
318.24,411.1
318.26,328.7
318.29,232.2
318.31,182.8
318.34,126.7
318.36,99.36
318.39,70.28
318.41,57.39
318.44,45.8
318.46,42.34
318.49,42.38
318.51,45.32
318.54,53.06
318.56,59.72
318.59,70.53
318.61,77.34
318.64,85.48
318.66,88.85
318.69,90.34
318.71,89.12
318.74,85.18
318.76,82.28
318.79,80.16
318.81,82.02
318.84,93.05
318.86,107.8
318.89,143.6
318.91,177.6
318.94,243.2
318.96,295.0
318.99,378.8
319.01,433.8
319.04,505.1
319.06,539.7
319.08,560.6
319.11,563.4
319.13,546.7
319.16,499.3
319.18,457.4
319.21,388.7
319.23,343.5
319.26,282.8
319.28,248.6
319.31,207.1
319.33,185.1
319.36,158.9
319.38,144.9
319.41,127.9
319.43,119.2
319.46,110.4
319.48,107.6
319.51,107.8
319.53,110.5
319.56,117.3
319.58,122.3
319.61,128.8
319.63,131.2
319.66,130.7
319.68,127.2
319.71,117.7
319.73,109.1
319.76,94.48
319.78,84.67
319.81,71.51
319.83,64.47
319.86,57.16
319.88,54.48
319.91,53.49
319.93,54.65
319.96,59.11
319.98,64.28
320.0,71.8
320.03,89.15
320.05,106.0
320.08,140.7
320.1,170.3
320.13,223.0
320.15,261.3
320.18,317.9
320.2,351.1
320.23,387.5
320.25,399.8
320.28,398.4
320.3,384.5
320.33,347.9
320.35,316.2
320.38,263.6
320.4,228.4
320.43,179.6
320.45,151.2
320.48,115.7
320.5,96.69
320.53,74.15
320.55,62.37
320.58,48.34
320.6,40.85
320.63,31.79
320.65,27.01
320.68,21.78
320.7,19.75
320.73,19.42
320.75,21.45
320.78,28.72
320.8,36.9
320.83,54.76
320.85,70.48
320.87,88.98
320.9,120.6
320.92,142.8
320.95,174.9
320.97,193.4
321.0,214.2
321.02,222.4
321.05,226.2
321.07,224.0
321.1,216.8
321.12,211.5
321.15,206.8
321.17,207.6
321.2,216.2
321.22,226.7
321.25,247.9
321.27,263.7
321.3,286.3
321.32,298.3
321.35,308.6
321.37,309.4
321.4,301.6
321.42,291.6
321.45,273.0
321.47,260.9
321.5,248.1
321.52,245.8
321.55,254.5
321.57,269.1
321.6,302.8
321.62,331.2
321.65,377.2
321.67,406.5
321.7,442.5
321.72,458.2
321.75,466.3
321.77,460.9
321.79,447.3
321.82,413.9
321.84,385.2
321.87,336.5
321.89,302.7
321.92,253.9
321.94,224.4
321.97,187.7
321.99,169.8
322.02,155.0
322.04,154.5
322.07,169.0
322.09,189.3
322.12,234.6
322.14,273.1
322.17,338.9
322.19,384.4
322.22,448.2
322.24,484.1
322.27,522.6
322.29,536.6
322.32,539.6
322.34,531.0
322.37,505.7
322.39,483.3
322.42,446.3
322.44,421.7
322.47,388.2
322.49,369.6
322.52,349.2
322.54,341.3
322.57,339.5
322.59,345.6
322.62,367.2
322.64,390.4
322.66,420.7
322.69,479.0
322.71,525.1
322.74,601.3
322.76,653.8
322.79,728.5
322.81,771.5
322.84,818.8
322.86,835.4
322.89,833.6
322.91,813.8
322.94,758.2
322.96,706.8
322.99,616.7
323.01,553.8
323.04,465.4
323.06,415.7
323.09,362.3
323.11,343.7
323.14,344.6
323.16,366.5
323.19,435.7
323.21,509.7
323.24,670.1
323.26,813.7
323.29,1086.0
323.31,1303.0
323.34,1663.0
323.36,1911.0
323.39,2262.0
323.41,2461.0
323.44,2681.0
323.46,2768.0
323.49,2809.0
323.51,2788.0
323.53,2738.0
323.56,2632.0
323.58,2551.0
323.61,2422.0
323.63,2333.0
323.66,2190.0
323.68,2088.0
323.71,1931.0
323.73,1830.0
323.76,1697.0
323.78,1629.0
323.81,1561.0
323.83,1535.0
323.86,1511.0
323.88,1494.0
323.91,1450.0
323.93,1401.0
323.96,1301.0
323.98,1221.0
324.01,1100.0
324.03,1029.0
324.06,952.3
324.08,924.7
324.11,915.2
324.13,922.9
324.16,937.5
324.18,938.5
324.21,912.4
324.23,872.4
324.26,779.4
324.28,700.2
324.31,568.1
324.33,479.0
324.36,355.2
324.38,283.9
324.41,197.1
324.43,152.9
324.45,118.5
324.48,82.81
324.5,67.94
324.53,56.93
324.55,56.63
324.58,67.06
324.6,82.04
324.63,118.4
324.65,152.8
324.68,220.6
324.7,275.8
324.73,369.7
324.75,435.8
324.78,530.5
324.8,584.3
324.83,640.6
324.85,657.3
324.88,648.2
324.9,620.8
324.93,556.0
324.95,504.3
324.98,429.5
325.0,390.7
325.03,366.0
325.05,382.0
325.08,476.1
325.1,602.6
325.13,928.7
325.15,1270.0
325.18,2036.0
325.2,2761.0
325.23,4236.0
325.25,5499.0
325.28,7787.0
325.3,9513.0
325.32,11310.0
325.35,13910.0
325.37,15410.0
325.4,16970.0
325.42,17440.0
325.45,17150.0
325.47,16330.0
325.5,14310.0
325.52,12610.0
325.55,9835.0
325.57,8019.0
325.6,5571.0
325.62,4206.0
325.65,2606.0
325.67,1826.0
325.7,1019.0
325.72,671.4
325.75,352.8
325.77,233.3
325.8,139.3
325.82,112.0
325.85,101.1
325.87,106.8
325.9,129.8
325.92,154.5
325.95,207.7
325.97,255.2
326.0,345.4
326.02,416.5
326.05,533.1
326.07,611.1
326.1,714.9
326.12,767.0
326.15,807.6
326.17,805.9
326.2,760.0
326.22,704.4
326.24,634.0
326.27,513.3
326.29,430.9
326.32,316.2
326.34,250.3
326.37,171.0
326.39,131.2
326.42,88.66
326.44,69.6
326.47,51.04
326.49,43.28
326.52,35.77
326.54,32.36
326.57,28.32
326.59,25.91
326.62,22.39
326.64,20.08
326.67,16.75
326.69,14.73
326.72,12.16
326.74,10.83
326.77,9.564
326.79,9.289
326.82,9.996
326.84,11.48
326.87,15.92
326.89,20.96
326.92,32.87
326.94,44.53
326.97,68.83
326.99,90.03
327.02,129.2
327.04,159.4
327.07,208.0
327.09,240.2
327.11,269.8
327.14,305.1
327.16,319.9
327.19,325.9
327.21,318.8
327.24,292.8
327.26,267.6
327.29,222.7
327.31,191.2
327.34,146.2
327.36,119.7
327.39,87.51
327.41,71.39
327.44,55.01
327.46,48.84
327.49,45.83
327.51,47.64
327.54,55.9
327.56,65.34
327.59,86.41
327.61,106.0
327.64,145.5
327.66,179.9
327.69,245.2
327.71,298.1
327.74,390.1
327.76,457.6
327.79,561.8
327.81,628.6
327.84,716.6
327.86,763.7
327.89,815.3
327.91,839.5
327.94,870.3
327.96,895.6
327.99,955.2
328.01,1016.0
328.03,1095.0
328.06,1244.0
328.08,1354.0
328.11,1509.0
328.13,1591.0
328.16,1653.0
328.18,1645.0
328.21,1553.0
328.23,1444.0
328.26,1226.0
328.28,1061.0
328.31,808.4
328.33,650.7
328.36,446.1
328.38,335.9
328.41,211.3
328.43,153.6
328.46,99.43
328.48,81.46
328.51,76.56
328.53,85.78
328.56,115.7
328.58,145.3
328.61,201.4
328.63,244.7
328.66,313.5
328.68,358.2
328.71,416.1
328.73,444.6
328.76,466.5
328.78,465.5
328.81,440.8
328.83,411.0
328.86,351.9
328.88,307.0
328.9,261.3
328.93,196.2
328.95,158.0
328.98,110.9
329.0,86.82
329.03,61.07
329.05,49.9
329.08,40.14
329.1,37.05
329.13,35.58
329.15,35.72
329.18,36.25
329.2,36.24
329.23,35.12
329.25,33.52
329.28,29.95
329.3,27.0
329.33,22.23
329.35,19.13
329.38,15.02
329.4,12.84
329.43,10.53
329.45,9.625
329.48,9.067
329.5,9.091
329.53,9.457
329.55,9.782
329.58,10.21
329.6,10.4
329.63,10.5
329.65,10.47
329.68,10.34
329.7,10.22
329.73,10.01
329.75,9.84
329.77,9.619
329.8,9.146
329.82,8.709
329.85,7.859
329.87,7.185
329.9,6.094
329.92,5.379
329.95,4.445
329.97,3.979
330.0,3.597
330.02,3.581
330.05,3.916
330.07,4.357
330.1,5.268
330.12,5.981
330.15,7.085
330.17,7.772
330.2,8.63
330.22,9.054
330.25,9.489
330.27,9.711
330.3,10.17
330.32,10.78
330.35,12.58
330.37,14.71
330.4,19.83
330.42,24.8
330.45,34.81
330.47,43.13
330.5,57.54
330.52,67.84
330.55,83.0
330.57,92.03
330.6,102.6
330.62,107.2
330.65,109.9
330.67,109.3
330.69,107.1
330.72,102.3
330.74,98.73
330.77,94.22
330.79,92.23
330.82,91.29
330.84,92.31
330.87,97.28
330.89,104.0
330.92,122.4
330.94,143.1
330.97,192.5
330.99,241.4
331.02,343.4
331.04,431.3
331.07,589.7
331.09,707.4
331.12,886.5
331.14,995.9
331.17,1124.0
331.19,1175.0
331.22,1189.0
331.24,1155.0
331.27,1047.0
331.29,947.1
331.32,774.0
331.34,655.6
331.37,491.2
331.39,397.3
331.42,285.3
331.44,229.9
331.47,171.4
331.49,145.3
331.52,119.2
331.54,107.5
331.56,98.64
331.59,88.71
331.61,83.85
331.64,79.1
331.66,77.68
331.69,78.0
331.71,79.45
331.74,82.35
331.76,83.96
331.79,84.63
331.81,83.43
331.84,79.07
331.86,74.89
331.89,68.25
331.91,64.85
331.94,63.94
331.96,67.79
331.99,83.15
332.01,101.4
332.04,143.0
332.06,181.2
332.09,254.4
332.11,313.1
332.14,412.3
332.16,482.1
332.19,584.2
332.21,644.4
332.24,712.8
332.26,738.5
332.29,741.8
332.31,719.8
332.34,654.3
332.36,593.8
332.39,488.5
332.41,415.5
332.44,312.2
332.46,252.2
332.48,201.5
332.51,144.4
332.53,118.6
332.56,95.55
332.58,88.58
332.61,87.09
332.63,90.36
332.66,99.92
332.68,109.2
332.71,128.3
332.73,145.6
332.76,180.4
332.78,210.0
332.81,263.8
332.83,304.3
332.86,366.7
332.88,405.5
332.91,452.4
332.93,472.6
332.96,482.7
332.98,476.2
333.01,449.9
333.03,425.1
333.06,383.8
333.08,357.4
333.11,324.0
333.13,306.8
333.16,287.6
333.18,277.8
333.21,265.0
333.23,256.4
333.26,243.6
333.28,235.9
333.31,228.4
333.33,228.0
333.35,232.4
333.38,248.5
333.4,264.8
333.43,294.0
333.45,313.4
333.48,336.5
333.5,344.8
333.53,342.8
333.55,331.4
333.58,300.5
333.6,272.9
333.63,226.2
333.65,194.5
333.68,150.8
333.7,126.2
333.73,98.65
333.75,87.1
333.78,80.76
333.8,84.2
333.83,101.7
333.85,122.3
333.88,168.2
333.9,209.8
333.93,290.5
333.95,357.4
333.98,478.0
334.0,571.6
334.03,728.3
334.05,840.0
334.08,1008.0
334.1,1112.0
334.13,1239.0
334.15,1297.0
334.18,1328.0
334.2,1309.0
334.23,1222.0
334.25,1132.0
334.27,1021.0
334.3,836.2
334.32,710.3
334.35,533.6
334.37,430.5
334.4,303.4
334.42,237.8
334.45,166.1
334.47,134.0
334.5,105.8
334.52,98.86
334.55,105.6
334.57,122.9
334.6,174.0
334.62,230.6
334.65,363.8
334.67,495.2
334.7,775.0
334.72,1026.0
334.75,1506.0
334.77,1891.0
334.8,2538.0
334.82,2989.0
334.85,3630.0
334.87,3991.0
334.9,4366.0
334.92,4473.0
334.95,4399.0
334.97,4198.0
335.0,3709.0
335.02,3296.0
335.05,2617.0
335.07,2166.0
335.1,1547.0
335.12,1195.0
335.14,898.0
335.17,557.8
335.19,394.3
335.22,226.2
335.24,154.0
335.27,86.99
335.29,61.35
335.32,40.42
335.34,33.75
335.37,29.74
335.39,29.23
335.42,29.76
335.44,30.26
335.47,30.52
335.49,30.2
335.52,29.11
335.54,28.34
335.57,28.38
335.59,30.38
335.62,39.43
335.64,52.08
335.67,86.99
335.69,125.4
335.72,214.4
335.74,300.3
335.77,477.1
335.79,630.2
335.82,913.8
335.84,1137.0
335.87,1511.0
335.89,1780.0
335.92,2197.0
335.94,2475.0
335.97,2881.0
335.99,3138.0
336.01,3381.0
336.04,3715.0
336.06,3913.0
336.09,4162.0
336.11,4289.0
336.14,4407.0
336.16,4428.0
336.19,4361.0
336.21,4245.0
336.24,3966.0
336.26,3713.0
336.29,3251.0
336.31,2904.0
336.34,2357.0
336.36,1994.0
336.39,1486.0
336.41,1186.0
336.44,807.7
336.46,607.3
336.49,380.6
336.51,272.8
336.54,163.2
336.56,116.4
336.59,73.28
336.61,56.45
336.64,41.56
336.66,35.62
336.69,29.78
336.71,27.09
336.74,24.37
336.76,23.45
336.79,23.63
336.81,24.96
336.84,29.08
336.86,33.52
336.89,43.51
336.91,53.29
336.93,66.69
336.96,96.98
336.98,127.1
337.01,194.0
337.03,257.7
337.06,389.5
337.08,504.9
337.11,720.1
337.13,888.3
337.16,1164.0
337.18,1350.0
337.21,1604.0
337.23,1740.0
337.26,1866.0
337.28,1889.0
337.31,1828.0
337.33,1730.0
337.36,1520.0
337.38,1356.0
337.41,1110.0
337.43,961.9
337.46,788.0
337.48,711.0
337.51,654.7
337.53,651.4
337.56,681.7
337.58,713.7
337.61,758.9
337.63,777.0
337.66,774.4
337.68,750.0
337.71,681.9
337.73,620.3
337.76,515.5
337.78,445.0
337.8,379.6
337.83,298.6
337.85,259.2
337.88,222.9
337.9,212.6
337.93,213.0
337.95,220.0
337.98,234.2
338.0,243.3
338.03,253.3
338.05,257.8
338.08,265.1
338.1,274.4
338.13,304.2
338.15,340.2
338.18,427.1
338.2,509.6
338.23,669.4
338.25,795.3
338.28,998.1
338.3,1131.0
338.33,1302.0
338.35,1386.0
338.38,1449.0
338.4,1446.0
338.43,1376.0
338.45,1292.0
338.48,1130.0
338.5,1010.0
338.53,831.9
338.55,724.3
338.58,590.7
338.6,523.2
338.63,454.9
338.65,428.9
338.68,412.3
338.7,411.1
338.72,413.4
338.75,415.8
338.77,412.4
338.8,395.2
338.82,374.6
338.85,331.1
338.87,295.8
338.9,238.2
338.92,199.8
338.95,146.5
338.97,115.6
339.0,78.23
339.02,59.4
339.05,39.75
339.07,31.74
339.1,26.09
339.12,25.92
339.15,30.28
339.17,36.04
339.2,49.02
339.22,60.75
339.25,83.45
339.27,102.2
339.3,135.4
339.32,160.5
339.35,200.8
339.37,227.9
339.4,265.9
339.42,287.9
339.45,314.2
339.47,327.1
339.5,341.7
339.52,350.6
339.55,368.8
339.57,389.1
339.59,420.3
339.62,497.2
339.64,575.6
339.67,745.7
339.69,899.8
339.72,1197.0
339.74,1437.0
339.77,1843.0
339.79,2129.0
339.82,2538.0
339.84,2770.0
339.87,3013.0
339.89,3083.0
339.92,3033.0
339.94,2898.0
339.97,2570.0
339.99,2290.0
340.02,1829.0
340.04,1521.0
340.07,1097.0
340.09,854.6
340.12,563.1
340.14,416.6
340.17,259.7
340.19,189.3
340.22,120.9
340.24,92.84
340.27,66.84
340.29,56.11
340.32,45.34
340.34,40.2
340.37,34.28
340.39,31.26
340.42,28.1
340.44,27.02
340.47,27.21
340.49,28.72
340.51,31.47
340.54,38.03
340.56,44.02
340.59,55.09
340.61,63.45
340.64,76.42
340.66,84.57
340.69,94.66
340.71,99.22
340.74,102.0
340.76,101.0
340.79,95.45
340.81,89.69
340.84,79.22
340.86,71.82
340.89,61.31
340.91,55.21
340.94,47.85
340.96,44.17
340.99,40.29
341.01,38.61
341.04,37.18
341.06,36.86
341.09,37.25
341.11,38.1
341.14,40.21
341.16,42.08
341.19,45.26
