wavelength,intensity
313.46,1.219
313.49,1.441
313.51,1.667
313.54,2.061
313.56,2.288
313.59,2.438
313.61,2.362
313.64,1.993
313.66,1.635
313.69,1.066
313.71,0.7347
313.74,0.3692
313.76,0.2148
313.79,0.08679
313.81,0.04878
313.84,0.03861
313.86,0.06252
313.89,0.1735
313.91,0.334
313.94,0.7922
313.96,1.292
313.99,2.361
314.01,3.233
314.04,4.546
314.06,5.235
314.09,5.702
314.11,5.566
314.13,5.117
314.16,4.102
314.18,3.399
314.21,2.593
314.23,2.311
314.26,2.303
314.28,2.545
314.31,3.181
314.33,3.695
314.36,4.393
314.38,4.673
314.41,4.648
314.43,4.319
314.46,3.48
314.48,2.818
314.51,1.873
314.53,1.353
314.56,0.7805
314.58,0.5285
314.61,0.3124
314.63,0.2599
314.66,0.3009
314.68,0.3992
314.71,0.6253
314.73,0.799
314.76,1.025
314.78,1.112
314.81,1.114
314.83,1.045
314.86,0.94
314.88,0.9663
314.91,1.367
314.93,2.006
314.96,3.671
314.98,5.232
315.01,7.932
315.03,9.628
315.05,10.92
315.08,11.62
315.1,11.17
315.13,9.399
315.15,7.838
315.18,5.57
315.2,4.373
315.23,3.227
315.25,2.867
315.28,2.766
315.3,2.883
315.33,3.18
315.35,3.387
315.38,3.611
315.4,3.656
315.43,3.532
315.45,3.346
315.48,3.046
315.5,2.938
315.53,3.074
315.55,3.408
315.58,4.282
315.6,5.174
315.63,7.638
315.65,11.24
315.68,24.53
315.7,44.18
315.73,104.4
315.75,175.2
315.78,339.0
315.8,484.0
315.83,723.6
315.85,865.5
315.88,989.9
315.9,989.6
315.92,920.7
315.95,722.2
315.97,561.8
316.0,337.8
316.02,221.0
316.05,104.4
316.07,59.95
316.1,26.14
316.12,16.46
316.15,10.72
316.17,9.389
316.2,8.456
316.22,7.929
316.25,6.92
316.27,6.071
316.3,4.628
316.32,3.656
316.35,2.367
316.37,1.7
316.4,1.039
316.42,0.8105
316.45,0.7228
316.47,0.7997
316.5,1.073
316.52,1.335
316.55,1.786
316.57,2.069
316.6,2.368
316.62,2.45
316.65,2.426
316.67,2.388
316.7,2.498
316.72,2.789
316.75,3.64
316.77,4.434
316.79,5.295
316.82,6.405
316.84,6.826
316.87,6.792
316.89,6.347
316.92,5.267
316.94,4.447
316.97,3.316
316.99,2.71
317.02,2.07
317.04,1.811
317.07,1.624
317.09,1.59
317.12,1.583
317.14,1.554
317.17,1.419
317.19,1.266
317.22,0.9787
317.24,0.783
317.27,0.5286
317.29,0.3995
317.32,0.2782
317.34,0.254
317.37,0.3332
317.39,0.4903
317.42,0.9274
317.44,1.359
317.47,2.156
317.49,2.701
317.52,3.342
317.54,3.551
317.57,3.481
317.59,3.25
317.62,2.987
317.64,3.314
317.66,4.785
317.69,12.41
317.71,25.55
317.74,72.0
317.76,134.4
317.79,303.8
317.81,480.7
317.84,839.9
317.86,1116.0
317.89,1497.0
317.91,1667.0
317.94,1719.0
317.96,1610.0
317.99,1290.0
318.01,1034.0
318.04,685.6
318.06,511.0
318.09,344.4
318.11,281.5
318.14,222.7
318.16,191.0
318.19,142.6
318.21,110.2
318.24,67.3
318.26,45.19
318.29,22.86
318.31,14.03
318.34,6.781
318.36,4.329
318.39,2.415
318.41,1.761
318.44,1.258
318.46,1.118
318.49,1.084
318.51,1.149
318.53,1.278
318.56,1.603
318.58,1.903
318.61,2.405
318.63,2.702
318.66,2.956
318.68,2.96
318.71,2.77
318.73,2.604
318.76,2.483
318.78,2.56
318.81,2.897
318.83,3.184
318.86,3.504
318.88,3.558
318.91,3.404
318.93,3.247
318.96,3.194
318.98,3.412
319.01,4.179
319.03,4.897
319.06,5.988
319.08,6.552
319.11,7.018
319.13,7.136
319.16,7.32
319.18,7.643
319.21,8.615
319.23,9.543
319.26,11.01
319.28,11.75
319.31,12.04
319.33,11.58
319.36,9.982
319.38,8.531
319.4,6.988
319.43,4.887
319.45,3.826
319.48,2.955
319.5,2.926
319.53,3.776
319.55,4.94
319.58,7.461
319.6,9.476
319.63,12.45
319.65,13.99
319.68,14.97
319.7,14.54
319.73,12.39
319.75,10.33
319.78,7.13
319.8,5.369
319.83,3.742
319.85,3.384
319.88,3.717
319.9,4.272
319.93,5.119
319.95,5.446
319.98,5.338
320.0,4.868
320.03,3.78
320.05,2.988
320.08,2.007
320.1,1.616
320.13,1.51
320.15,1.739
320.18,2.392
320.2,2.906
320.23,3.553
320.25,3.793
320.27,3.842
320.3,3.607
320.32,3.334
320.35,2.936
320.37,2.772
320.4,2.796
320.42,3.028
320.45,3.692
320.47,4.276
320.5,5.123
320.52,5.491
320.55,5.508
320.57,5.126
320.6,4.114
320.62,3.312
320.65,2.195
320.67,1.607
320.7,0.9978
320.72,0.7434
320.75,0.5173
320.77,0.448
320.8,0.4901
320.82,0.6709
320.85,1.328
320.87,2.133
320.9,4.032
320.92,5.76
320.95,8.807
320.97,10.87
321.0,13.45
321.02,14.54
321.05,15.11
321.07,14.88
321.1,14.08
321.12,13.52
321.15,12.89
321.17,12.62
321.19,12.43
321.22,12.34
321.24,12.58
321.27,13.85
321.29,15.56
321.32,19.46
321.34,22.61
321.37,27.17
321.39,29.48
321.42,31.16
321.44,31.08
321.47,29.62
321.49,28.09
321.52,25.33
321.54,23.26
321.57,19.85
321.59,17.49
321.62,14.18
321.64,12.34
321.67,10.31
321.69,9.39
321.72,8.396
321.74,7.826
321.77,7.01
321.79,6.571
321.82,6.373
321.84,6.73
321.87,8.131
321.89,9.529
321.92,11.77
321.94,12.93
321.97,13.51
321.99,13.01
322.02,11.34
322.04,10.15
322.06,9.391
322.09,9.837
322.11,11.4
322.14,15.27
322.16,18.24
322.19,21.89
322.21,23.05
322.24,22.31
322.26,20.3
322.29,15.96
322.31,12.86
322.34,8.914
322.36,7.168
322.39,6.343
322.41,7.259
322.44,11.41
322.46,16.34
322.49,26.93
322.51,35.45
322.54,47.93
322.56,54.19
322.59,57.89
322.61,56.08
322.64,48.39
322.66,41.72
322.69,32.54
322.71,28.12
322.74,24.28
322.76,22.96
322.79,21.47
322.81,20.23
322.84,17.76
322.86,15.91
322.89,13.32
322.91,11.91
322.93,10.8
322.96,9.621
322.98,9.063
323.01,8.421
323.03,8.056
323.06,7.507
323.08,7.097
323.11,6.407
323.13,5.945
323.16,5.414
323.18,5.284
323.21,5.592
323.23,6.191
323.26,7.754
323.28,9.305
323.31,12.57
323.33,15.45
323.36,20.66
323.38,24.33
323.41,28.97
323.43,30.7
323.46,30.44
323.48,28.48
323.51,24.08
323.53,21.21
323.56,18.46
323.58,17.98
323.61,18.71
323.63,19.41
323.66,19.49
323.68,18.48
323.71,15.58
323.73,13.29
323.76,10.51
323.78,9.688
323.8,9.914
323.83,12.02
323.85,14.14
323.88,17.21
323.9,18.51
323.93,18.57
323.95,17.3
323.98,13.97
324.0,11.37
324.03,7.885
324.05,6.281
324.08,5.312
324.1,5.587
324.13,6.959
324.15,8.117
324.18,9.483
324.2,9.822
324.23,9.314
324.25,8.47
324.28,7.045
324.3,6.35
324.33,6.046
324.35,6.308
324.38,7.002
324.4,7.348
324.43,7.262
324.45,6.72
324.48,5.361
324.5,4.312
324.53,2.912
324.55,2.243
324.58,1.715
324.6,1.644
324.63,1.845
324.65,2.122
324.67,2.49
324.7,3.223
324.72,3.856
324.75,5.036
324.77,5.923
324.8,7.168
324.82,7.748
324.85,7.942
324.87,7.548
324.9,6.297
324.92,5.215
324.95,3.614
324.97,2.744
325.0,1.89
325.02,1.626
325.05,1.613
325.07,1.81
325.1,2.354
325.12,2.861
325.15,3.804
325.17,4.525
325.2,5.67
325.22,6.419
325.25,7.42
325.27,7.959
325.3,8.547
325.32,8.816
325.35,9.09
325.37,9.188
325.4,9.106
325.42,8.805
325.45,7.869
325.47,6.948
325.5,5.33
325.52,4.264
325.54,3.329
325.57,2.291
325.59,1.855
325.62,1.524
325.64,1.469
325.67,1.552
325.69,1.672
325.72,1.871
325.74,1.973
325.77,2.037
325.79,2.02
325.82,1.937
325.84,1.867
325.87,1.771
325.89,1.714
325.92,1.642
325.94,1.612
325.97,1.64
325.99,1.755
326.02,2.173
326.04,2.663
326.07,3.71
326.09,4.533
326.12,5.669
326.14,6.159
326.17,6.229
326.19,5.8
326.22,4.623
326.24,3.679
326.27,2.367
326.29,1.7
326.32,1.104
326.34,0.9609
326.37,1.058
326.39,1.289
326.41,1.631
326.44,2.325
326.46,2.881
326.49,3.753
326.51,4.264
326.54,4.726
326.56,4.736
326.59,4.266
326.61,3.694
326.64,2.668
326.66,2.01
326.69,1.24
326.71,0.9128
326.74,0.6819
326.76,0.6597
326.79,0.7382
326.81,0.8206
326.84,0.9364
326.86,0.9949
326.89,1.068
326.91,1.14
326.94,1.383
326.96,1.707
326.99,2.542
327.01,3.341
327.04,4.788
327.06,5.767
327.09,6.929
327.11,7.335
327.14,7.26
327.16,6.784
327.19,5.627
327.21,4.709
327.24,3.349
327.26,2.556
327.29,1.648
327.31,1.259
327.33,1.046
327.36,1.024
327.38,1.165
327.41,1.501
327.43,1.728
327.46,1.953
327.48,1.981
327.51,1.846
327.53,1.685
327.56,1.45
327.58,1.357
327.61,1.362
327.63,1.453
327.66,1.67
327.68,1.83
327.71,2.054
327.73,2.189
327.76,2.385
327.78,2.525
327.81,2.748
327.83,2.892
327.86,3.077
327.88,3.178
327.91,3.333
327.93,3.468
327.96,3.729
327.98,3.91
328.01,4.073
328.03,4.039
328.06,3.728
328.08,3.384
328.11,2.813
328.13,2.494
328.16,2.215
328.18,2.172
328.2,2.212
328.23,2.321
328.25,2.356
328.28,2.272
328.3,2.119
328.33,1.799
328.35,1.579
328.38,1.33
328.4,1.254
328.43,1.314
328.45,1.496
328.48,2.072
328.5,2.744
328.53,4.343
328.55,5.858
328.58,8.721
328.6,10.83
328.63,13.75
328.65,15.16
328.68,15.96
328.7,15.52
328.73,13.6
328.75,11.78
328.78,8.796
328.8,6.933
328.83,4.611
328.85,3.431
328.88,2.17
328.9,1.609
328.93,1.083
328.95,0.8968
328.98,0.8268
329.0,0.9153
329.03,1.262
329.05,1.645
329.07,2.152
329.1,3.126
329.12,3.88
329.15,5.033
329.17,5.699
329.2,6.323
329.22,6.387
329.25,5.901
329.27,5.246
329.3,3.978
329.32,3.09
329.35,1.908
329.37,1.292
329.4,0.6591
329.42,0.4074
329.45,0.2164
329.47,0.1725
329.5,0.1742
329.52,0.1962
329.55,0.2318
329.57,0.2485
329.6,0.2617
329.62,0.2714
329.65,0.3146
329.67,0.3808
329.7,0.5562
329.72,0.7202
329.75,0.9958
329.77,1.159
329.8,1.299
329.82,1.295
329.85,1.14
329.87,0.9652
329.9,0.6644
329.92,0.4774
329.94,0.3222
329.97,0.1632
329.99,0.1056
330.02,0.08555
330.04,0.1187
330.07,0.2591
330.09,0.4346
330.12,0.8574
330.14,1.253
330.17,1.978
330.19,2.489
330.22,3.147
330.24,3.424
330.27,3.494
330.29,3.306
330.32,2.76
330.34,2.309
330.37,1.691
330.39,1.431
330.42,1.478
330.44,1.941
330.47,3.534
330.49,5.309
330.52,9.033
330.54,12.02
330.57,16.5
330.59,18.92
330.62,20.79
330.64,20.6
330.67,18.27
330.69,15.77
330.72,11.51
330.74,8.811
330.77,5.511
330.79,3.918
330.81,2.784
330.84,1.769
330.86,1.415
330.89,1.165
330.91,1.105
330.94,1.094
330.96,1.113
330.99,1.144
331.01,1.147
331.04,1.09
331.06,1.002
331.09,0.8087
331.11,0.6588
331.14,0.4451
331.16,0.3304
331.19,0.2164
331.21,0.1798
331.24,0.1809
331.26,0.2231
331.29,0.3768
331.31,0.5691
331.34,1.049
331.36,1.514
331.39,2.391
331.41,3.02
331.44,3.829
331.46,4.155
331.49,4.186
331.51,3.901
331.54,3.144
331.56,2.543
331.59,1.701
331.61,1.262
331.64,0.845
331.66,0.7204
331.68,0.6941
331.71,0.7779
331.73,0.8746
331.76,1.017
331.78,1.081
331.81,1.104
331.83,1.069
331.86,0.9591
331.88,0.8645
331.91,0.7148
331.93,0.6194
331.96,0.4955
331.98,0.4356
332.01,0.4085
332.03,0.4556
332.06,0.6725
332.08,0.9457
332.11,1.606
332.13,2.245
332.16,3.541
332.18,4.619
332.21,6.435
332.23,7.633
332.26,9.068
332.28,9.589
332.31,9.526
332.33,8.934
332.36,7.455
332.38,6.275
332.41,4.54
332.43,3.541
332.46,2.382
332.48,1.836
332.51,1.301
332.53,1.092
332.56,0.9301
332.58,0.8937
332.6,0.8949
332.63,0.943
332.65,1.009
332.68,1.283
332.7,1.83
332.73,4.352
332.75,8.668
332.78,24.12
332.8,45.26
332.83,104.5
332.85,169.0
332.88,308.9
332.9,426.6
332.93,615.6
332.95,728.5
332.98,845.3
333.0,882.7
333.03,907.7
333.05,942.5
333.08,1100.0
333.1,1306.0
333.13,1756.0
333.15,2098.0
333.18,2528.0
333.2,2674.0
333.23,2595.0
333.25,2351.0
333.28,1797.0
333.3,1387.0
333.33,832.5
333.35,547.2
333.38,262.6
333.4,156.7
333.43,97.06
333.45,116.5
333.47,189.5
333.5,436.5
333.52,726.1
333.55,1392.0
333.57,1984.0
333.6,2994.0
333.62,3634.0
333.65,4305.0
333.67,4446.0
333.7,4134.0
333.72,3632.0
333.75,2651.0
333.77,1982.0
333.8,1135.0
333.82,722.1
333.85,325.0
333.87,176.4
333.9,63.26
333.92,30.29
333.95,10.48
333.97,6.299
334.0,4.912
334.02,5.234
334.05,6.431
334.07,7.56
334.1,9.683
334.12,11.26
334.15,13.37
334.17,14.25
334.2,14.3
334.22,13.42
334.25,11.15
334.27,9.44
334.3,7.396
334.32,6.723
334.34,6.702
334.37,7.695
334.39,8.721
334.42,10.09
334.44,10.52
334.47,10.09
334.49,9.117
334.52,7.021
334.54,5.516
334.57,3.563
334.59,2.615
334.62,1.765
334.64,1.526
334.67,1.569
334.69,1.885
334.72,3.027
334.74,4.511
334.77,8.475
334.79,12.66
334.82,21.58
334.84,29.11
334.87,41.65
334.89,49.72
334.92,59.3
334.94,62.95
334.97,63.45
334.99,60.56
335.02,52.36
335.04,45.19
335.07,33.55
335.09,26.08
335.12,16.42
335.14,11.4
335.17,6.062
335.19,3.789
335.21,2.306
335.24,1.109
335.26,0.7491
335.29,0.5984
335.31,0.6746
335.34,0.9873
335.36,1.304
335.39,1.886
335.41,2.299
335.44,2.85
335.46,3.108
335.49,3.245
335.51,3.151
335.54,2.764
335.56,2.393
335.59,1.777
335.61,1.387
335.64,0.8992
335.66,0.6528
335.69,0.3944
335.71,0.2828
335.74,0.1809
335.76,0.1438
335.79,0.1183
335.81,0.1171
335.84,0.1493
335.86,0.2207
335.89,0.5197
335.91,0.9826
335.94,2.468
335.96,4.317
335.99,9.047
336.01,13.84
336.04,23.65
336.06,31.65
336.08,40.2
336.11,52.33
336.13,58.6
336.16,63.23
336.18,62.47
336.21,55.76
336.23,48.44
336.26,35.46
336.28,26.9
336.31,15.99
336.33,10.52
336.36,5.035
336.38,2.862
336.41,1.102
336.43,0.5496
336.46,0.1965
336.48,0.1215
336.51,0.1115
336.53,0.1358
336.56,0.1865
336.58,0.218
336.61,0.2472
336.63,0.2497
336.66,0.2289
336.68,0.205
336.71,0.1755
336.73,0.1776
336.76,0.2527
336.78,0.3789
336.81,0.7332
336.83,1.102
336.86,1.861
336.88,2.483
336.91,3.518
336.93,4.23
336.95,4.934
336.98,5.954
337.0,6.604
337.03,7.508
337.05,8.043
337.08,8.759
337.1,9.265
337.13,10.37
337.15,11.55
337.18,14.2
337.2,16.44
337.23,19.81
337.25,21.49
337.28,22.19
337.3,21.19
337.33,17.75
337.35,14.64
337.38,9.806
337.4,6.976
337.43,3.768
337.45,2.341
337.48,1.057
337.5,0.5973
337.53,0.2521
337.55,0.1527
337.58,0.1083
337.6,0.1251
337.63,0.206
337.65,0.2933
337.68,0.4624
337.7,0.5884
337.73,0.7718
337.75,0.8795
337.78,1.021
337.8,1.118
337.82,1.239
337.85,1.518
337.87,1.798
337.9,2.384
337.92,2.872
337.95,3.661
337.97,4.135
338.0,4.588
338.02,4.633
338.05,4.27
338.07,3.79
338.1,2.896
338.12,2.322
338.15,1.715
338.17,1.598
338.2,2.046
338.22,2.877
338.25,5.083
338.27,7.201
338.3,11.07
338.32,13.73
338.35,16.97
338.37,18.1
338.4,17.78
338.42,16.28
338.45,12.75
338.47,10.09
338.5,6.48
338.52,4.611
338.55,2.741
338.57,2.032
338.6,1.551
338.62,1.511
338.65,1.769
338.67,2.122
338.7,2.848
338.72,3.38
338.74,3.855
338.77,4.275
338.79,4.275
338.82,3.837
338.84,3.32
338.87,2.402
338.89,1.806
338.92,1.067
338.94,0.7073
338.97,0.3589
338.99,0.2322
339.02,0.1697
339.04,0.2099
339.07,0.4211
339.09,0.6947
339.12,1.364
339.14,2.0
339.17,3.184
339.19,4.038
339.22,5.178
339.24,5.698
339.27,5.962
339.29,5.803
339.32,5.25
339.34,4.839
339.37,4.406
339.39,4.293
339.42,4.303
339.44,4.308
339.47,4.107
339.49,3.773
339.52,3.01
339.54,2.41
339.57,1.543
339.59,1.063
339.61,0.6895
339.64,0.3267
339.66,0.1945
339.69,0.1198
339.71,0.1404
339.74,0.2878
339.76,0.4871
339.79,0.9874
339.81,1.472
339.84,2.391
339.86,3.061
339.89,3.95
339.91,4.337
339.94,4.453
339.96,4.211
339.99,3.504
340.01,2.941
340.04,2.211
340.06,1.907
340.09,1.807
340.11,1.96
340.14,2.415
340.16,2.778
340.19,3.252
340.21,3.445
340.24,3.485
340.26,3.362
340.29,3.057
340.31,2.858
340.34,2.679
340.36,2.665
340.39,2.75
340.41,2.812
340.44,2.809
340.46,2.72
340.48,2.588
340.51,2.464
340.53,2.573
340.56,3.304
340.58,4.319
340.61,6.791
340.63,9.059
340.66,13.09
340.68,15.83
340.71,19.18
340.73,20.39
340.76,20.15
340.78,18.62
340.81,14.86
340.83,11.92
340.86,7.786
340.88,5.594
340.91,3.406
340.93,2.623
340.96,2.173
340.98,2.154
341.01,2.26
341.03,2.315
341.06,2.305
341.08,2.254
341.11,2.204
341.13,2.261
341.16,2.613
341.18,3.087
341.21,4.171
341.23,5.073
341.26,6.427
341.28,7.116
341.31,7.504
341.33,7.243
341.35,6.597
341.38,5.152
