wavelength,intensity
305.31,0.6355
305.34,0.6695
305.36,0.6889
305.38,0.7213
305.41,0.8242
305.43,0.9453
305.46,1.228
305.48,1.502
305.51,2.114
305.53,2.734
305.56,4.192
305.58,5.656
305.61,8.774
305.63,11.48
305.66,16.24
305.68,19.62
305.71,24.46
305.73,27.3
305.76,30.88
305.78,32.93
305.81,35.78
305.83,37.57
305.86,39.74
305.88,40.4
305.91,39.41
305.93,37.15
305.96,31.54
305.98,26.78
306.01,19.22
306.03,14.55
306.06,8.792
306.08,5.954
306.11,3.089
306.13,1.921
306.16,0.9201
306.18,0.5731
306.21,0.3159
306.23,0.2423
306.25,0.2104
306.28,0.2047
306.3,0.2169
306.33,0.2568
306.35,0.3093
306.38,0.4791
306.4,0.7099
306.43,1.381
306.45,2.159
306.48,4.022
306.5,5.819
306.53,9.383
306.55,12.25
306.58,16.91
306.6,19.96
306.63,23.81
306.65,25.57
306.68,26.56
306.7,26.03
306.73,23.57
306.75,21.05
306.78,16.54
306.8,13.41
306.83,9.1
306.85,6.694
306.88,3.944
306.9,2.671
306.93,1.472
306.95,1.057
306.98,0.8858
307.0,1.032
307.03,1.636
307.05,2.317
307.08,3.814
307.1,5.157
307.12,6.775
307.15,9.647
307.17,11.75
307.2,14.89
307.22,16.75
307.25,18.79
307.27,19.49
307.3,19.51
307.32,19.0
307.35,18.07
307.37,17.82
307.4,18.76
307.42,20.56
307.45,25.26
307.47,29.83
307.5,39.72
307.52,49.75
307.55,74.77
307.57,102.3
307.6,168.3
307.62,232.3
307.65,358.2
307.67,456.3
307.7,603.5
307.72,685.6
307.75,757.6
307.77,761.5
307.8,700.8
307.82,625.4
307.85,489.0
307.87,404.0
307.9,330.4
307.92,354.3
307.95,609.1
307.97,1037.0
307.99,1810.0
308.02,3993.0
308.04,6424.0
308.07,11990.0
308.09,17080.0
308.12,26430.0
308.14,33200.0
308.17,42490.0
308.19,47000.0
308.22,49690.0
308.24,48380.0
308.27,42230.0
308.29,36190.0
308.32,26070.0
308.34,19660.0
308.37,11690.0
308.39,7756.0
308.42,3807.0
308.44,2223.0
308.47,901.3
308.49,463.4
308.52,155.7
308.54,71.08
308.57,21.23
308.59,10.72
308.62,7.842
308.64,9.933
308.67,16.31
308.69,22.04
308.72,31.71
308.74,37.97
308.77,45.28
308.79,47.86
308.82,47.58
308.84,45.02
308.86,41.72
308.89,40.7
308.91,50.37
308.94,112.8
308.96,229.6
308.99,678.5
309.01,1341.0
309.04,3413.0
309.06,5983.0
309.09,12630.0
309.11,19510.0
309.14,34040.0
309.16,46310.0
309.19,66790.0
309.21,80000.0
309.24,95330.0
309.26,100600.0
309.29,99010.0
309.31,91960.0
309.34,74820.0
309.36,61190.0
309.39,41140.0
309.41,29630.0
309.44,16460.0
309.46,10440.0
309.49,4794.0
309.51,2680.0
309.54,1023.0
309.56,511.3
309.59,175.5
309.61,91.71
309.64,48.37
309.66,40.93
309.69,37.93
309.71,36.29
309.74,31.87
309.76,27.73
309.78,23.2
309.81,16.82
309.83,13.52
309.86,10.65
309.88,10.21
309.91,11.45
309.93,13.2
309.96,16.38
309.98,18.36
310.01,20.35
310.03,20.72
310.06,19.67
310.08,18.03
310.11,14.66
310.13,12.19
310.16,8.697
310.18,6.763
310.21,4.652
310.23,3.775
310.26,3.139
310.28,3.06
310.31,3.265
310.33,3.51
310.36,3.896
310.38,4.113
310.41,4.345
310.43,4.453
310.46,4.607
310.48,4.743
310.51,5.037
310.53,5.293
310.56,5.713
310.58,5.968
310.61,6.219
310.63,6.253
310.65,6.156
310.68,5.761
310.7,5.347
310.73,4.556
310.75,3.958
310.78,3.036
310.8,2.452
310.83,1.69
310.85,1.287
310.88,0.8626
310.9,0.7008
310.93,0.6281
310.95,0.685
310.98,0.925
311.0,1.196
311.03,1.794
311.05,2.335
311.08,3.356
311.1,4.14
311.13,5.333
311.15,6.022
311.18,6.675
311.2,6.762
311.23,6.316
311.25,5.685
311.28,4.433
311.3,3.533
311.33,2.296
311.35,1.625
311.38,0.8972
311.4,0.5858
311.43,0.3286
311.45,0.268
311.48,0.3265
311.5,0.4921
311.52,0.8273
311.55,1.945
311.57,3.466
311.6,8.019
311.62,13.56
311.65,27.88
311.67,42.84
311.7,75.05
311.72,102.9
311.75,151.1
311.77,183.8
311.8,224.9
311.82,241.9
311.85,246.0
311.87,234.0
311.9,197.9
311.92,166.5
311.95,117.4
311.97,87.69
312.0,52.09
312.02,35.06
312.05,18.56
312.07,12.36
312.1,8.004
312.12,7.309
312.15,8.172
312.17,9.402
312.2,11.38
312.22,12.39
312.25,12.96
312.27,12.59
312.3,11.01
312.32,9.477
312.35,6.938
312.37,5.347
312.39,3.992
312.42,2.542
312.44,1.968
312.47,1.591
312.49,1.565
312.52,1.687
312.54,1.785
312.57,1.845
312.59,1.796
312.62,1.592
312.64,1.395
312.67,1.073
312.69,0.8783
312.72,0.668
312.74,0.6116
312.77,0.7512
312.79,1.142
312.82,2.808
312.84,5.446
312.87,14.39
312.89,26.39
312.92,60.39
312.94,98.91
312.97,189.3
312.99,274.5
313.02,436.9
313.04,559.8
313.07,739.9
313.09,837.5
313.12,918.9
313.14,918.7
313.17,836.9
313.19,739.1
313.22,559.0
313.24,436.2
313.26,323.9
313.29,189.0
313.31,124.2
313.34,60.46
313.36,35.39
313.39,14.85
313.41,8.243
313.44,3.91
313.46,2.994
313.49,2.963
313.51,3.355
313.54,4.109
313.56,4.549
313.59,4.907
313.61,4.878
313.64,4.422
313.66,3.899
313.69,2.946
313.71,2.299
313.74,1.451
313.76,1.013
313.79,0.5767
313.81,0.4324
313.84,0.44
313.86,0.6137
313.89,1.199
313.91,1.864
313.94,3.358
313.96,4.697
313.99,7.106
314.01,8.825
314.04,11.18
314.06,12.34
314.09,13.12
314.11,12.93
314.13,12.2
314.16,10.37
314.18,8.921
314.21,6.822
314.23,5.666
314.26,4.461
314.28,4.014
314.31,3.757
314.33,3.754
314.36,3.807
314.38,3.785
314.41,3.568
314.43,3.289
314.46,2.714
314.48,2.277
314.51,1.634
314.53,1.262
314.56,0.8361
314.58,0.6562
314.61,0.5494
314.63,0.5854
314.66,0.7889
314.68,1.01
314.71,1.424
314.73,1.719
314.76,2.121
314.78,2.337
314.81,2.604
314.83,2.811
314.86,3.392
314.88,4.141
314.91,6.132
314.93,8.171
314.96,12.3
314.98,15.58
315.01,20.63
315.03,23.57
315.05,25.76
315.08,27.08
315.1,26.52
315.13,23.78
315.15,21.08
315.18,16.52
315.2,13.58
315.23,9.815
315.25,7.871
315.28,5.799
315.3,4.905
315.33,4.112
315.35,3.846
315.38,3.697
315.4,3.7
315.43,3.79
315.45,3.888
315.48,4.089
315.5,4.263
315.53,4.618
315.55,4.975
315.58,5.974
315.6,7.332
315.63,11.72
315.65,17.51
315.68,33.86
315.7,52.29
315.73,95.31
315.75,135.6
315.78,212.1
315.8,269.7
315.83,353.7
315.85,399.2
315.88,437.1
315.9,437.1
315.92,416.5
315.95,354.2
315.97,299.7
316.0,214.4
316.02,162.8
316.05,101.3
316.07,72.22
316.1,44.55
316.12,34.26
316.15,26.5
316.17,24.22
316.2,22.46
316.22,21.46
316.25,19.44
316.27,17.63
316.3,14.38
316.32,12.05
316.35,8.692
316.37,6.737
316.4,4.416
316.42,3.3
316.45,2.198
316.47,1.767
316.5,1.428
316.52,1.337
316.55,1.324
316.57,1.377
316.6,1.567
316.62,1.808
316.65,2.467
316.67,3.2
316.7,4.893
316.72,6.458
316.75,9.373
316.77,11.53
316.79,13.65
316.82,16.38
316.84,17.74
316.87,19.2
316.89,20.23
316.92,23.32
316.94,27.55
316.97,39.32
316.99,51.75
317.02,77.65
317.04,98.82
317.07,132.6
317.09,153.1
317.12,175.3
317.14,181.6
317.17,176.6
317.19,164.7
317.22,137.8
317.24,117.0
317.27,86.22
317.29,67.88
317.32,45.24
317.34,33.56
317.37,20.62
317.39,14.55
317.42,8.426
317.44,5.855
317.47,3.574
317.49,2.762
317.52,2.156
317.54,1.989
317.57,1.995
317.59,2.273
317.62,3.705
317.64,6.103
317.66,10.73
317.69,25.24
317.71,43.2
317.74,89.64
317.76,137.9
317.79,241.0
317.81,329.7
317.84,482.4
317.86,586.0
317.89,717.7
317.91,774.6
317.94,796.5
317.96,766.9
317.99,668.9
318.01,581.3
318.04,442.7
318.06,358.0
318.09,254.2
318.11,201.9
318.14,144.6
318.16,116.6
318.19,84.1
318.21,66.58
318.24,44.9
318.26,33.3
318.29,20.05
318.31,13.79
318.34,7.591
318.36,5.099
318.39,3.054
318.41,2.481
318.44,2.465
318.46,2.929
318.49,4.301
318.51,5.654
318.53,7.31
318.56,10.15
318.58,12.04
318.61,14.39
318.63,15.34
318.66,15.52
318.68,14.8
318.71,12.71
318.73,10.92
318.76,8.174
318.78,6.554
318.81,4.696
318.83,3.883
318.86,3.273
318.88,3.241
318.91,3.75
318.93,4.497
318.96,6.327
318.98,8.063
319.01,11.42
319.03,14.08
319.06,18.41
319.08,21.31
319.11,25.24
319.13,27.32
319.16,29.26
319.18,29.62
319.21,28.74
319.23,27.38
319.26,24.94
319.28,23.79
319.31,24.72
319.33,28.69
319.36,43.02
319.38,60.28
319.4,85.1
319.43,137.3
319.45,180.8
319.48,252.2
319.5,297.5
319.53,349.5
319.55,367.0
319.58,361.7
319.6,337.8
319.63,279.6
319.65,232.8
319.68,162.8
319.7,121.8
319.73,74.19
319.75,52.73
319.78,35.63
319.8,33.86
319.83,45.68
319.85,63.72
319.88,106.7
319.9,145.5
319.93,214.4
319.95,262.7
319.98,326.7
320.0,356.8
320.03,373.9
320.05,365.1
320.08,327.0
320.1,292.2
320.13,241.7
320.15,218.3
320.18,209.6
320.2,223.7
320.23,270.9
320.25,312.9
320.27,355.8
320.3,406.6
320.32,422.8
320.35,412.7
320.37,383.6
320.4,315.1
320.42,260.8
320.45,180.2
320.47,133.2
320.5,78.09
320.52,52.09
320.55,26.77
320.57,16.77
320.6,8.354
320.62,5.439
320.65,3.165
320.67,2.394
320.7,1.772
320.72,1.564
320.75,1.48
320.77,1.581
320.8,2.037
320.82,2.596
320.85,3.901
320.87,5.096
320.9,7.297
320.92,8.917
320.95,11.26
320.97,12.55
321.0,13.77
321.02,14.02
321.05,13.57
321.07,12.85
321.1,11.43
321.12,10.45
321.15,9.15
321.17,8.496
321.19,8.059
321.22,7.911
321.24,8.251
321.27,9.69
321.29,11.5
321.32,16.05
321.34,20.84
321.37,32.11
321.39,43.76
321.42,71.17
321.44,99.13
321.47,162.1
321.49,221.8
321.52,342.3
321.54,442.4
321.57,612.5
321.59,727.9
321.62,877.1
321.64,944.0
321.67,973.6
321.69,941.5
321.72,824.2
321.74,713.5
321.77,528.6
321.79,409.5
321.82,257.8
321.84,180.0
321.87,98.57
321.89,64.09
321.92,33.56
321.94,22.61
321.97,14.08
321.99,11.33
322.02,9.379
322.04,8.968
322.06,9.107
322.09,10.29
322.11,11.71
322.14,14.58
322.16,16.79
322.19,20.03
322.21,21.84
322.24,23.55
322.26,23.9
322.29,23.27
322.31,22.3
322.34,20.66
322.36,19.95
322.39,20.44
322.41,22.36
322.44,28.34
322.46,34.5
322.49,46.41
322.51,55.26
322.54,67.66
322.56,73.89
322.59,78.11
322.61,76.95
322.64,69.71
322.66,62.23
322.69,49.54
322.71,41.64
322.74,32.95
322.76,30.45
322.79,33.84
322.81,42.71
322.84,70.61
322.86,102.6
322.89,177.4
322.91,247.9
322.93,334.9
322.96,488.9
322.98,597.1
323.01,742.4
323.03,811.9
323.06,852.6
323.08,832.0
323.11,736.1
323.13,640.8
323.16,478.4
323.18,373.0
323.21,238.7
323.23,171.0
323.26,103.3
323.28,77.89
323.31,62.19
323.33,62.16
323.36,70.87
323.38,79.13
323.41,90.53
323.43,95.56
323.46,97.66
323.48,95.59
323.51,89.05
323.53,83.88
323.56,77.16
323.58,74.04
323.61,71.17
323.63,69.7
323.66,66.6
323.68,63.38
323.71,56.9
323.73,52.16
323.76,46.05
323.78,43.48
323.8,42.47
323.83,43.59
323.85,45.46
323.88,48.59
323.9,50.42
323.93,53.66
323.95,58.12
323.98,75.07
324.0,99.32
324.03,168.6
324.05,245.0
324.08,415.4
324.1,566.9
324.13,836.9
324.15,1027.0
324.18,1283.0
324.2,1405.0
324.23,1476.0
324.25,1441.0
324.28,1274.0
324.3,1108.0
324.33,824.3
324.35,639.1
324.38,400.8
324.4,277.7
324.43,147.6
324.45,92.08
324.48,42.55
324.5,24.83
324.53,11.6
324.55,7.947
324.58,6.394
324.6,6.755
324.63,8.264
324.65,9.551
324.67,10.89
324.7,12.79
324.72,13.95
324.75,15.46
324.77,16.29
324.8,17.18
324.82,17.43
324.85,17.06
324.87,16.27
324.9,14.31
324.92,12.63
324.95,9.997
324.97,8.434
325.0,6.822
325.02,6.424
325.05,7.027
325.07,8.265
325.1,11.39
325.12,14.35
325.15,20.46
325.17,26.14
325.2,38.63
325.22,50.99
325.25,78.41
325.27,104.1
325.3,154.4
325.32,194.7
325.35,258.8
325.37,298.6
325.4,342.5
325.42,355.9
325.45,347.1
325.47,322.8
325.5,266.1
325.52,221.0
325.54,175.4
325.57,113.9
325.59,80.71
325.62,44.32
325.64,28.2
325.67,13.38
325.69,7.897
325.72,3.612
325.74,2.27
325.77,1.336
325.79,1.055
325.82,0.836
325.84,0.7593
325.87,0.7355
325.89,0.8033
325.92,1.102
325.94,1.487
325.97,2.457
325.99,3.425
326.02,5.415
326.04,7.071
326.07,9.858
326.09,11.72
326.12,14.16
326.14,15.4
326.17,16.79
326.19,17.86
326.22,21.39
326.24,26.62
326.27,42.51
326.29,60.92
326.32,103.9
326.34,143.8
326.37,218.2
326.39,273.4
326.41,327.7
326.44,395.4
326.46,423.5
326.49,431.0
326.51,412.0
326.54,353.6
326.56,301.6
326.59,218.3
326.61,166.3
326.64,101.5
326.66,69.11
326.69,35.76
326.71,21.89
326.74,9.857
326.76,5.706
326.79,2.738
326.81,1.963
326.84,1.63
326.86,1.663
326.89,1.856
326.91,2.039
326.94,2.421
326.96,2.794
326.99,3.628
327.01,4.409
327.04,5.921
327.06,7.105
327.09,8.953
327.11,10.08
327.14,11.32
327.16,11.71
327.19,11.51
327.21,10.87
327.24,9.366
327.26,8.165
327.29,6.408
327.31,5.438
327.33,4.72
327.36,4.17
327.38,4.116
327.41,4.333
327.43,4.547
327.46,4.769
327.48,4.773
327.51,4.54
327.53,4.284
327.56,3.985
327.58,4.074
327.61,5.282
327.63,7.399
327.66,14.11
327.68,22.2
327.71,42.36
327.73,62.59
327.76,104.4
327.78,139.3
327.81,198.2
327.83,237.5
327.86,287.9
327.88,311.6
327.91,329.2
327.93,331.7
327.96,333.0
327.98,342.2
328.01,385.6
328.03,441.3
328.06,565.2
328.08,666.9
328.11,821.8
328.13,907.2
328.16,977.6
328.18,974.7
328.2,930.3
328.23,798.2
328.25,681.5
328.28,494.2
328.3,377.1
328.33,231.2
328.35,157.9
328.38,82.22
328.4,50.73
328.43,23.56
328.45,14.4
328.48,8.452
328.5,7.501
328.53,8.371
328.55,9.753
328.58,12.36
328.6,14.32
328.63,17.78
328.65,20.96
328.68,28.84
328.7,37.93
328.73,61.54
328.75,86.79
328.78,143.2
328.8,194.3
328.83,288.4
328.85,357.6
328.88,456.6
328.9,509.3
328.93,552.5
328.95,551.8
328.98,506.7
329.0,452.7
329.03,351.6
329.05,281.1
329.07,215.0
329.1,132.7
329.12,91.42
329.15,48.8
329.17,31.0
329.2,15.37
329.22,9.789
329.25,5.396
329.27,3.895
329.3,2.598
329.32,2.036
329.35,1.415
329.37,1.115
329.4,0.8374
329.42,0.7811
329.45,0.9102
329.47,1.143
329.5,1.697
329.52,2.174
329.55,2.961
329.57,3.463
329.6,4.049
329.62,4.268
329.65,4.293
329.67,4.122
329.7,3.682
329.72,3.342
329.75,2.892
329.77,2.682
329.8,2.537
329.82,2.544
329.85,2.675
329.87,2.851
329.9,3.41
329.92,4.255
329.94,5.922
329.97,11.54
329.99,19.03
330.02,40.11
330.04,63.95
330.07,120.3
330.09,174.5
330.12,281.8
330.14,368.1
330.17,508.1
330.19,597.8
330.22,705.8
330.24,748.9
330.27,758.0
330.29,726.2
330.32,631.2
330.34,546.7
330.37,408.8
330.39,320.5
330.42,206.8
330.44,147.4
330.47,83.53
330.49,55.69
330.52,30.61
330.54,21.72
330.57,15.35
330.59,13.68
330.62,12.69
330.64,12.25
330.67,11.29
330.69,10.37
330.72,8.713
330.74,7.566
330.77,6.038
330.79,5.258
330.81,4.724
330.84,4.494
330.86,4.868
330.89,6.888
330.91,10.07
330.94,20.43
330.96,33.85
330.99,70.84
331.01,112.0
331.04,207.8
331.06,298.2
331.09,473.7
331.11,611.1
331.14,825.4
331.16,955.2
331.19,1096.0
331.21,1137.0
331.24,1107.0
331.26,1031.0
331.29,852.7
331.31,711.9
331.34,500.8
331.36,375.4
331.39,225.2
331.41,152.3
331.44,78.95
331.46,49.0
331.49,23.18
331.51,14.12
331.54,7.163
331.56,4.915
331.59,3.199
331.61,2.622
331.64,2.222
331.66,2.184
331.68,2.298
331.71,2.698
331.73,3.061
331.76,3.627
331.78,3.941
331.81,4.205
331.83,4.205
331.86,3.934
331.88,3.605
331.91,2.985
331.93,2.561
331.96,2.037
331.98,1.833
332.01,1.855
332.03,2.153
332.06,3.132
332.08,4.205
332.11,6.538
332.13,8.599
332.16,12.37
332.18,15.21
332.21,19.5
332.23,22.05
332.26,24.77
332.28,25.57
332.31,24.99
332.33,23.51
332.36,20.09
332.38,17.4
332.41,13.39
332.43,11.03
332.46,8.209
332.48,6.827
332.51,5.395
332.53,4.767
332.56,4.154
332.58,3.893
332.6,3.71
332.63,3.529
332.65,3.449
332.68,3.389
332.7,3.418
332.73,3.682
332.75,4.103
332.78,5.283
332.8,6.508
332.83,8.996
332.85,10.97
332.88,14.04
332.9,15.84
332.93,17.68
332.95,18.12
332.98,17.51
333.0,16.4
333.03,14.13
333.05,12.55
333.08,10.59
333.1,9.72
333.13,9.101
333.15,9.024
333.18,9.072
333.2,9.015
333.23,8.57
333.25,8.011
333.28,6.919
333.3,6.184
333.33,5.393
333.35,5.237
333.38,5.722
333.4,6.528
333.43,8.299
333.45,9.682
333.47,11.06
333.5,12.79
333.52,13.57
333.55,14.04
333.57,13.91
333.6,13.18
333.62,12.43
333.65,11.06
333.67,10.05
333.7,8.459
333.72,7.39
333.75,5.859
333.77,4.955
333.8,3.907
333.82,3.499
333.85,3.479
333.87,3.959
333.9,5.653
333.92,7.645
333.95,12.53
333.97,17.62
334.0,29.34
334.02,40.83
334.05,65.06
334.07,86.26
334.1,124.6
334.12,152.7
334.15,193.3
334.17,215.5
334.2,235.3
334.22,237.3
334.25,222.8
334.27,203.4
334.3,165.9
334.32,139.2
334.34,113.9
334.37,82.07
334.39,65.87
334.42,48.54
334.44,40.55
334.47,31.86
334.49,27.29
334.52,21.32
334.54,17.77
334.57,13.21
334.59,10.84
334.62,8.583
334.64,8.123
334.67,9.451
334.69,12.1
334.72,19.78
334.74,28.12
334.77,46.67
334.79,63.45
334.82,94.75
334.84,118.6
334.87,155.3
334.89,177.7
334.92,203.5
334.94,213.3
334.97,214.4
334.99,206.2
335.02,182.7
335.04,161.7
335.07,126.5
335.09,103.0
335.12,71.13
335.14,53.33
335.17,32.64
335.19,22.75
335.21,15.64
335.24,9.249
335.26,7.235
335.29,6.7
335.31,7.598
335.34,10.25
335.36,12.56
335.39,16.21
335.41,18.37
335.44,20.54
335.46,21.02
335.49,20.11
335.51,18.54
335.54,15.23
335.56,12.78
335.59,9.549
335.61,8.218
335.64,8.72
335.66,11.9
335.69,24.36
335.71,40.93
335.74,85.71
335.76,134.2
335.79,243.4
335.81,343.5
335.84,531.8
335.86,674.7
335.89,890.7
335.91,1017.0
335.94,1148.0
335.96,1184.0
335.99,1155.0
336.01,1088.0
336.04,946.0
336.06,843.8
336.08,751.2
336.11,649.9
336.13,613.0
336.16,598.7
336.18,607.3
336.21,626.1
336.23,630.5
336.26,609.9
336.28,574.5
336.31,491.9
336.33,423.4
336.36,314.3
336.38,245.2
336.41,156.7
336.43,110.6
336.46,60.79
336.48,38.87
336.51,18.58
336.53,10.94
336.56,4.821
336.58,2.84
336.61,1.438
336.63,1.026
336.66,0.7283
336.68,0.6234
336.71,0.5373
336.73,0.5281
336.76,0.6238
336.78,0.7943
336.81,1.287
336.83,1.83
336.86,3.105
336.88,4.383
336.91,7.299
336.93,10.29
336.95,14.68
336.98,25.76
337.0,38.24
337.03,70.3
337.05,105.3
337.08,188.1
337.1,269.2
337.13,436.0
337.15,576.3
337.18,816.4
337.2,980.7
337.23,1197.0
337.25,1298.0
337.28,1357.0
337.3,1326.0
337.33,1184.0
337.35,1043.0
337.38,800.9
337.4,643.8
337.43,447.5
337.45,355.1
337.48,282.0
337.5,275.2
337.53,316.1
337.55,367.2
337.58,457.9
337.6,514.4
337.63,572.4
337.65,585.0
337.68,559.4
337.7,515.5
337.73,422.0
337.75,350.9
337.78,246.8
337.8,186.0
337.82,135.3
337.85,79.49
337.87,54.56
337.9,31.64
337.92,23.36
337.95,17.48
337.97,16.1
338.0,15.66
338.02,15.65
338.05,15.27
338.07,14.62
338.1,13.2
338.12,12.22
338.15,11.37
338.17,11.67
338.2,14.12
338.22,17.41
338.25,25.05
338.27,31.86
338.3,44.1
338.32,53.2
338.35,67.58
338.37,77.43
338.4,92.54
338.42,102.9
338.45,118.5
338.47,128.5
338.5,140.8
338.52,145.8
338.55,146.3
338.57,141.4
338.6,126.7
338.62,113.5
338.65,91.89
338.67,78.37
338.7,62.13
338.72,54.76
338.74,50.14
338.77,47.32
338.79,47.08
338.82,47.2
338.84,46.67
338.87,44.16
338.89,41.41
338.92,36.75
338.94,34.38
338.97,34.32
338.99,38.16
339.02,52.09
339.04,67.74
339.07,100.7
339.09,127.8
339.12,171.4
339.14,198.7
339.17,230.1
339.19,241.2
339.22,239.8
339.24,227.2
339.27,194.8
339.29,167.8
339.32,125.8
339.34,100.2
339.37,68.95
339.39,53.74
339.42,39.48
339.44,35.33
339.47,36.65
339.49,42.52
339.52,59.04
339.54,75.27
339.57,106.9
339.59,132.3
339.61,160.4
339.64,207.4
339.66,243.3
339.69,309.6
339.71,367.3
339.74,483.7
339.76,584.6
339.79,767.6
339.81,901.4
339.84,1092.0
339.86,1192.0
339.89,1270.0
339.91,1263.0
339.94,1161.0
339.96,1042.0
339.99,821.0
340.01,664.6
340.04,447.6
340.06,326.5
340.09,188.4
340.11,124.2
340.14,62.13
340.16,37.8
340.19,17.82
340.21,11.46
340.24,7.741
340.26,7.582
340.29,9.432
340.31,11.65
340.34,15.96
340.36,19.18
340.39,23.87
340.41,26.48
340.44,28.96
340.46,29.45
340.48,28.98
340.51,26.83
340.53,24.76
340.56,21.43
340.58,19.42
340.61,17.08
340.63,16.05
340.66,15.18
340.68,14.9
340.71,14.63
340.73,14.41
340.76,13.94
340.78,13.6
340.81,13.36
340.83,13.59
340.86,14.84
340.88,16.34
340.91,19.38
340.93,21.64
340.96,24.73
340.98,26.21
341.01,27.2
341.03,27.07
341.06,26.15
341.08,25.52
341.11,25.36
341.13,26.1
341.16,28.57
341.18,30.85
341.21,34.34
341.23,36.09
341.26,36.93
341.28,35.99
341.31,32.36
341.33,28.77
341.35,24.64
341.38,18.24
341.4,14.35
341.43,9.666
341.45,7.489
341.48,5.693
341.5,5.4
341.53,6.08
341.55,7.104
341.58,9.16
341.6,10.67
341.63,12.8
341.65,13.95
341.68,15.08
341.7,15.37
341.73,15.13
341.75,14.56
341.78,13.23
