wavelength,intensity
320.05,668.3
320.08,602.4
320.1,547.2
320.13,470.0
320.15,434.3
320.18,418.1
320.2,434.4
320.23,492.4
320.25,543.8
320.28,618.7
320.3,654.5
320.32,671.0
320.35,652.4
320.37,611.8
320.4,518.9
320.42,445.1
320.45,333.2
320.47,265.6
320.5,182.5
320.52,140.4
320.55,95.21
320.57,74.45
320.6,52.86
320.62,42.71
320.65,31.44
320.67,25.77
320.7,19.35
320.72,16.31
320.75,13.52
320.77,12.89
320.8,14.0
320.82,16.31
320.85,22.5
320.87,28.57
320.9,40.47
320.92,49.95
320.95,65.46
320.97,75.85
321.0,90.12
321.02,98.07
321.05,107.0
321.07,110.9
321.1,114.3
321.12,115.2
321.15,115.7
321.17,116.1
321.19,117.2
321.22,121.7
321.24,127.6
321.27,142.7
321.29,157.2
321.32,185.8
321.34,208.5
321.37,246.7
321.39,274.8
321.42,323.6
321.44,364.2
321.47,446.4
321.49,521.7
321.52,672.8
321.54,799.0
321.57,1015.0
321.59,1162.0
321.62,1355.0
321.64,1444.0
321.67,1491.0
321.69,1456.0
321.72,1312.0
321.74,1169.0
321.77,921.7
321.79,755.6
321.82,534.3
321.84,415.7
321.87,285.9
321.89,228.4
321.92,175.4
321.94,155.2
321.97,137.8
321.99,131.2
322.02,126.0
322.04,125.9
322.06,129.2
322.09,141.4
322.11,154.4
322.14,178.8
322.16,195.9
322.19,217.9
322.21,227.3
322.24,230.6
322.26,225.3
322.29,208.3
322.31,193.7
322.34,172.9
322.36,163.7
322.39,162.9
322.41,173.9
322.44,209.6
322.46,245.4
322.49,311.7
322.51,358.8
322.54,421.9
322.56,452.2
322.59,471.6
322.61,465.5
322.64,431.1
322.66,396.3
322.69,337.4
322.71,299.6
322.74,252.3
322.76,228.9
322.79,205.6
322.81,196.1
322.84,187.2
322.86,182.7
322.89,175.3
322.91,169.2
322.94,157.5
322.96,148.4
322.98,138.5
323.01,123.3
323.03,113.6
323.06,100.5
323.08,93.27
323.11,85.52
323.13,82.92
323.16,84.13
323.18,89.34
323.21,106.1
323.23,124.8
323.26,166.7
323.28,204.7
323.31,276.5
323.33,332.0
323.36,419.3
323.38,474.2
323.41,540.7
323.43,569.1
323.46,584.1
323.48,576.9
323.51,548.3
323.53,523.5
323.56,487.6
323.58,467.5
323.61,443.6
323.63,429.3
323.66,405.3
323.68,385.6
323.71,351.4
323.73,328.1
323.76,299.1
323.78,287.1
323.81,282.4
323.83,287.0
323.85,295.3
323.88,308.4
323.9,314.5
323.93,318.3
323.95,320.9
323.98,338.4
324.0,371.0
324.03,474.3
324.05,591.7
324.08,851.5
324.1,1077.0
324.13,1468.0
324.15,1734.0
324.18,2082.0
324.2,2244.0
324.23,2332.0
324.25,2279.0
324.28,2047.0
324.3,1816.0
324.33,1413.0
324.35,1143.0
324.38,779.5
324.4,581.1
324.43,356.6
324.45,251.8
324.48,147.9
324.5,105.2
324.53,67.94
324.55,55.29
324.58,48.02
324.6,48.54
324.63,54.52
324.65,60.82
324.68,72.25
324.7,80.49
324.72,88.74
324.75,100.2
324.77,106.7
324.8,113.2
324.82,114.8
324.85,112.2
324.87,107.0
324.9,94.85
324.92,84.89
324.95,69.52
324.97,60.46
325.0,50.87
325.02,48.06
325.05,49.98
325.07,55.29
325.1,68.5
325.12,79.99
325.15,99.47
325.17,112.8
325.2,131.4
325.22,142.0
325.25,153.7
325.27,158.5
325.3,161.0
325.32,159.7
325.35,153.8
325.37,147.4
325.4,134.7
325.42,124.3
325.45,106.7
325.47,94.02
325.5,74.88
325.52,62.8
325.55,46.9
325.57,38.27
325.59,31.39
325.62,24.28
325.64,21.4
325.67,19.13
325.69,18.53
325.72,18.25
325.74,18.14
325.77,17.73
325.79,17.2
325.82,16.14
325.84,15.42
325.87,14.73
325.89,14.83
325.92,16.38
325.94,18.65
325.97,24.4
325.99,29.97
326.02,40.86
326.04,49.48
326.07,63.24
326.09,71.94
326.12,82.21
326.14,86.12
326.17,86.37
326.19,82.75
326.22,72.62
326.24,63.86
326.27,49.98
326.29,41.48
326.32,31.44
326.34,27.04
326.37,24.02
326.39,24.15
326.42,26.79
326.44,29.62
326.46,32.82
326.49,37.37
326.51,39.65
326.54,41.14
326.56,40.6
326.59,37.5
326.61,34.16
326.64,28.07
326.66,23.82
326.69,18.02
326.71,14.88
326.74,11.56
326.76,10.26
326.79,9.446
326.81,9.512
326.84,10.33
326.86,11.35
326.89,13.78
326.91,16.25
326.94,21.69
326.96,26.72
326.99,36.5
327.01,44.34
327.04,57.23
327.06,65.79
327.09,76.98
327.11,82.39
327.14,86.22
327.16,85.57
327.19,80.0
327.21,73.76
327.24,62.11
327.26,53.79
327.29,42.11
327.31,35.54
327.33,30.29
327.36,24.99
327.38,22.97
327.41,21.56
327.43,21.22
327.46,20.91
327.48,20.56
327.51,19.64
327.53,18.83
327.56,17.58
327.58,16.92
327.61,16.52
327.63,16.77
327.66,18.07
327.68,19.61
327.71,22.92
327.73,25.76
327.76,30.74
327.78,34.3
327.81,39.51
327.83,42.54
327.86,45.94
327.88,47.25
327.91,47.72
327.93,47.12
327.96,45.11
327.98,43.24
328.01,39.91
328.03,37.53
328.06,34.04
328.08,31.96
328.11,29.49
328.13,28.41
328.16,27.59
328.18,27.44
328.21,27.4
328.23,27.2
328.25,26.69
328.28,25.2
328.3,23.78
328.33,21.37
328.35,19.91
328.38,18.62
328.4,18.77
328.43,21.25
328.45,24.81
328.48,33.65
328.5,42.13
328.53,58.71
328.55,71.98
328.58,93.78
328.6,108.3
328.63,127.5
328.65,137.1
328.68,144.5
328.7,144.2
328.73,136.2
328.75,126.5
328.78,107.6
328.8,93.49
328.83,72.32
328.85,59.27
328.88,42.5
328.9,33.56
328.93,23.7
328.95,19.41
328.98,16.13
329.0,15.84
329.03,17.83
329.05,20.53
329.08,26.1
329.1,30.46
329.12,34.97
329.15,41.24
329.17,44.56
329.2,47.44
329.22,47.64
329.25,45.22
329.27,41.96
329.3,35.3
329.32,30.22
329.35,22.6
329.37,18.02
329.4,12.54
329.42,9.994
329.45,7.928
329.47,7.642
329.5,8.567
329.52,9.858
329.55,12.34
329.57,14.09
329.6,16.4
329.62,17.57
329.65,18.65
329.67,18.94
329.7,18.96
329.72,18.84
329.75,18.65
329.77,18.56
329.8,18.43
329.82,18.3
329.85,17.94
329.87,17.69
329.9,17.83
329.92,18.96
329.95,24.34
329.97,32.36
329.99,46.15
330.02,82.97
330.04,122.3
330.07,209.8
330.09,289.4
330.12,439.6
330.14,555.5
330.17,737.2
330.19,850.6
330.22,985.0
330.24,1038.0
330.27,1050.0
330.29,1012.0
330.32,895.9
330.34,791.1
330.37,617.0
330.39,503.6
330.42,355.8
330.44,278.8
330.47,199.2
330.49,168.6
330.52,149.5
330.54,149.3
330.57,158.2
330.59,165.3
330.62,171.2
330.64,169.8
330.67,158.5
330.69,145.7
330.72,121.6
330.74,104.2
330.77,79.56
330.79,65.39
330.82,48.67
330.84,40.59
330.86,34.65
330.89,28.83
330.91,26.33
330.94,23.64
330.96,22.14
330.99,19.87
331.01,18.25
331.04,15.66
331.06,13.91
331.09,11.45
331.11,10.04
331.14,8.427
331.16,7.745
331.19,7.337
331.21,7.468
331.24,8.256
331.26,9.193
331.29,11.3
331.31,13.22
331.34,16.95
331.36,19.93
331.39,24.84
331.41,28.08
331.44,32.18
331.46,34.01
331.49,34.9
331.51,34.17
331.54,31.35
331.56,28.67
331.59,24.31
331.61,21.67
331.64,18.8
331.66,17.85
331.69,17.91
331.71,18.77
331.73,20.04
331.76,22.15
331.78,23.32
331.81,24.18
331.83,23.99
331.86,22.53
331.88,20.92
331.91,18.01
331.93,16.09
331.96,13.88
331.98,13.25
332.01,14.3
332.03,16.73
332.06,23.67
332.08,30.86
332.11,45.88
332.13,58.7
332.16,81.42
332.18,97.97
332.21,122.4
332.23,136.8
332.26,152.2
332.28,157.1
332.31,155.1
332.33,147.9
332.36,130.3
332.38,115.6
332.41,92.43
332.43,77.81
332.46,58.95
332.48,48.91
332.51,37.66
332.53,32.4
332.56,27.12
332.58,24.91
332.6,23.44
332.63,22.26
332.65,22.03
332.68,22.63
332.7,23.9
332.73,27.85
332.75,32.38
332.78,42.84
332.8,52.49
332.83,70.6
332.85,84.32
332.88,105.2
332.9,117.6
332.93,131.6
332.95,136.8
332.98,138.2
333.0,135.7
333.03,129.6
333.05,125.8
333.08,123.0
333.1,123.9
333.13,128.8
333.15,133.0
333.18,137.7
333.2,137.9
333.23,132.1
333.25,124.0
333.28,107.2
333.3,94.63
333.33,77.2
333.35,68.37
333.38,61.51
333.4,61.79
333.43,69.37
333.45,78.66
333.47,90.69
333.5,112.5
333.52,128.6
333.55,153.2
333.57,168.8
333.6,188.5
333.62,197.6
333.65,202.7
333.67,199.6
333.7,184.9
333.72,169.5
333.75,140.7
333.77,120.1
333.8,90.9
333.82,74.58
333.85,57.03
333.87,50.6
333.9,49.13
333.92,53.44
333.95,67.4
333.97,81.52
334.0,109.7
334.02,133.0
334.05,173.9
334.07,203.8
334.1,249.3
334.12,276.9
334.15,308.5
334.17,320.0
334.2,319.7
334.22,307.9
334.25,276.3
334.27,249.4
334.3,207.6
334.32,182.2
334.35,151.6
334.37,136.8
334.39,125.8
334.42,114.3
334.44,108.0
334.47,98.09
334.49,90.48
334.52,77.65
334.54,68.85
334.57,57.13
334.59,51.54
334.62,48.82
334.64,52.41
334.67,69.53
334.69,91.52
334.72,146.0
334.74,199.9
334.77,311.0
334.79,405.2
334.82,570.8
334.84,690.0
334.87,863.2
334.89,962.3
334.92,1065.0
334.94,1095.0
334.97,1074.0
334.99,1019.0
335.02,888.4
335.04,780.1
335.07,606.5
335.09,494.1
335.12,344.1
335.14,261.3
335.17,165.3
335.19,119.4
335.22,74.27
335.24,57.3
335.26,48.86
335.29,48.86
335.31,55.41
335.34,72.02
335.36,85.77
335.39,106.9
335.41,119.3
335.44,131.9
335.46,135.0
335.49,130.7
335.51,122.4
335.54,103.8
335.56,89.13
335.59,66.62
335.61,52.82
335.64,35.59
335.66,26.84
335.69,17.72
335.71,13.99
335.74,11.16
335.76,10.77
335.79,12.26
335.81,14.95
335.84,23.12
335.86,33.01
335.89,58.93
335.91,87.12
335.94,152.9
335.96,217.1
335.99,350.8
336.01,468.1
336.04,688.7
336.06,864.2
336.09,1162.0
336.11,1375.0
336.13,1590.0
336.16,1891.0
336.18,2058.0
336.21,2226.0
336.23,2267.0
336.26,2207.0
336.28,2087.0
336.31,1809.0
336.33,1579.0
336.36,1209.0
336.38,970.0
336.41,653.2
336.43,480.5
336.46,284.2
336.48,192.0
336.51,100.6
336.53,63.27
336.56,30.67
336.58,19.02
336.61,9.967
336.63,7.08
336.66,5.058
336.68,4.563
336.71,4.69
336.73,5.383
336.76,7.648
336.78,10.25
336.81,16.33
336.83,22.17
336.86,34.2
336.88,44.71
336.91,64.67
336.93,80.97
336.96,110.1
336.98,132.7
337.0,157.7
337.03,199.6
337.05,230.1
337.08,279.4
337.1,314.0
337.13,367.2
337.15,402.2
337.18,450.3
337.2,476.5
337.23,501.3
337.25,504.9
337.28,487.4
337.3,460.3
337.33,399.9
337.35,350.2
337.38,270.3
337.4,218.2
337.43,148.8
337.45,110.8
337.48,67.75
337.5,47.95
337.53,29.75
337.55,23.94
337.58,22.53
337.6,25.39
337.63,33.76
337.65,41.17
337.68,53.38
337.7,61.27
337.73,71.15
337.75,75.8
337.78,79.45
337.8,79.95
337.83,78.93
337.85,77.99
337.87,77.53
337.9,78.57
337.92,80.56
337.95,84.87
337.97,87.85
338.0,90.91
338.02,91.23
338.05,88.53
338.07,84.89
338.1,78.37
338.12,74.93
338.15,74.54
338.17,79.55
338.2,97.86
338.22,118.1
338.25,160.0
338.27,193.6
338.3,246.8
338.32,279.7
338.35,317.8
338.37,332.0
338.4,333.8
338.42,322.4
338.45,290.9
338.47,264.1
338.5,222.0
338.52,195.8
338.55,162.9
338.57,145.9
338.6,127.4
338.62,119.0
338.65,110.9
338.67,107.7
338.7,104.8
338.72,103.4
338.74,101.7
338.77,97.37
338.79,92.68
338.82,82.56
338.84,74.0
338.87,59.47
338.89,49.49
338.92,35.51
338.94,27.53
338.97,18.26
338.99,14.09
339.02,10.9
339.04,10.8
339.07,13.64
339.09,17.49
339.12,26.07
339.14,33.49
339.17,46.53
339.19,55.97
339.22,70.06
339.24,78.71
339.27,89.58
339.29,95.07
339.32,100.5
339.34,102.3
339.37,102.6
339.39,101.3
339.42,97.21
339.44,92.91
339.47,84.12
339.49,76.84
339.52,64.48
339.54,55.94
339.57,44.0
339.59,37.4
339.62,30.52
339.64,28.26
339.66,27.86
339.69,30.33
339.71,33.53
339.74,39.65
339.76,43.98
339.79,49.9
339.81,53.06
339.84,56.1
339.86,56.86
339.89,56.03
339.91,54.21
339.94,49.87
339.96,46.2
339.99,40.18
340.01,36.28
340.04,31.36
340.06,29.01
340.09,27.15
340.11,26.95
340.14,27.82
340.16,28.82
340.19,30.33
340.21,31.07
340.24,31.51
340.26,31.39
340.29,30.83
340.31,30.41
340.34,30.06
340.36,30.16
340.39,30.99
340.41,32.07
340.44,34.68
340.46,37.3
340.49,43.2
340.51,48.9
340.53,56.39
340.56,71.55
340.58,84.36
340.61,107.0
340.63,123.6
340.66,148.1
340.68,162.5
340.71,178.2
340.73,183.4
340.76,182.3
340.78,176.3
340.81,161.8
340.83,150.6
340.86,135.2
340.88,127.5
340.91,120.9
340.93,119.6
340.96,120.3
340.98,121.3
341.01,122.0
341.03,121.5
341.06,120.3
341.08,120.1
341.11,123.1
341.13,128.0
341.16,140.0
341.18,150.3
341.21,166.1
341.23,174.8
341.26,181.3
341.28,180.0
341.31,168.7
341.33,155.6
341.36,130.3
341.38,111.7
341.4,93.36
341.43,69.12
341.45,56.4
341.48,43.53
341.5,39.14
341.53,38.16
341.55,40.61
341.58,47.63
341.6,53.77
341.63,63.95
341.65,70.74
341.68,79.97
341.7,85.01
341.73,90.2
