wavelength,intensity
314.02,5.913
314.05,10.12
314.07,14.31
314.1,23.51
314.12,32.15
314.15,49.82
314.17,65.22
314.2,94.18
314.22,117.2
314.25,156.3
314.27,183.9
314.3,224.2
314.32,247.8
314.35,274.1
314.37,283.4
314.4,282.7
314.42,272.5
314.45,244.7
314.47,220.1
314.49,192.9
314.52,152.1
314.54,127.7
314.57,98.83
314.59,86.18
314.62,78.0
314.64,79.44
314.67,90.17
314.69,101.4
314.72,120.5
314.74,132.6
314.77,145.7
314.79,149.6
314.82,146.7
314.84,139.2
314.87,121.1
314.89,106.3
314.92,83.5
314.94,69.7
314.97,53.83
314.99,47.59
315.02,45.95
315.04,50.29
315.07,64.88
315.09,79.59
315.12,107.8
315.14,129.6
315.17,164.3
315.19,187.1
315.22,218.6
315.24,236.7
315.27,258.3
315.29,269.1
315.32,280.6
315.34,285.8
315.36,289.7
315.39,294.5
315.41,297.7
315.44,303.8
315.46,309.5
315.49,320.7
315.51,330.1
315.54,346.1
315.56,357.1
315.59,371.9
315.61,379.2
315.64,384.2
315.66,382.7
315.69,372.5
315.71,360.5
315.74,336.0
315.76,316.4
315.79,285.1
315.81,265.1
315.84,241.0
315.86,232.2
315.89,235.8
315.91,253.3
315.94,307.9
315.96,365.7
315.99,486.0
316.01,587.3
316.04,764.5
316.06,892.9
316.09,1087.0
316.11,1206.0
316.14,1354.0
316.16,1423.0
316.19,1468.0
316.21,1457.0
316.23,1412.0
316.26,1289.0
316.28,1176.0
316.31,977.7
316.33,837.6
316.36,633.8
316.38,510.9
316.41,356.4
316.43,276.2
316.46,190.3
316.48,154.0
316.51,125.7
316.53,121.1
316.56,131.5
316.58,148.8
316.61,190.9
316.63,231.4
316.66,314.3
316.68,385.8
316.71,516.4
316.73,615.4
316.76,769.3
316.78,865.2
316.81,979.3
316.83,1026.0
316.86,1039.0
316.88,1010.0
316.91,920.2
316.93,838.6
316.96,705.6
316.98,621.8
317.01,518.6
317.03,469.0
317.06,422.7
317.08,406.3
317.11,392.8
317.13,384.7
317.15,373.4
317.18,345.7
317.2,319.7
317.23,271.9
317.25,237.2
317.28,186.7
317.3,157.2
317.33,123.1
317.35,108.3
317.38,98.41
317.4,99.29
317.43,109.3
317.45,119.6
317.48,136.8
317.5,147.2
317.53,158.2
317.55,161.6
317.58,160.7
317.6,157.2
317.63,150.0
317.65,145.7
317.68,143.1
317.7,144.9
317.73,154.0
317.75,164.6
317.78,187.0
317.8,206.1
317.83,241.0
317.85,268.1
317.88,313.4
317.9,345.5
317.93,392.6
317.95,420.6
317.98,452.4
318.0,464.3
318.02,467.6
318.05,456.3
318.07,439.3
318.1,404.1
318.12,377.3
318.15,337.1
318.17,312.7
318.2,281.7
318.22,265.0
318.25,245.0
318.27,234.4
318.3,222.4
318.32,217.8
318.35,219.8
318.37,230.8
318.4,269.9
318.42,316.9
318.45,427.4
318.47,531.2
318.5,731.5
318.52,889.4
318.55,1144.0
318.57,1310.0
318.6,1521.0
318.62,1618.0
318.65,1678.0
318.67,1655.0
318.7,1533.0
318.72,1405.0
318.75,1176.0
318.77,1017.0
318.8,798.0
318.82,677.7
318.85,550.2
318.87,504.9
318.89,493.2
318.92,540.8
318.94,617.4
318.97,801.5
318.99,970.1
319.02,1287.0
319.04,1533.0
319.07,1932.0
319.09,2201.0
319.12,2570.0
319.14,2770.0
319.17,2967.0
319.19,3013.0
319.22,2948.0
319.24,2819.0
319.27,2522.0
319.29,2276.0
319.32,1877.0
319.34,1615.0
319.37,1261.0
319.39,1065.0
319.42,842.4
319.44,743.8
319.47,665.0
319.49,652.2
319.52,678.0
319.54,715.6
319.57,786.3
319.59,834.1
319.62,893.9
319.64,921.2
319.67,941.6
319.69,945.0
319.72,949.8
319.74,966.3
319.76,1006.0
319.79,1136.0
319.81,1281.0
319.84,1595.0
319.86,1862.0
319.89,2316.0
319.91,2622.0
319.94,3022.0
319.96,3213.0
319.99,3338.0
320.01,3302.0
320.04,3082.0
320.06,2848.0
320.09,2426.0
320.11,2135.0
320.14,1739.0
320.16,1523.0
320.19,1287.0
320.21,1184.0
320.24,1092.0
320.26,1057.0
320.29,1017.0
320.31,987.5
320.34,929.1
320.36,879.1
320.39,791.7
320.41,729.7
320.44,639.3
320.46,584.2
320.49,512.4
320.51,471.7
320.54,419.0
320.56,387.4
320.59,342.8
320.61,313.9
320.64,271.4
320.66,244.3
320.68,218.7
320.71,184.6
320.73,165.6
320.76,143.9
320.78,134.6
320.81,129.7
320.83,133.3
320.86,150.3
320.88,170.0
320.91,212.9
320.93,249.9
320.96,316.1
320.98,365.7
321.01,444.1
321.03,496.5
321.06,571.2
321.08,616.7
321.11,677.6
321.13,714.0
321.16,765.9
321.18,802.4
321.21,867.3
321.23,921.5
321.26,1024.0
321.28,1107.0
321.31,1245.0
321.33,1339.0
321.36,1468.0
321.38,1535.0
321.41,1599.0
321.43,1616.0
321.46,1612.0
321.48,1600.0
321.51,1589.0
321.53,1598.0
321.55,1624.0
321.58,1697.0
321.6,1762.0
321.63,1862.0
321.65,1916.0
321.68,1958.0
321.7,1950.0
321.73,1883.0
321.75,1807.0
321.78,1661.0
321.8,1555.0
321.83,1402.0
321.85,1313.0
321.88,1206.0
321.9,1152.0
321.93,1094.0
321.95,1068.0
321.98,1046.0
322.0,1046.0
322.03,1074.0
322.05,1116.0
322.08,1220.0
322.1,1316.0
322.13,1492.0
322.15,1618.0
322.18,1798.0
322.2,1897.0
322.23,1990.0
322.25,2008.0
322.28,1969.0
322.3,1906.0
322.33,1778.0
322.35,1688.0
322.38,1575.0
322.4,1530.0
322.42,1517.0
322.45,1563.0
322.47,1631.0
322.5,1770.0
322.52,1868.0
322.55,1991.0
322.57,2041.0
322.6,2051.0
322.62,2014.0
322.65,1907.0
322.67,1817.0
322.7,1681.0
322.72,1605.0
322.75,1532.0
322.77,1513.0
322.8,1526.0
322.82,1553.0
322.85,1604.0
322.87,1634.0
322.9,1657.0
322.92,1652.0
322.95,1610.0
322.97,1560.0
323.0,1459.0
323.02,1380.0
323.05,1257.0
323.07,1178.0
323.1,1080.0
323.12,1036.0
323.15,1018.0
323.17,1052.0
323.2,1194.0
323.22,1364.0
323.25,1756.0
323.27,2115.0
323.29,2551.0
323.32,3326.0
323.34,3895.0
323.37,4752.0
323.39,5277.0
323.42,5916.0
323.44,6210.0
323.47,6430.0
323.49,6442.0
323.52,6303.0
323.54,6143.0
323.57,5858.0
323.59,5657.0
323.62,5354.0
323.64,5146.0
323.67,4818.0
323.69,4590.0
323.72,4248.0
323.74,4038.0
323.77,3782.0
323.79,3662.0
323.82,3560.0
323.84,3529.0
323.87,3496.0
323.89,3458.0
323.92,3342.0
323.94,3221.0
323.97,2991.0
323.99,2829.0
324.02,2628.0
324.04,2550.0
324.07,2546.0
324.09,2620.0
324.12,2819.0
324.14,2978.0
324.17,3190.0
324.19,3277.0
324.21,3298.0
324.24,3185.0
324.26,3017.0
324.29,2655.0
324.31,2367.0
324.34,1914.0
324.36,1625.0
324.39,1238.0
324.41,1020.0
324.44,757.9
324.46,621.7
324.49,466.4
324.51,390.1
324.54,309.7
324.56,276.4
324.59,254.9
324.61,259.5
324.64,294.8
324.66,337.2
324.69,426.9
324.71,501.4
324.74,626.4
324.76,711.6
324.79,827.3
324.81,887.5
324.84,939.5
324.86,944.6
324.89,908.0
324.91,859.3
324.94,765.3
324.96,700.2
324.99,619.6
325.01,587.9
325.04,586.2
325.06,619.6
325.08,680.7
325.11,819.0
325.13,936.0
325.16,1135.0
325.18,1273.0
325.21,1473.0
325.23,1592.0
325.26,1740.0
325.28,1812.0
325.31,1875.0
325.33,1884.0
325.36,1849.0
325.38,1793.0
325.41,1661.0
325.43,1546.0
325.46,1339.0
325.48,1187.0
325.51,951.7
325.53,799.7
325.56,592.9
325.58,475.1
325.61,333.8
325.63,263.3
325.66,189.1
325.68,157.0
325.71,127.1
325.73,115.2
325.76,104.2
325.78,99.42
325.81,94.78
325.83,93.91
325.86,98.49
325.88,107.7
325.91,135.0
325.93,164.9
325.95,205.9
325.98,289.7
326.0,360.0
326.03,482.4
326.05,570.0
326.08,697.3
326.1,770.6
326.13,848.7
326.15,873.0
326.18,863.1
326.2,827.2
326.23,739.4
326.25,667.1
326.28,554.7
326.3,486.3
326.33,405.2
326.35,369.0
326.38,341.8
326.4,339.3
326.43,351.2
326.45,364.2
326.48,382.4
326.5,389.1
326.53,386.0
326.55,373.8
326.58,341.0
326.6,311.3
326.63,259.6
326.65,223.6
326.68,172.2
326.7,141.9
326.73,104.7
326.75,85.99
326.78,66.99
326.8,60.07
326.82,57.6
326.85,62.51
326.87,72.12
326.9,97.79
326.92,123.6
326.95,176.7
326.97,221.9
327.0,302.4
327.02,361.9
327.05,453.2
327.07,510.4
327.1,581.4
327.12,613.9
327.15,634.5
327.17,627.8
327.2,588.5
327.22,545.7
327.25,464.2
327.27,403.7
327.3,312.4
327.32,255.6
327.35,182.1
327.37,142.6
327.4,98.31
327.42,78.22
327.45,60.36
327.47,55.36
327.5,56.25
327.52,61.62
327.55,76.22
327.57,90.5
327.6,120.0
327.62,146.4
327.65,198.8
327.67,244.2
327.7,330.3
327.72,400.2
327.74,479.1
327.77,610.0
327.79,700.7
327.82,831.5
327.84,908.8
327.87,1002.0
327.89,1047.0
327.92,1094.0
327.94,1118.0
327.97,1158.0
327.99,1198.0
328.02,1288.0
328.04,1371.0
328.07,1521.0
328.09,1626.0
328.12,1766.0
328.14,1829.0
328.17,1856.0
328.19,1820.0
328.22,1684.0
328.24,1548.0
328.27,1297.0
328.29,1115.0
328.32,849.7
328.34,690.0
328.37,491.6
328.39,391.3
328.42,290.4
328.44,255.1
328.47,247.0
328.49,270.0
328.52,345.8
328.54,424.8
328.57,591.0
328.59,740.6
328.61,930.7
328.64,1322.0
328.66,1684.0
328.69,2444.0
328.71,3142.0
328.74,4546.0
328.76,5746.0
328.79,7928.0
328.81,9582.0
328.84,12180.0
328.86,13830.0
328.89,15890.0
328.91,16820.0
328.94,17320.0
328.96,17020.0
328.99,15670.0
329.01,14280.0
329.04,11740.0
329.06,9934.0
329.09,7327.0
329.11,5781.0
329.14,3868.0
329.16,2882.0
329.19,1803.0
329.21,1307.0
329.24,811.5
329.26,599.9
329.29,394.5
329.31,304.9
329.34,211.2
329.36,165.6
329.39,113.4
329.41,86.65
329.44,56.35
329.46,41.75
329.48,30.97
329.51,20.79
329.53,17.26
329.56,15.74
329.58,16.79
329.61,20.86
329.63,24.99
329.66,32.88
329.68,38.95
329.71,48.49
329.73,54.57
329.76,62.15
329.78,65.56
329.81,67.45
329.83,66.34
329.86,61.34
329.88,56.17
329.91,46.71
329.93,39.94
329.96,30.19
329.98,24.46
330.01,17.56
330.03,14.19
330.06,10.95
330.08,9.826
330.11,9.365
330.13,9.659
330.16,10.7
330.18,11.71
330.21,13.72
330.23,15.64
330.26,20.26
330.28,25.42
330.31,38.8
330.33,53.52
330.36,88.85
330.38,124.3
330.4,171.6
330.43,268.5
330.45,351.4
330.48,501.0
330.5,613.4
330.53,788.8
330.55,900.8
330.58,1043.0
330.6,1111.0
330.63,1161.0
330.65,1157.0
330.68,1098.0
330.7,1029.0
330.73,899.6
330.75,805.2
330.78,668.2
330.8,587.1
330.83,488.7
330.85,440.3
330.88,393.1
330.9,377.8
330.93,378.6
330.95,395.9
330.98,450.5
331.0,509.3
331.03,635.1
331.05,744.7
331.08,941.8
331.1,1087.0
331.13,1305.0
331.15,1435.0
331.18,1579.0
331.2,1630.0
331.23,1625.0
331.25,1568.0
331.27,1474.0
331.3,1284.0
331.32,1140.0
331.35,925.0
331.37,794.2
331.4,630.3
331.42,545.0
331.45,450.0
331.47,404.0
331.5,352.4
331.52,324.9
331.55,289.2
331.57,267.8
331.6,240.3
331.62,226.1
331.65,213.0
331.67,210.3
331.7,214.3
331.72,220.8
331.75,232.2
331.77,238.4
331.8,241.8
331.82,238.7
331.85,225.8
331.87,212.7
331.9,190.2
331.92,176.5
331.95,164.0
331.97,165.2
332.0,188.4
332.02,222.1
332.05,306.3
332.07,387.6
332.1,548.9
332.12,681.0
332.14,829.3
332.17,1069.0
332.19,1229.0
332.22,1445.0
332.24,1557.0
332.27,1659.0
332.29,1673.0
332.32,1611.0
332.34,1519.0
332.37,1325.0
332.39,1173.0
332.42,935.9
332.44,785.7
332.47,589.3
332.49,483.2
332.52,363.8
332.54,309.1
332.57,258.0
332.59,240.5
332.62,232.3
332.64,236.2
332.67,254.6
332.69,275.7
332.72,324.1
332.74,370.0
332.77,462.8
332.79,541.0
332.82,678.1
332.84,777.0
332.87,921.6
332.89,1005.0
332.92,1094.0
332.94,1122.0
332.97,1111.0
332.99,1070.0
333.01,1009.0
333.04,889.8
333.06,803.5
333.09,679.3
333.11,606.4
333.14,517.4
333.16,471.5
333.19,419.5
333.21,393.6
333.24,364.8
333.26,352.2
333.29,346.0
333.31,352.7
333.34,383.4
333.36,418.8
333.39,492.3
333.41,551.1
333.44,643.0
333.46,698.9
333.49,760.8
333.51,781.2
333.54,774.2
333.56,744.6
333.59,669.1
333.61,604.1
333.64,497.1
333.66,426.6
333.69,332.3
333.71,281.2
333.74,226.4
333.76,205.9
333.79,201.0
333.81,216.3
333.84,270.9
333.86,331.9
333.89,467.8
333.91,593.3
333.93,751.5
333.96,1058.0
333.98,1312.0
334.01,1768.0
334.03,2117.0
334.06,2684.0
334.08,3069.0
334.11,3604.0
334.13,3898.0
334.16,4190.0
334.18,4260.0
334.21,4158.0
334.23,3956.0
334.26,3492.0
334.28,3108.0
334.31,2483.0
334.33,2070.0
334.36,1507.0
334.38,1187.0
334.41,803.3
334.43,610.6
334.46,406.1
334.48,317.7
334.51,243.1
334.53,226.3
334.56,246.8
334.58,293.2
334.61,425.6
334.63,569.5
334.66,903.0
334.68,1228.0
334.71,1910.0
334.73,2515.0
334.76,3653.0
334.78,4550.0
334.8,5526.0
334.83,7036.0
334.85,7987.0
334.88,9165.0
334.9,9694.0
334.93,9993.0
334.95,9836.0
334.98,9098.0
335.0,8329.0
335.03,6912.0
335.05,5889.0
335.08,4393.0
335.1,3494.0
335.13,2370.0
335.15,1791.0
335.18,1175.0
335.2,920.0
335.23,736.5
335.25,726.0
335.28,844.2
335.3,993.5
335.33,1289.0
335.35,1513.0
335.38,1845.0
335.4,2040.0
335.43,2250.0
335.45,2318.0
335.48,2296.0
335.5,2201.0
335.53,1957.0
335.55,1748.0
335.58,1404.0
335.6,1179.0
335.63,881.8
335.65,725.6
335.67,610.9
335.7,525.0
335.72,527.7
335.75,623.4
335.77,748.6
335.8,1029.0
335.82,1279.0
335.85,1745.0
335.87,2117.0
335.9,2762.0
335.92,3245.0
335.95,4030.0
335.97,4579.0
336.0,5397.0
336.02,5906.0
336.05,6544.0
336.07,6844.0
336.1,7043.0
336.12,6984.0
336.15,6604.0
336.17,6174.0
336.2,5330.0
336.22,4684.0
336.25,3685.0
336.27,3045.0
336.3,2187.0
336.32,1704.0
336.35,1125.0
336.37,831.5
336.4,510.7
336.42,362.4
336.45,213.6
336.47,150.7
336.5,93.22
336.52,71.54
336.54,58.46
336.57,48.77
336.59,46.15
336.62,45.25
336.64,46.1
336.67,50.17
336.69,55.98
336.72,73.03
336.74,93.0
336.77,142.8
336.79,194.1
336.82,308.1
336.84,415.4
336.87,634.6
336.89,826.0
336.92,1190.0
336.94,1488.0
336.97,2020.0
336.99,2428.0
337.02,3111.0
337.04,3603.0
337.07,4373.0
337.09,4890.0
337.12,5634.0
337.14,6085.0
337.17,6644.0
337.19,6912.0
337.22,7113.0
337.24,7094.0
337.27,6818.0
337.29,6477.0
337.32,5763.0
337.34,5188.0
337.37,4254.0
337.39,3633.0
337.42,2779.0
337.44,2296.0
337.46,1903.0
337.49,1493.0
337.51,1339.0
337.54,1263.0
337.56,1298.0
337.59,1439.0
337.61,1567.0
337.64,1769.0
337.66,1891.0
337.69,2027.0
337.71,2075.0
337.74,2077.0
337.76,2033.0
337.79,1911.0
337.81,1803.0
337.84,1624.0
337.86,1504.0
337.89,1340.0
337.91,1247.0
337.94,1132.0
337.96,1070.0
337.99,990.9
338.01,943.7
338.04,878.6
338.06,841.3
338.09,806.6
338.11,808.6
338.14,872.7
338.16,969.5
338.19,1213.0
338.21,1446.0
338.24,1889.0
338.26,2232.0
338.29,2773.0
338.31,3121.0
338.33,3432.0
338.36,3787.0
338.38,3929.0
338.41,3992.0
338.43,3940.0
338.46,3753.0
338.48,3578.0
338.51,3281.0
338.53,3078.0
338.56,2788.0
338.58,2609.0
338.61,2365.0
338.63,2217.0
338.66,2014.0
338.68,1889.0
338.71,1714.0
338.73,1603.0
338.76,1438.0
338.78,1327.0
338.81,1155.0
338.83,1036.0
338.86,854.5
338.88,734.8
338.91,565.7
338.93,464.9
338.96,338.7
338.98,274.0
339.01,208.2
339.03,184.7
339.06,177.7
339.08,189.4
339.11,226.9
339.13,261.9
339.16,323.9
339.18,368.8
339.2,414.4
339.23,482.1
339.25,525.9
339.28,590.0
339.3,631.8
339.33,693.6
339.35,733.2
339.38,786.7
339.4,815.5
339.43,842.5
339.45,847.2
339.48,832.4
339.5,809.2
339.53,760.2
339.55,722.9
339.58,669.9
339.6,642.1
339.63,620.0
339.65,622.2
339.68,655.7
339.7,699.9
339.73,799.2
339.75,885.4
339.78,1036.0
339.8,1144.0
339.83,1296.0
339.85,1379.0
339.88,1458.0
339.9,1470.0
339.93,1424.0
