wavelength,intensity
313.39,120.0
313.41,70.68
313.44,30.16
313.46,16.7
313.49,7.054
313.51,4.303
313.54,2.572
313.56,2.118
313.59,1.783
313.61,1.624
313.64,1.386
313.66,1.218
313.69,0.9629
313.71,0.801
313.74,0.5845
313.76,0.463
313.79,0.3192
313.81,0.2497
313.84,0.1839
313.86,0.1653
313.89,0.1749
313.91,0.2063
313.94,0.2916
313.96,0.3748
313.99,0.5463
314.01,0.7051
314.04,1.07
314.06,1.473
314.09,2.558
314.11,3.835
314.14,7.156
314.16,10.74
314.18,15.77
314.21,26.64
314.23,36.24
314.26,53.79
314.28,66.83
314.31,86.24
314.33,97.49
314.36,109.1
314.38,112.3
314.41,109.1
314.43,102.3
314.46,86.8
314.48,74.62
314.51,56.53
314.53,46.14
314.56,35.14
314.58,31.67
314.61,33.06
314.63,38.46
314.66,52.71
314.68,65.46
314.71,87.09
314.73,101.3
314.76,118.6
314.78,125.7
314.81,127.5
314.83,122.7
314.86,107.6
314.88,94.12
314.91,72.07
314.93,58.21
314.96,41.45
314.98,34.11
315.01,30.02
315.03,32.23
315.05,38.44
315.08,54.85
315.1,69.89
315.13,96.65
315.15,115.6
315.18,142.6
315.2,157.8
315.23,174.5
315.25,181.3
315.28,186.3
315.3,187.5
315.33,188.8
315.35,190.3
315.38,194.5
315.4,198.3
315.43,204.3
315.45,207.6
315.48,210.2
315.5,209.6
315.53,204.6
315.55,198.3
315.58,185.4
315.6,176.0
315.63,165.1
315.65,163.4
315.68,176.5
315.7,199.7
315.73,260.6
315.75,318.9
315.78,427.2
315.8,506.8
315.83,621.2
315.85,684.2
315.88,745.4
315.9,760.8
315.92,757.8
315.95,731.6
315.97,711.6
316.0,700.4
316.02,716.1
316.05,783.7
316.07,856.8
316.1,995.7
316.12,1095.0
316.15,1231.0
316.17,1299.0
316.2,1346.0
316.22,1335.0
316.25,1254.0
316.27,1160.0
316.3,977.8
316.32,839.7
316.35,629.9
316.37,499.5
316.4,331.8
316.42,242.6
316.45,143.2
316.47,97.64
316.5,54.42
316.52,38.83
316.55,31.11
316.57,35.57
316.6,58.42
316.62,87.08
316.65,156.4
316.67,223.6
316.7,358.5
316.72,469.0
316.75,653.6
316.77,777.5
316.8,938.3
316.82,1013.0
316.84,1053.0
316.87,1038.0
316.89,978.7
316.92,833.9
316.94,714.1
316.97,526.4
316.99,409.4
317.02,261.4
317.04,184.9
317.07,103.0
317.09,67.05
317.12,34.01
317.14,21.78
317.17,12.39
317.19,9.669
317.22,8.16
317.24,7.904
317.27,7.722
317.29,7.476
317.32,6.779
317.34,6.123
317.37,4.998
317.39,4.253
317.42,3.29
317.44,2.806
317.47,2.367
317.49,2.291
317.52,2.626
317.54,3.356
317.57,6.067
317.59,9.978
317.62,22.32
317.64,38.16
317.67,82.11
317.69,132.0
317.71,205.2
317.74,372.3
317.76,529.0
317.79,835.4
317.81,1081.0
317.84,1481.0
317.86,1743.0
317.89,2073.0
317.91,2219.0
317.94,2292.0
317.96,2237.0
317.99,2016.0
318.01,1802.0
318.04,1433.0
318.06,1186.0
318.09,854.3
318.11,671.0
318.14,458.5
318.16,354.4
318.19,242.4
318.21,189.4
318.24,132.0
318.26,104.1
318.29,72.97
318.31,57.78
318.34,41.38
318.36,33.82
318.39,26.3
318.41,23.28
318.44,21.06
318.46,20.91
318.49,22.5
318.51,24.69
318.54,29.31
318.56,32.93
318.58,36.57
318.61,41.17
318.63,43.1
318.66,43.69
318.68,42.54
318.71,39.21
318.73,36.77
318.76,35.0
318.78,36.88
318.81,48.34
318.83,64.77
318.86,109.0
318.88,155.6
318.91,257.3
318.93,348.2
318.96,516.5
318.98,644.0
319.01,839.1
319.03,957.1
319.06,1089.0
319.08,1135.0
319.11,1127.0
319.13,1073.0
319.16,936.6
319.18,823.9
319.21,657.3
319.23,570.9
319.26,522.7
319.28,575.9
319.31,850.4
319.33,1210.0
319.36,2102.0
319.38,2974.0
319.41,4724.0
319.43,6154.0
319.45,7728.0
319.48,10130.0
319.5,11580.0
319.53,13170.0
319.55,13680.0
319.58,13490.0
319.6,12750.0
319.63,10910.0
319.65,9377.0
319.68,6986.0
319.7,5505.0
319.73,3683.0
319.75,2812.0
319.78,2078.0
319.8,1982.0
319.83,2424.0
319.85,3102.0
319.88,4649.0
319.9,5977.0
319.93,8232.0
319.95,9756.0
319.98,11760.0
320.0,12730.0
320.03,13440.0
320.05,13380.0
320.08,12660.0
320.1,11930.0
320.13,10870.0
320.15,10430.0
320.18,10450.0
320.2,10960.0
320.23,12370.0
320.25,13540.0
320.28,15200.0
320.3,15980.0
320.32,16320.0
320.35,15840.0
320.37,14860.0
320.4,12620.0
320.42,10810.0
320.45,7995.0
320.47,6239.0
320.5,4010.0
320.52,2851.0
320.55,1595.0
320.57,1035.0
320.6,507.5
320.62,303.3
320.65,133.8
320.67,76.45
320.7,34.2
320.72,21.8
320.75,14.5
320.77,13.77
320.8,16.41
320.82,20.17
320.85,28.43
320.87,35.41
320.9,47.27
320.92,55.3
320.95,65.91
320.97,71.05
321.0,74.58
321.02,73.85
321.05,68.51
321.07,62.83
321.1,52.91
321.12,46.48
321.15,38.84
321.17,35.86
321.19,35.02
321.22,38.68
321.24,45.45
321.27,66.47
321.29,93.53
321.32,174.7
321.34,279.3
321.37,582.6
321.39,948.0
321.42,1903.0
321.44,2933.0
321.47,5293.0
321.49,7522.0
321.52,11920.0
321.54,15490.0
321.57,21420.0
321.59,25370.0
321.62,30520.0
321.64,32950.0
321.67,34470.0
321.69,33910.0
321.72,30870.0
321.74,27690.0
321.77,21960.0
321.79,17990.0
321.82,12470.0
321.84,9354.0
321.87,5707.0
321.89,3944.0
321.92,2145.0
321.94,1384.0
321.97,692.9
321.99,434.6
322.02,230.9
322.04,173.0
322.06,155.6
322.09,184.2
322.11,231.7
322.14,337.4
322.16,426.0
322.19,575.3
322.21,677.2
322.24,817.2
322.26,892.9
322.29,968.0
322.31,989.0
322.34,976.8
322.36,942.6
322.39,860.2
322.41,790.2
322.44,671.8
322.46,589.3
322.49,468.4
322.51,394.1
322.54,298.2
322.56,247.4
322.59,194.1
322.61,175.1
322.64,173.3
322.66,191.6
322.69,252.1
322.71,316.6
322.74,451.9
322.76,566.6
322.79,767.1
322.81,910.2
322.84,1116.0
322.86,1231.0
322.89,1345.0
322.91,1372.0
322.94,1333.0
322.96,1258.0
322.98,1154.0
323.01,968.5
323.03,842.5
323.06,677.8
323.08,595.7
323.11,525.0
323.13,514.9
323.16,556.7
323.18,625.0
323.21,800.2
323.23,977.7
323.26,1362.0
323.28,1710.0
323.31,2378.0
323.33,2906.0
323.36,3766.0
323.38,4333.0
323.41,5072.0
323.43,5438.0
323.46,5749.0
323.48,5798.0
323.51,5686.0
323.53,5533.0
323.56,5266.0
323.58,5091.0
323.61,4848.0
323.63,4685.0
323.66,4410.0
323.68,4195.0
323.71,3833.0
323.73,3588.0
323.76,3270.0
323.78,3118.0
323.81,3005.0
323.83,3002.0
323.85,3046.0
323.88,3178.0
323.9,3317.0
323.93,3683.0
323.95,4136.0
323.98,5425.0
324.0,6913.0
324.03,10500.0
324.05,13990.0
324.08,21000.0
324.1,26710.0
324.13,36190.0
324.15,42500.0
324.18,50600.0
324.2,54330.0
324.23,56440.0
324.25,55300.0
324.28,50040.0
324.3,44710.0
324.33,35240.0
324.35,28710.0
324.38,19690.0
324.4,14630.0
324.43,8739.0
324.45,5919.0
324.48,3081.0
324.5,1905.0
324.53,871.2
324.55,502.5
324.58,229.2
324.6,159.4
324.63,151.4
324.65,190.6
324.68,301.5
324.7,406.2
324.72,532.2
324.75,748.9
324.77,899.6
324.8,1107.0
324.82,1215.0
324.85,1306.0
324.87,1310.0
324.9,1234.0
324.92,1138.0
324.95,955.6
324.97,828.8
325.0,665.0
325.02,589.3
325.05,542.9
325.07,560.0
325.1,653.4
325.12,753.4
325.15,940.9
325.17,1078.0
325.2,1277.0
325.22,1392.0
325.25,1519.0
325.27,1567.0
325.3,1576.0
325.32,1542.0
325.35,1439.0
325.37,1343.0
325.4,1169.0
325.42,1042.0
325.45,845.1
325.47,716.6
325.5,536.7
325.52,429.5
325.55,292.9
325.57,219.2
325.59,159.4
325.62,93.63
325.64,63.38
325.67,33.75
325.69,21.8
325.72,11.73
325.74,8.617
325.77,7.672
325.79,9.246
325.82,15.72
325.84,24.13
325.87,47.12
325.89,73.11
325.92,136.7
325.94,201.3
325.97,341.2
325.99,466.6
326.02,701.7
326.04,882.8
326.07,1167.0
326.09,1346.0
326.12,1558.0
326.14,1644.0
326.17,1665.0
326.19,1607.0
326.22,1425.0
326.24,1259.0
326.27,981.7
326.29,798.5
326.32,553.5
326.34,419.2
326.37,265.2
326.39,191.5
326.42,115.7
326.44,82.51
326.46,59.02
326.49,36.03
326.51,26.05
326.54,16.05
326.56,11.59
326.59,7.089
326.61,5.106
326.64,3.153
326.66,2.322
326.69,1.536
326.71,1.227
326.74,1.002
326.76,1.011
326.79,1.372
326.81,2.007
326.84,4.123
326.86,6.896
326.89,14.73
326.91,23.79
326.94,46.28
326.96,69.33
326.99,119.5
327.01,164.7
327.04,250.0
327.06,316.5
327.09,422.8
327.11,491.4
327.14,577.5
327.16,616.3
327.19,637.4
327.21,624.7
327.24,568.8
327.26,512.5
327.29,412.1
327.31,342.7
327.33,276.7
327.36,191.8
327.38,147.2
327.41,99.16
327.43,78.57
327.46,61.62
327.48,57.63
327.51,59.83
327.53,65.72
327.56,80.5
327.58,94.51
327.61,122.9
327.63,147.7
327.66,195.9
327.68,236.2
327.71,309.2
327.73,365.1
327.76,454.9
327.78,513.9
327.81,591.0
327.83,628.4
327.86,654.6
327.88,649.4
327.91,608.3
327.93,562.5
327.96,476.6
327.98,415.5
328.01,330.2
328.03,283.5
328.06,235.2
328.08,218.6
328.11,215.2
328.13,223.9
328.16,245.5
328.18,260.3
328.21,274.8
328.23,275.8
328.25,268.6
328.28,242.6
328.3,217.2
328.33,172.4
328.35,141.6
328.38,99.09
328.4,75.59
328.43,49.92
328.45,39.98
328.48,36.99
328.5,43.96
328.53,70.67
328.55,101.5
328.58,171.2
328.6,234.7
328.63,354.8
328.65,447.9
328.68,595.8
328.7,690.2
328.73,806.6
328.75,857.2
328.78,880.7
328.8,859.2
328.83,777.0
328.85,696.8
328.88,556.0
328.9,459.0
328.93,324.1
328.95,247.0
328.98,155.1
329.0,109.5
329.03,61.69
329.05,40.83
329.08,21.36
329.1,13.85
329.12,9.205
329.15,5.544
329.17,4.369
329.2,3.504
329.22,3.191
329.25,2.821
329.27,2.566
329.3,2.145
329.32,1.852
329.35,1.439
329.37,1.209
329.4,0.9665
329.42,0.8852
329.45,0.8873
329.47,0.9642
329.5,1.167
329.52,1.338
329.55,1.605
329.57,1.765
329.6,1.941
329.62,2.001
329.65,2.001
329.67,1.948
329.7,1.812
329.72,1.702
329.75,1.534
329.77,1.433
329.8,1.309
329.82,1.253
329.85,1.235
329.87,1.299
329.9,1.621
329.92,2.1
329.95,3.531
329.97,5.225
329.99,7.783
330.02,13.84
330.04,19.75
330.07,31.98
330.09,42.47
330.12,61.26
330.14,75.14
330.17,96.09
330.19,108.7
330.22,123.1
330.24,128.4
330.27,128.8
330.29,123.9
330.32,110.1
330.34,97.77
330.37,77.21
330.39,63.57
330.42,45.27
330.44,35.28
330.47,24.17
330.49,19.32
330.52,15.41
330.54,14.65
330.57,15.66
330.59,17.5
330.62,21.88
330.64,25.99
330.67,34.43
330.69,41.95
330.72,56.55
330.74,68.53
330.77,89.1
330.79,103.6
330.82,124.0
330.84,135.1
330.86,142.9
330.89,146.6
330.91,143.3
330.94,130.5
330.96,117.8
330.99,95.2
331.01,79.46
331.04,57.36
331.06,44.69
331.09,29.7
331.11,22.48
331.14,15.41
331.16,12.8
331.19,11.31
331.21,11.56
331.24,13.45
331.26,15.71
331.29,20.96
331.31,26.06
331.34,36.88
331.36,46.52
331.39,64.62
331.41,78.65
331.44,100.9
331.46,115.1
331.49,132.7
331.51,140.7
331.54,146.1
331.56,145.6
331.59,141.0
331.61,137.2
331.64,134.0
331.66,135.0
331.69,141.9
331.71,149.5
331.73,158.1
331.76,169.5
331.78,173.8
331.81,172.5
331.83,166.1
331.86,149.3
331.88,135.5
331.91,115.9
331.93,107.0
331.96,106.1
331.98,117.4
332.01,158.2
332.03,204.5
332.06,307.2
332.08,399.7
332.11,574.5
332.13,712.5
332.16,941.0
332.18,1097.0
332.21,1314.0
332.23,1432.0
332.26,1541.0
332.28,1558.0
332.31,1496.0
332.33,1399.0
332.36,1191.0
332.38,1027.0
332.41,775.9
332.43,620.0
332.46,423.1
332.48,322.1
332.51,217.5
332.53,175.8
332.56,146.4
332.58,143.0
332.6,147.9
332.63,164.1
332.65,177.9
332.68,201.4
332.7,220.4
332.73,259.6
332.75,297.2
332.78,377.7
332.8,449.3
332.83,580.6
332.85,678.0
332.88,821.9
332.9,904.3
332.93,988.3
332.95,1010.0
332.98,989.8
333.0,945.2
333.03,849.0
333.05,777.6
333.08,679.3
333.1,627.1
333.13,573.1
333.15,550.7
333.18,528.0
333.2,514.0
333.23,486.7
333.25,463.3
333.28,424.6
333.3,401.8
333.33,383.3
333.35,386.9
333.38,421.0
333.4,461.6
333.43,540.0
333.45,595.3
333.47,644.7
333.5,693.9
333.52,702.8
333.55,675.7
333.57,632.5
333.6,539.9
333.62,467.8
333.65,358.3
333.67,291.6
333.7,208.8
333.72,167.6
333.75,127.6
333.77,115.3
333.8,118.1
333.82,134.8
333.85,184.3
333.87,235.8
333.9,345.2
333.92,442.2
333.95,628.5
333.97,782.2
334.0,1059.0
334.02,1274.0
334.05,1634.0
334.07,1889.0
334.1,2261.0
334.12,2480.0
334.15,2720.0
334.17,2798.0
334.2,2768.0
334.22,2650.0
334.25,2346.0
334.27,2084.0
334.3,1652.0
334.32,1367.0
334.35,982.3
334.37,767.4
334.39,590.0
334.42,391.6
334.44,299.0
334.47,208.0
334.49,172.9
334.52,150.6
334.54,153.6
334.57,185.5
334.59,229.2
334.62,344.3
334.64,469.9
334.67,770.8
334.69,1076.0
334.72,1743.0
334.74,2352.0
334.77,3529.0
334.79,4469.0
334.82,6021.0
334.84,7063.0
334.87,8448.0
334.89,9138.0
334.92,9660.0
334.94,9616.0
334.97,8972.0
334.99,8215.0
335.02,6761.0
335.04,5695.0
335.07,4137.0
335.09,3208.0
335.12,2063.0
335.14,1478.0
335.17,848.7
335.19,568.1
335.22,301.1
335.24,196.0
335.26,129.6
335.29,76.11
335.31,59.02
335.34,48.26
335.36,46.55
335.39,47.6
335.41,49.04
335.44,50.43
335.46,50.14
335.49,47.32
335.51,43.89
335.54,36.99
335.56,31.71
335.59,23.77
335.61,18.93
335.64,13.02
335.66,10.23
335.69,8.249
335.71,8.884
335.74,14.66
335.76,23.98
335.79,53.33
335.81,90.15
335.84,189.7
335.86,300.4
335.89,564.3
335.91,824.7
335.94,1369.0
335.96,1841.0
335.99,2698.0
336.01,3341.0
336.04,4332.0
336.06,4949.0
336.09,5702.0
336.11,6034.0
336.13,6203.0
336.16,6137.0
336.18,5895.0
336.21,5301.0
336.23,4798.0
336.26,3969.0
336.28,3409.0
336.31,2614.0
336.33,2136.0
336.36,1519.0
336.38,1178.0
336.41,773.6
336.43,569.5
336.46,348.7
336.48,249.0
336.51,153.4
336.53,116.1
336.56,85.37
336.58,75.16
336.61,66.99
336.63,63.23
336.66,57.27
336.68,52.54
336.71,44.61
336.73,39.31
336.76,32.48
336.78,29.21
336.81,26.81
336.83,27.08
336.86,30.62
336.88,35.52
336.91,48.54
336.93,63.26
336.96,101.3
336.98,143.7
337.0,206.8
337.03,357.6
337.05,508.5
337.08,831.5
337.1,1119.0
337.13,1659.0
337.15,2078.0
337.18,2746.0
337.2,3178.0
337.23,3720.0
337.25,3965.0
337.28,4100.0
337.3,4022.0
337.33,3671.0
337.35,3313.0
337.38,2670.0
337.4,2219.0
337.43,1582.0
337.45,1212.0
337.48,767.5
337.5,545.1
337.53,310.0
337.55,206.7
337.58,110.1
337.6,73.14
337.63,43.47
337.65,34.65
337.68,30.91
337.7,32.42
337.73,38.92
337.75,46.09
337.78,62.47
337.8,78.51
337.83,112.9
337.85,144.1
337.87,182.0
337.9,250.2
337.92,300.5
337.95,375.9
337.97,420.8
338.0,471.7
338.02,491.6
338.05,500.5
338.07,497.3
338.1,494.4
338.12,507.1
338.15,574.5
338.17,666.9
338.2,896.0
338.22,1113.0
338.25,1524.0
338.27,1836.0
338.3,2308.0
338.32,2590.0
338.35,2897.0
338.37,2996.0
338.4,2960.0
338.42,2816.0
338.45,2458.0
338.47,2157.0
338.5,1677.0
338.52,1374.0
338.55,990.1
338.57,798.0
338.6,613.7
338.62,556.1
338.65,550.0
338.67,584.9
338.7,668.2
338.72,728.0
338.74,779.5
338.77,824.0
338.79,824.8
338.82,779.5
338.84,721.7
338.87,605.8
338.89,518.2
338.92,386.5
338.94,305.8
338.97,203.3
338.99,149.2
339.02,88.98
339.04,61.11
339.07,33.86
339.09,23.23
339.12,15.74
339.14,15.45
339.17,21.82
339.19,31.25
339.22,55.33
339.24,79.63
339.27,130.9
339.29,175.8
339.32,257.9
339.34,319.8
339.37,415.3
339.39,474.4
339.42,544.5
339.44,572.8
339.47,582.0
339.49,566.5
339.52,519.4
339.54,482.1
339.57,442.3
339.59,446.1
339.62,538.2
339.64,685.7
339.66,926.8
339.69,1509.0
339.71,2068.0
339.74,3174.0
339.76,4072.0
339.79,5572.0
339.81,6590.0
339.84,7962.0
339.86,8661.0
339.89,9225.0
339.91,9225.0
339.94,8660.0
339.96,7961.0
339.99,6589.0
340.01,5570.0
340.04,4067.0
340.06,3165.0
340.09,2046.0
340.11,1473.0
340.14,854.9
340.16,579.5
340.19,318.0
340.21,215.1
340.24,126.6
340.26,94.01
340.29,65.39
340.31,53.24
340.34,39.67
340.36,32.33
340.39,23.15
340.41,18.22
340.44,12.71
340.46,10.31
340.49,8.53
340.51,8.459
340.53,9.183
340.56,11.55
340.58,13.8
340.61,17.83
340.63,20.68
340.66,24.7
340.68,26.91
340.71,29.17
340.73,29.86
340.76,29.8
