wavelength,intensity
306.09,2167.0
306.12,1155.0
306.14,763.2
306.17,444.5
306.19,341.9
306.22,272.9
306.24,256.1
306.27,249.9
306.29,252.0
306.32,263.4
306.34,283.0
306.37,360.5
306.39,478.4
306.42,849.7
306.44,1303.0
306.47,2437.0
306.49,3567.0
306.52,5860.0
306.54,7727.0
306.56,9750.0
306.59,12740.0
306.61,14440.0
306.64,16160.0
306.66,16590.0
306.69,16080.0
306.71,15040.0
306.74,12710.0
306.76,10860.0
306.79,8008.0
306.81,6244.0
306.84,4014.0
306.86,2862.0
306.89,1632.0
306.91,1106.0
306.94,672.7
306.96,578.1
306.99,687.9
307.01,927.6
307.04,1566.0
307.06,2205.0
307.09,3532.0
307.11,4676.0
307.14,6755.0
307.16,8322.0
307.19,10760.0
307.21,12270.0
307.24,14080.0
307.26,14820.0
307.29,15080.0
307.31,14760.0
307.34,13890.0
307.36,13400.0
307.39,13360.0
307.41,14030.0
307.43,15270.0
307.46,17840.0
307.48,19610.0
307.51,21450.0
307.53,21730.0
307.56,20450.0
307.58,18600.0
307.61,14970.0
307.63,12490.0
307.66,9589.0
307.68,8595.0
307.71,8928.0
307.73,10400.0
307.76,14150.0
307.78,17240.0
307.81,21750.0
307.83,24010.0
307.86,25380.0
307.88,24710.0
307.91,21580.0
307.93,18520.0
307.96,13530.0
307.98,10510.0
308.01,7207.0
308.03,6076.0
308.06,6138.0
308.08,7306.0
308.11,10450.0
308.13,13160.0
308.16,17380.0
308.18,19780.0
308.21,21940.0
308.23,22150.0
308.26,20610.0
308.28,18600.0
308.31,14840.0
308.33,12250.0
308.35,9843.0
308.38,6824.0
308.4,5242.0
308.43,3440.0
308.45,2551.0
308.48,1590.0
308.5,1172.0
308.53,891.8
308.55,987.6
308.58,1739.0
308.6,2814.0
308.63,5645.0
308.65,8532.0
308.68,14450.0
308.7,19260.0
308.73,26900.0
308.75,31520.0
308.78,36340.0
308.8,37510.0
308.83,35860.0
308.85,32760.0
308.88,26270.0
308.9,21510.0
308.93,14890.0
308.95,11280.0
308.98,7346.0
309.0,5725.0
309.03,4706.0
309.05,4959.0
309.08,6862.0
309.1,9283.0
309.13,14830.0
309.15,19760.0
309.18,28450.0
309.2,34410.0
309.22,39770.0
309.25,45210.0
309.27,46320.0
309.3,43760.0
309.32,39560.0
309.35,30930.0
309.37,24640.0
309.4,15950.0
309.42,11220.0
309.45,6100.0
309.47,3915.0
309.5,2093.0
309.52,1597.0
309.55,1579.0
309.57,1899.0
309.6,2683.0
309.62,3303.0
309.65,4189.0
309.67,4640.0
309.7,4962.0
309.72,4906.0
309.75,4468.0
309.77,4033.0
309.8,3386.0
309.82,3099.0
309.85,3084.0
309.87,3427.0
309.9,4487.0
309.92,5496.0
309.95,7234.0
309.97,8352.0
310.0,9627.0
310.02,10040.0
310.05,9872.0
310.07,9252.0
310.09,8315.0
310.12,6568.0
310.14,5361.0
310.17,3759.0
310.19,2939.0
310.22,2171.0
310.24,1968.0
310.27,2062.0
310.29,2325.0
310.32,2882.0
310.34,3278.0
310.37,3791.0
310.39,4038.0
310.42,4264.0
310.44,4347.0
310.47,4446.0
310.49,4533.0
310.52,4714.0
310.54,4846.0
310.57,4978.0
310.59,4960.0
310.62,4694.0
310.64,4341.0
310.67,3590.0
310.69,3002.0
310.72,2113.0
310.74,1581.0
310.77,946.8
310.79,646.0
310.82,362.5
310.84,264.6
310.87,216.5
310.89,232.3
310.92,305.8
310.94,378.7
310.96,463.9
310.99,600.3
311.01,686.3
311.04,791.1
311.06,837.8
311.09,869.4
311.11,866.6
311.14,833.3
311.16,795.0
311.19,716.7
311.21,651.7
311.24,538.9
311.26,457.9
311.29,339.3
311.31,269.3
311.34,186.9
311.36,149.5
311.39,118.5
311.41,112.1
311.44,119.9
311.46,135.8
311.49,178.1
311.51,222.6
311.54,322.8
311.56,417.0
311.59,605.5
311.61,762.5
311.64,1037.0
311.66,1234.0
311.69,1524.0
311.71,1692.0
311.74,1872.0
311.76,1934.0
311.79,1947.0
311.81,1923.0
311.84,1889.0
311.86,1899.0
311.88,1945.0
311.91,2074.0
311.93,2169.0
311.96,2260.0
311.98,2249.0
312.01,2096.0
312.03,1912.0
312.06,1559.0
312.08,1309.0
312.11,966.3
312.13,779.4
312.16,568.8
312.18,468.5
312.21,358.6
312.23,301.9
312.26,229.9
312.28,188.6
312.31,139.1
312.33,118.4
312.36,114.3
312.38,135.1
312.41,209.8
312.43,291.0
312.46,455.6
312.48,584.1
312.51,776.3
312.53,882.9
312.56,977.4
312.58,985.9
312.61,920.1
312.63,838.0
312.66,694.5
312.68,606.7
312.71,511.5
312.73,477.2
312.75,463.7
312.78,469.8
312.8,483.3
312.83,512.5
312.85,544.1
312.88,640.4
312.9,767.6
312.93,1120.0
312.95,1501.0
312.98,2338.0
313.0,3068.0
313.03,4330.0
313.05,5187.0
313.08,6272.0
313.1,6733.0
313.13,6885.0
313.15,6609.0
313.18,5728.0
313.2,4941.0
313.23,3684.0
313.25,2905.0
313.28,1943.0
313.3,1465.0
313.33,973.9
313.35,767.2
313.38,577.8
313.4,500.4
313.43,418.3
313.45,372.4
313.48,306.5
313.5,263.6
313.53,202.9
313.55,166.6
313.58,119.8
313.6,93.93
313.62,72.17
313.65,46.52
313.67,33.6
313.7,19.58
313.72,13.22
313.75,7.078
313.77,4.64
313.8,2.591
313.82,1.926
313.85,1.61
313.87,1.777
313.9,2.648
313.92,3.749
313.95,6.444
313.97,9.143
314.0,15.11
314.02,20.96
314.05,34.51
314.07,48.78
314.1,83.65
314.12,120.7
314.15,208.4
314.17,296.5
314.2,488.3
314.22,664.1
314.25,1006.0
314.27,1280.0
314.3,1729.0
314.32,2021.0
314.35,2375.0
314.37,2515.0
314.4,2533.0
314.42,2412.0
314.45,2071.0
314.47,1775.0
314.5,1308.0
314.52,1022.0
314.54,778.0
314.57,517.6
314.59,421.3
314.62,395.5
314.64,455.6
314.67,651.2
314.69,838.0
314.72,1161.0
314.74,1370.0
314.77,1607.0
314.79,1682.0
314.82,1642.0
314.84,1518.0
314.87,1231.0
314.89,1008.0
314.92,685.1
314.94,505.4
314.97,314.1
314.99,243.7
315.02,224.1
315.04,268.5
315.07,423.7
315.09,587.6
315.12,917.3
315.14,1180.0
315.17,1596.0
315.19,1859.0
315.22,2182.0
315.24,2335.0
315.27,2476.0
315.29,2529.0
315.32,2586.0
315.34,2628.0
315.37,2705.0
315.39,2759.0
315.41,2807.0
315.44,2860.0
315.46,2883.0
315.49,2918.0
315.51,2949.0
315.54,3005.0
315.56,3040.0
315.59,3060.0
315.61,3038.0
315.64,2948.0
315.66,2861.0
315.69,2719.0
315.71,2642.0
315.74,2586.0
315.76,2599.0
315.79,2688.0
315.81,2776.0
315.84,2908.0
315.86,2972.0
315.89,3024.0
315.91,3051.0
315.94,3184.0
315.96,3417.0
315.99,4134.0
316.01,4920.0
316.04,6591.0
316.06,7988.0
316.09,10330.0
316.11,11910.0
316.14,14030.0
316.16,15120.0
316.19,16020.0
316.21,16050.0
316.24,15200.0
316.26,14070.0
316.28,12600.0
316.31,9973.0
316.33,8139.0
316.36,5573.0
316.38,4119.0
316.41,2442.0
316.43,1664.0
316.46,937.1
316.48,682.3
316.51,533.1
316.53,535.0
316.56,629.4
316.58,740.1
316.61,999.8
316.63,1277.0
316.66,1960.0
316.68,2672.0
316.71,4223.0
316.73,5582.0
316.76,7954.0
316.78,9571.0
316.81,11610.0
316.83,12450.0
316.86,12640.0
316.88,12020.0
316.91,10180.0
316.93,8576.0
316.96,6074.0
316.98,4565.0
317.01,2771.0
317.03,1924.0
317.06,1118.0
317.08,816.6
317.11,584.7
317.13,510.8
317.15,464.2
317.18,406.0
317.2,363.4
317.23,292.4
317.25,244.7
317.28,183.3
317.3,155.2
317.33,141.4
317.35,156.1
317.38,220.6
317.4,293.8
317.43,444.3
317.45,563.1
317.48,743.4
317.5,846.7
317.53,948.3
317.55,971.3
317.58,943.3
317.6,897.1
317.63,824.5
317.65,798.4
317.68,829.2
317.7,912.3
317.73,1150.0
317.75,1391.0
317.78,1891.0
317.8,2316.0
317.83,3078.0
317.85,3639.0
317.88,4477.0
317.9,4967.0
317.93,5487.0
317.95,5642.0
317.98,5557.0
318.0,5307.0
318.03,4724.0
318.05,4258.0
318.07,3779.0
318.1,3111.0
318.12,2730.0
318.15,2275.0
318.17,2049.0
318.2,1804.0
318.22,1688.0
318.25,1554.0
318.27,1475.0
318.3,1348.0
318.32,1253.0
318.35,1096.0
318.37,993.0
318.4,867.8
318.42,823.7
318.45,852.6
318.47,955.3
318.5,1260.0
318.52,1566.0
318.55,2154.0
318.57,2589.0
318.6,3201.0
318.62,3509.0
318.65,3722.0
318.67,3673.0
318.7,3341.0
318.72,3004.0
318.75,2452.0
318.77,2123.0
318.8,1769.0
318.82,1651.0
318.85,1669.0
318.87,1826.0
318.9,2335.0
318.92,2908.0
318.94,3708.0
318.97,5369.0
318.99,6751.0
319.02,9055.0
319.04,10570.0
319.07,12470.0
319.09,13320.0
319.12,13810.0
319.14,13630.0
319.17,12750.0
319.19,11880.0
319.22,10390.0
319.24,9365.0
319.27,7877.0
319.29,6941.0
319.32,5631.0
319.34,4824.0
319.37,3725.0
319.39,3085.0
319.42,2303.0
319.44,1923.0
319.47,1599.0
319.49,1557.0
319.52,1757.0
319.54,2051.0
319.57,2683.0
319.59,3179.0
319.62,3914.0
319.64,4319.0
319.67,4676.0
319.69,4704.0
319.72,4435.0
319.74,4102.0
319.77,3535.0
319.79,3229.0
319.81,3067.0
319.84,3206.0
319.86,3576.0
319.89,4470.0
319.91,5184.0
319.94,6181.0
319.96,6650.0
319.99,6891.0
320.01,6725.0
320.04,6115.0
320.06,5615.0
320.09,5021.0
320.11,4873.0
320.14,5138.0
320.16,5609.0
320.19,6543.0
320.21,7141.0
320.24,7700.0
320.26,7727.0
320.29,7198.0
320.31,6527.0
320.34,5259.0
320.36,4386.0
320.39,3246.0
320.41,2674.0
320.44,2130.0
320.46,1949.0
320.49,1858.0
320.51,1853.0
320.54,1835.0
320.56,1780.0
320.59,1614.0
320.61,1457.0
320.64,1187.0
320.66,1008.0
320.68,843.9
320.71,639.8
320.73,535.2
320.76,423.3
320.78,377.0
320.81,352.4
320.83,371.2
320.86,467.9
320.88,589.0
320.91,870.2
320.93,1126.0
320.96,1598.0
320.98,1953.0
321.01,2499.0
321.03,2843.0
321.06,3294.0
321.08,3538.0
321.11,3819.0
321.13,3958.0
321.16,4121.0
321.18,4224.0
321.21,4430.0
321.23,4647.0
321.26,5169.0
321.28,5673.0
321.31,6637.0
321.33,7349.0
321.36,8326.0
321.38,8791.0
321.41,9040.0
321.43,8878.0
321.46,8231.0
321.48,7653.0
321.51,6839.0
321.53,6484.0
321.56,6418.0
321.58,6727.0
321.6,7298.0
321.63,8501.0
321.65,9393.0
321.68,10590.0
321.7,11140.0
321.73,11440.0
321.75,11290.0
321.78,10600.0
321.8,9955.0
321.83,8898.0
321.85,8230.0
321.88,7373.0
321.9,6902.0
321.93,6301.0
321.95,5935.0
321.98,5408.0
322.0,5097.0
322.03,4809.0
322.05,4837.0
322.08,5380.0
322.1,6142.0
322.13,7879.0
322.15,9344.0
322.18,11720.0
322.2,13200.0
322.23,14910.0
322.25,15530.0
322.28,15590.0
322.3,15080.0
322.33,13730.0
322.35,12630.0
322.38,11040.0
322.4,10190.0
322.43,9423.0
322.45,9297.0
322.47,9466.0
322.5,10130.0
322.52,10710.0
322.55,11460.0
322.57,11730.0
322.6,11620.0
322.62,11240.0
322.65,10410.0
322.67,9865.0
322.7,9387.0
322.72,9427.0
322.75,10120.0
322.77,10960.0
322.8,12630.0
322.82,13850.0
322.85,15540.0
322.87,16370.0
322.9,16880.0
322.92,16640.0
322.95,15410.0
322.97,14110.0
323.0,11780.0
323.02,10180.0
323.05,8070.0
323.07,6987.0
323.1,5946.0
323.12,5639.0
323.15,5702.0
323.17,6074.0
323.2,7196.0
323.22,8460.0
323.25,11550.0
323.27,14730.0
323.3,21680.0
323.32,27870.0
323.34,35120.0
323.37,47060.0
323.39,54740.0
323.42,63930.0
323.44,67600.0
323.47,68840.0
323.49,67200.0
323.52,62630.0
323.54,59320.0
323.57,55420.0
323.59,53810.0
323.62,52330.0
323.64,51300.0
323.67,48590.0
323.69,45770.0
323.72,40470.0
323.74,36890.0
323.77,32750.0
323.79,31360.0
323.82,31460.0
323.84,32600.0
323.87,34670.0
323.89,35500.0
323.92,34940.0
323.94,33170.0
323.97,28850.0
323.99,25420.0
324.02,20650.0
324.04,18330.0
324.07,16790.0
324.09,17080.0
324.12,19020.0
324.14,20790.0
324.17,23080.0
324.19,23830.0
324.21,23680.0
324.24,21720.0
324.26,19470.0
324.29,15350.0
324.31,12560.0
324.34,8868.0
324.36,6928.0
324.39,4824.0
324.41,3867.0
324.44,2877.0
324.46,2399.0
324.49,1832.0
324.51,1529.0
324.54,1191.0
324.56,1061.0
324.59,1049.0
324.61,1188.0
324.64,1674.0
324.66,2223.0
324.69,3454.0
324.71,4569.0
324.74,6645.0
324.76,8206.0
324.79,10530.0
324.81,11830.0
324.84,13060.0
324.86,13220.0
324.89,12430.0
324.91,11320.0
324.94,9143.0
324.96,7618.0
324.99,5658.0
325.01,4762.0
325.04,4226.0
325.06,4441.0
325.09,5576.0
325.11,6795.0
325.13,8297.0
325.16,10870.0
325.18,12630.0
325.21,15070.0
325.23,16400.0
325.26,17780.0
325.28,18210.0
325.31,18120.0
325.33,17630.0
325.36,16370.0
325.38,15270.0
325.41,13310.0
325.43,11870.0
325.46,9583.0
325.48,8049.0
325.51,5873.0
325.53,4585.0
325.56,3000.0
325.58,2201.0
325.61,1372.0
325.63,1030.0
325.66,748.0
325.68,664.6
325.71,624.4
325.73,623.2
325.76,626.6
325.78,623.7
325.81,612.0
325.83,607.3
325.86,630.8
325.88,690.4
325.91,905.5
325.93,1183.0
325.96,1908.0
325.98,2669.0
326.0,3696.0
326.03,5758.0
326.05,7425.0
326.08,10110.0
326.1,11780.0
326.13,13670.0
326.15,14270.0
326.18,14000.0
326.2,13060.0
326.23,10830.0
326.25,9065.0
326.28,6448.0
326.3,4930.0
326.33,3178.0
326.35,2377.0
326.38,1648.0
326.4,1404.0
326.43,1277.0
326.45,1291.0
326.48,1379.0
326.5,1445.0
326.53,1505.0
326.55,1497.0
326.58,1398.0
326.6,1278.0
326.63,1041.0
326.65,869.2
326.68,627.4
326.7,493.4
326.73,346.0
326.75,282.3
326.78,227.7
326.8,210.6
326.83,205.2
326.85,215.5
326.87,242.9
326.9,339.3
326.92,462.7
326.95,783.6
326.97,1116.0
327.0,1827.0
327.02,2448.0
327.05,3565.0
327.07,4383.0
327.1,5585.0
327.12,6272.0
327.15,6966.0
327.17,7132.0
327.2,6888.0
327.22,6422.0
327.25,5390.0
327.27,4584.0
327.3,3376.0
327.32,2656.0
327.35,1790.0
327.37,1367.0
327.4,943.3
327.42,772.1
327.45,631.8
327.47,593.0
327.5,593.5
327.52,627.6
327.55,729.7
327.57,834.1
327.6,1051.0
327.62,1240.0
327.65,1604.0
327.67,1911.0
327.7,2490.0
327.72,2964.0
327.75,3797.0
327.77,4403.0
327.79,5006.0
327.82,5798.0
327.84,6173.0
327.87,6407.0
327.89,6319.0
327.92,5858.0
327.94,5385.0
327.97,4555.0
327.99,3996.0
328.02,3252.0
328.04,2860.0
328.07,2471.0
328.09,2351.0
328.12,2364.0
328.14,2475.0
328.17,2719.0
328.19,2876.0
328.22,3008.0
328.24,2986.0
328.27,2767.0
328.29,2513.0
328.32,2033.0
328.34,1696.0
328.37,1238.0
328.39,994.8
328.42,751.2
328.44,677.5
328.47,713.4
328.49,849.1
328.52,1259.0
328.54,1695.0
328.57,2627.0
328.59,3434.0
328.62,4872.0
328.64,5918.0
328.66,6962.0
328.69,8350.0
328.71,9043.0
328.74,9570.0
328.76,9526.0
328.79,8874.0
328.81,8106.0
328.84,6634.0
328.86,5561.0
328.89,4013.0
328.91,3110.0
328.94,2034.0
328.96,1517.0
328.99,1025.0
329.01,861.4
329.04,810.6
329.06,877.7
329.09,1082.0
329.11,1260.0
329.14,1540.0
329.16,1706.0
329.19,1877.0
329.21,1918.0
329.24,1852.0
329.26,1728.0
329.29,1449.0
329.31,1229.0
329.34,891.7
329.36,686.3
329.39,432.9
329.41,306.3
329.44,177.0
329.46,124.7
329.49,82.97
329.51,71.8
329.53,68.83
329.56,73.5
329.58,80.64
329.61,97.34
329.63,113.9
329.66,149.9
329.68,182.2
329.71,241.3
329.73,283.9
329.76,341.9
329.78,369.7
329.81,385.1
329.83,375.3
329.86,332.6
329.88,290.5
329.91,218.8
329.93,172.1
329.96,113.0
329.98,83.69
330.01,56.27
330.03,48.11
330.06,48.14
330.08,54.3
330.11,69.18
330.13,80.9
330.16,98.18
330.18,108.1
330.21,118.8
330.23,122.9
330.26,125.5
330.28,126.9
330.31,135.6
330.33,153.7
330.36,221.4
330.38,313.4
330.4,463.8
330.43,844.4
330.45,1230.0
330.48,2035.0
330.5,2715.0
330.53,3880.0
330.55,4675.0
330.58,5725.0
330.6,6228.0
330.63,6561.0
330.65,6475.0
330.68,5943.0
330.7,5398.0
330.73,4475.0
330.75,3889.0
330.78,3174.0
330.8,2837.0
330.83,2523.0
330.85,2406.0
330.88,2285.0
330.9,2200.0
330.93,2023.0
330.95,1864.0
330.98,1579.0
331.0,1372.0
331.03,1067.0
331.05,882.5
331.08,648.6
331.1,527.0
331.13,398.8
331.15,347.8
331.18,316.4
331.2,320.2
331.23,354.4
331.25,393.8
331.28,481.5
331.3,565.8
331.32,678.5
331.35,914.4
331.37,1119.0
331.4,1483.0
331.42,1742.0
331.45,2100.0
331.47,2280.0
331.5,2411.0
331.52,2393.0
331.55,2221.0
331.57,2040.0
331.6,1747.0
331.62,1583.0
331.65,1454.0
331.67,1465.0
331.7,1619.0
331.72,1786.0
331.75,2054.0
331.77,2197.0
331.8,2286.0
331.82,2242.0
331.85,2025.0
331.87,1806.0
331.9,1435.0
331.92,1204.0
331.95,954.9
331.97,892.0
332.0,1013.0
332.02,1274.0
332.05,2008.0
332.07,2771.0
332.1,4405.0
332.12,5850.0
332.15,8535.0
332.17,10600.0
332.19,12760.0
332.22,15860.0
332.24,17540.0
332.27,19040.0
332.29,19160.0
332.32,17960.0
332.34,16360.0
332.37,13190.0
332.39,10870.0
332.42,7590.0
332.44,5733.0
332.47,3618.0
332.49,2662.0
332.52,1816.0
332.54,1562.0
332.57,1497.0
332.59,1587.0
332.62,1806.0
332.64,1959.0
332.67,2157.0
332.69,2271.0
332.72,2489.0
332.74,2739.0
332.77,3425.0
332.79,4168.0
332.82,5766.0
332.84,7109.0
332.87,9309.0
332.89,10690.0
332.92,12250.0
332.94,12750.0
332.97,12550.0
332.99,11830.0
333.02,10160.0
333.04,8879.0
333.06,7667.0
333.09,6228.0
333.11,5604.0
333.14,5133.0
333.16,5028.0
333.19,4959.0
333.21,4857.0
333.24,4518.0
333.26,4177.0
333.29,3615.0
333.31,3313.0
333.34,3161.0
333.36,3346.0
333.39,4106.0
333.41,4898.0
333.44,6332.0
333.46,7293.0
333.49,8440.0
333.51,8859.0
333.54,8829.0
333.56,8378.0
333.59,7208.0
333.61,6239.0
333.64,4751.0
333.66,3852.0
333.69,2755.0
333.71,2210.0
333.74,1650.0
333.76,1422.0
333.79,1272.0
333.81,1301.0
333.84,1574.0
333.86,1947.0
333.89,2858.0
333.91,3736.0
333.93,4850.0
333.96,6998.0
333.98,8774.0
334.01,12010.0
334.03,14600.0
334.06,19090.0
334.08,22390.0
334.11,27390.0
334.13,30360.0
334.16,33460.0
334.18,34210.0
334.21,33020.0
334.23,30740.0
334.26,25690.0
334.28,21740.0
334.31,15840.0
334.33,12340.0
334.36,8108.0
334.38,6013.0
334.41,3822.0
334.43,2861.0
334.46,1944.0
334.48,1588.0
334.51,1331.0
334.53,1313.0
334.56,1489.0
334.58,1742.0
334.61,2369.0
334.63,3036.0
334.66,4721.0
334.68,6615.0
334.71,11400.0
334.73,16430.0
334.76,27640.0
334.78,37820.0
334.81,56810.0
334.83,71090.0
334.85,85480.0
334.88,104400.0
334.9,113200.0
334.93,118100.0
334.95,115300.0
334.98,102600.0
335.0,90060.0
335.03,68370.0
335.05,53970.0
335.08,34990.0
335.1,24890.0
335.13,13890.0
335.15,9012.0
335.18,4506.0
335.2,2836.0
335.23,1576.0
335.25,1261.0
335.28,1264.0
335.3,1489.0
335.33,2070.0
335.35,2576.0
335.38,3415.0
335.4,3953.0
335.43,4581.0
335.45,4807.0
335.48,4787.0
335.5,4534.0
335.53,3871.0
335.55,3313.0
335.58,2439.0
335.6,1900.0
335.63,1232.0
335.65,898.9
335.68,560.7
335.7,427.6
335.72,353.2
335.75,328.9
335.77,366.9
335.8,537.1
335.82,781.9
335.85,1542.0
335.87,2502.0
335.9,5092.0
335.92,7925.0
335.95,14400.0
335.97,20390.0
336.0,31760.0
336.02,40450.0
336.05,53600.0
336.07,61250.0
336.1,69000.0
336.12,70790.0
336.15,67910.0
336.17,62680.0
336.2,51440.0
336.22,42890.0
336.25,30390.0
336.27,23080.0
336.3,14340.0
336.32,10060.0
336.35,5621.0
336.37,3710.0
336.4,1935.0
336.42,1248.0
336.45,681.7
336.47,502.3
336.5,408.0
336.52,414.9
336.55,473.2
336.57,519.9
336.59,558.2
336.62,582.7
336.64,572.3
336.67,522.4
336.69,476.1
336.72,412.9
336.74,392.0
336.77,421.0
336.79,495.6
336.82,711.0
336.84,933.1
336.87,1396.0
336.89,1799.0
336.92,2559.0
336.94,3187.0
336.97,4356.0
336.99,5336.0
337.02,7242.0
337.04,8920.0
337.07,12310.0
337.09,15340.0
337.12,21240.0
337.14,26100.0
337.17,34470.0
337.19,40310.0
337.22,48270.0
337.24,52230.0
337.27,54910.0
337.29,54120.0
337.32,49140.0
337.34,43800.0
337.37,34110.0
337.39,27430.0
337.42,18310.0
337.44,13310.0
337.46,9300.0
337.49,5086.0
337.51,3288.0
337.54,1704.0
337.56,1176.0
337.59,893.6
337.61,933.7
337.64,1208.0
337.66,1479.0
337.69,1934.0
337.71,2223.0
337.74,2576.0
337.76,2739.0
337.79,2891.0
337.81,2968.0
337.84,3147.0
337.86,3369.0
337.89,3924.0
337.91,4445.0
337.94,5373.0
337.96,6000.0
337.99,6758.0
338.01,7037.0
338.04,7016.0
338.06,6721.0
338.09,6022.0
338.11,5558.0
338.14,5262.0
338.16,5593.0
338.19,7317.0
338.21,9481.0
338.24,14370.0
338.26,18600.0
338.29,25800.0
338.31,30580.0
338.34,36530.0
338.36,39030.0
338.38,39970.0
338.41,38310.0
338.43,35390.0
338.46,29220.0
338.48,24610.0
338.51,18010.0
338.53,14300.0
