wavelength,intensity
314.24,130.2
314.27,61.46
314.29,35.93
314.32,16.97
314.34,11.78
314.37,8.926
314.39,8.244
314.42,7.368
314.44,6.563
314.47,5.055
314.49,3.999
314.52,2.591
314.54,1.85
314.57,1.072
314.59,0.7585
314.62,0.5582
314.64,0.5933
314.67,0.8927
314.69,1.248
314.72,1.97
314.74,2.55
314.77,3.692
314.79,5.055
314.82,10.28
314.84,19.02
314.87,50.69
314.89,94.4
314.92,217.0
314.94,349.7
314.96,528.1
314.99,866.4
315.01,1110.0
315.04,1424.0
315.06,1549.0
315.09,1559.0
315.11,1447.0
315.14,1150.0
315.16,913.8
315.19,578.5
315.21,396.5
315.24,202.8
315.26,121.7
315.29,52.61
315.31,29.55
315.34,13.54
315.36,9.321
315.39,6.984
315.41,6.494
315.44,6.212
315.46,6.146
315.49,6.341
315.51,6.968
315.54,10.49
315.56,18.34
315.59,60.98
315.61,148.4
315.64,542.0
315.66,1206.0
315.69,3561.0
315.71,6751.0
315.74,15550.0
315.76,24930.0
315.79,44600.0
315.81,60420.0
315.83,76520.0
315.86,96080.0
315.88,102800.0
315.91,100200.0
315.93,90570.0
315.96,68570.0
315.98,52350.0
316.01,30780.0
316.03,19860.0
316.06,9071.0
316.08,4951.0
316.11,1768.0
316.13,825.6
316.16,244.0
316.18,109.3
316.21,41.42
316.23,28.29
316.26,21.43
316.28,19.46
316.31,18.35
316.33,19.08
316.36,22.83
316.38,26.89
316.41,33.84
316.43,37.68
316.46,40.11
316.48,38.86
316.51,33.13
316.53,27.74
316.56,19.36
316.58,14.53
316.61,9.189
316.63,6.917
316.66,5.148
316.68,4.927
316.7,5.47
316.73,7.941
316.75,10.94
316.78,18.09
316.8,25.14
316.83,40.38
316.85,54.37
316.88,81.39
316.9,102.4
316.93,134.0
316.95,151.6
316.98,168.2
317.0,172.1
317.03,170.4
317.05,167.6
317.08,164.7
317.1,163.2
317.13,157.5
317.15,148.5
317.18,125.2
317.2,104.8
317.23,72.18
317.25,52.46
317.28,29.43
317.3,18.89
317.33,9.148
317.35,5.58
317.38,2.917
317.4,2.258
317.43,2.266
317.45,2.695
317.48,3.644
317.5,4.303
317.53,5.203
317.55,6.096
317.58,11.35
317.6,24.91
317.62,63.72
317.65,265.0
317.67,646.4
317.7,2191.0
317.72,4556.0
317.75,12060.0
317.77,21250.0
317.8,43840.0
317.82,65380.0
317.85,105100.0
317.87,132700.0
317.9,166400.0
317.92,178100.0
317.95,174600.0
317.97,159100.0
318.0,124000.0
318.02,98470.0
318.05,65530.0
318.07,49510.0
318.1,34200.0
318.12,28110.0
318.15,21910.0
318.17,18410.0
318.2,13260.0
318.22,10010.0
318.25,5864.0
318.27,3795.0
318.3,1750.0
318.32,962.9
318.35,348.5
318.37,163.7
318.4,47.63
318.42,20.06
318.45,6.003
318.47,3.499
318.49,2.859
318.52,3.207
318.54,3.816
318.57,4.979
318.59,5.782
318.62,6.744
318.64,7.066
318.67,6.93
318.69,6.47
318.72,5.504
318.74,4.898
318.77,4.361
318.79,4.323
318.82,4.645
318.84,4.963
318.87,5.349
318.89,5.499
318.92,5.741
318.94,6.145
318.97,7.54
318.99,9.126
319.02,12.33
319.04,14.67
319.07,17.74
319.09,19.11
319.12,19.94
319.14,19.84
319.17,19.29
319.19,19.02
319.22,19.13
319.24,19.67
319.27,21.65
319.29,24.84
319.32,37.81
319.34,58.79
319.36,99.09
319.39,222.3
319.41,366.8
319.44,703.8
319.46,1007.0
319.49,1530.0
319.51,1865.0
319.54,2218.0
319.56,2294.0
319.59,2134.0
319.61,1875.0
319.64,1368.0
319.66,1023.0
319.69,589.1
319.71,378.5
319.74,177.2
319.76,104.0
319.79,58.15
319.81,61.76
319.84,121.8
319.86,210.0
319.89,442.1
319.91,674.6
319.94,1127.0
319.96,1464.0
319.99,1916.0
320.01,2113.0
320.04,2165.0
320.06,2030.0
320.09,1644.0
320.11,1337.0
320.14,942.6
320.16,789.6
320.19,791.8
320.21,955.5
320.23,1231.0
320.26,1771.0
320.28,2132.0
320.31,2517.0
320.33,2597.0
320.36,2410.0
320.38,2113.0
320.41,1535.0
320.43,1144.0
320.46,652.6
320.48,415.1
320.51,189.0
320.53,105.2
320.56,41.51
320.58,22.48
320.61,9.836
320.63,6.209
320.66,3.533
320.68,2.64
320.71,2.22
320.73,2.757
320.76,6.137
320.78,11.84
320.81,30.85
320.83,54.98
320.86,116.8
320.88,178.4
320.91,298.3
320.93,387.6
320.96,508.2
320.98,561.5
321.01,577.8
321.03,543.5
321.06,440.4
321.08,354.3
321.1,268.8
321.13,160.8
321.15,108.6
321.18,58.72
321.2,40.51
321.23,28.29
321.25,27.69
321.28,38.93
321.3,58.75
321.33,122.0
321.35,200.0
321.38,397.9
321.4,597.4
321.43,1005.0
321.45,1340.0
321.48,1906.0
321.5,2313.0
321.53,2977.0
321.55,3473.0
321.58,4316.0
321.6,4905.0
321.63,5662.0
321.65,5943.0
321.68,5835.0
321.7,5383.0
321.73,4267.0
321.75,3385.0
321.78,2125.0
321.8,1441.0
321.83,716.1
321.85,418.0
321.88,171.8
321.9,93.57
321.93,42.52
321.95,29.82
321.98,22.18
322.0,19.54
322.02,17.43
322.05,15.24
322.07,14.96
322.1,17.12
322.12,20.34
322.15,27.01
322.17,31.72
322.2,37.31
322.22,39.16
322.25,38.56
322.27,36.4
322.3,33.01
322.32,33.57
322.35,48.35
322.37,77.89
322.4,182.0
322.42,316.8
322.45,665.9
322.47,1017.0
322.5,1709.0
322.52,2234.0
322.55,2964.0
322.57,3307.0
322.6,3460.0
322.62,3296.0
322.65,2723.0
322.67,2218.0
322.7,1455.0
322.72,1021.0
322.75,543.9
322.77,340.9
322.8,171.9
322.82,125.6
322.85,131.5
322.87,186.1
322.89,290.9
322.92,568.5
322.94,845.7
322.97,1383.0
322.99,1781.0
323.02,2315.0
323.04,2546.0
323.07,2606.0
323.09,2443.0
323.12,1967.0
323.14,1571.0
323.17,996.1
323.19,680.2
323.22,344.3
323.24,206.0
323.27,93.42
323.29,60.37
323.32,45.94
323.34,49.45
323.37,63.75
323.39,75.1
323.42,89.02
323.44,93.69
323.47,92.01
323.49,86.02
323.52,73.98
323.54,66.86
323.57,60.98
323.59,60.56
323.62,62.8
323.64,63.96
323.67,62.01
323.69,57.61
323.72,47.81
323.74,40.99
323.76,35.58
323.79,32.21
323.81,33.56
323.84,39.71
323.86,44.95
323.89,51.68
323.91,54.67
323.94,59.99
323.96,70.75
323.99,124.7
324.01,216.3
324.04,524.4
324.06,914.4
324.09,1905.0
324.11,2882.0
324.14,4764.0
324.16,6150.0
324.19,8005.0
324.21,8809.0
324.24,9019.0
324.26,8458.0
324.29,6814.0
324.31,5447.0
324.34,3455.0
324.36,2357.0
324.39,1181.0
324.41,690.8
324.44,277.6
324.46,142.0
324.49,48.58
324.51,23.43
324.54,8.418
324.56,4.838
324.59,2.975
324.61,2.756
324.63,2.945
324.66,3.762
324.68,4.658
324.71,6.664
324.73,8.52
324.76,12.03
324.78,14.62
324.81,18.16
324.83,19.75
324.86,20.26
324.88,19.22
324.91,16.0
324.93,13.25
324.96,9.201
324.98,7.02
325.01,4.947
325.03,4.421
325.06,4.832
325.08,5.832
325.11,8.38
325.13,10.89
325.16,16.66
325.18,23.07
325.21,41.09
325.23,63.51
325.26,124.9
325.28,192.7
325.31,344.5
325.33,477.8
325.36,703.1
325.38,844.8
325.41,992.1
325.43,1022.0
325.46,949.6
325.48,835.9
325.51,613.6
325.53,461.8
325.55,326.6
325.58,173.6
325.6,106.1
325.63,46.38
325.65,25.8
325.68,11.13
325.7,7.139
325.73,4.88
325.75,4.444
325.78,4.29
325.8,4.262
325.83,4.163
325.85,4.043
325.88,3.829
325.9,3.718
325.93,3.718
325.95,3.913
325.98,4.67
326.0,5.596
326.03,7.795
326.05,9.829
326.08,13.5
326.1,16.0
326.13,19.01
326.15,20.07
326.18,20.19
326.2,20.02
326.23,22.86
326.25,30.72
326.28,62.67
326.3,106.8
326.33,226.0
326.35,349.4
326.38,600.6
326.4,797.5
326.42,994.6
326.45,1231.0
326.47,1312.0
326.5,1282.0
326.52,1167.0
326.55,901.5
326.57,701.6
326.6,428.4
326.62,285.3
326.65,138.4
326.67,79.75
326.7,33.12
326.72,20.02
326.75,15.92
326.77,19.79
326.8,32.06
326.82,43.06
326.85,60.62
326.87,70.69
326.9,79.43
326.92,79.6
326.95,71.53
326.97,62.2
327.0,46.29
327.02,36.63
327.05,25.79
327.07,21.26
327.1,17.59
327.12,16.4
327.15,15.18
327.17,14.33
327.2,12.95
327.22,12.35
327.25,13.47
327.27,17.02
327.29,24.37
327.32,45.77
327.34,68.63
327.37,115.7
327.39,152.9
327.42,207.1
327.44,234.7
327.47,251.9
327.49,244.2
327.52,207.3
327.54,172.0
327.57,116.0
327.59,82.89
327.62,45.61
327.64,29.69
327.67,17.71
327.69,16.54
327.72,24.51
327.74,36.94
327.77,67.81
327.79,96.54
327.82,148.0
327.84,183.0
327.87,225.0
327.89,240.0
327.92,238.5
327.94,224.6
327.97,199.2
327.99,191.5
328.02,215.0
328.04,262.6
328.07,383.6
328.09,487.6
328.12,645.6
328.14,727.4
328.16,772.6
328.19,754.3
328.21,687.2
328.24,532.3
328.26,415.6
328.29,255.6
328.31,171.5
328.34,85.48
328.36,52.09
328.39,29.88
328.41,30.03
328.44,50.88
328.46,79.54
328.49,146.6
328.51,206.1
328.54,307.2
328.56,372.0
328.59,445.7
328.61,474.0
328.64,508.4
328.66,576.1
328.69,949.9
328.71,1615.0
328.74,3927.0
328.76,6935.0
328.79,14820.0
328.81,22860.0
328.84,39060.0
328.86,51670.0
328.89,69980.0
328.91,79250.0
328.94,84990.0
328.96,82390.0
328.99,69970.0
329.01,58060.0
329.04,39050.0
329.06,27730.0
329.08,18510.0
329.11,8982.0
329.13,5134.0
329.16,1978.0
329.18,971.6
329.21,302.1
329.23,131.6
329.26,37.58
329.28,17.6
329.31,7.225
329.33,4.618
329.36,2.537
329.38,1.676
329.41,0.8504
329.43,0.5313
329.46,0.2904
329.48,0.2334
329.51,0.2314
329.53,0.2567
329.56,0.3055
329.58,0.3392
329.61,0.3992
329.63,0.4599
329.66,0.6156
329.68,0.7796
329.71,1.122
329.73,1.395
329.76,1.796
329.78,1.998
329.81,2.114
329.83,2.042
329.86,1.733
329.88,1.44
329.91,0.9744
329.93,0.6973
329.95,0.4727
329.98,0.2487
330.0,0.1715
330.03,0.1524
330.05,0.203
330.08,0.3875
330.1,0.5959
330.13,1.052
330.15,1.443
330.18,2.105
330.2,2.534
330.23,3.038
330.25,3.215
330.28,3.188
330.3,2.988
330.33,2.508
330.35,2.162
330.38,1.808
330.4,1.831
330.43,2.571
330.45,3.746
330.48,6.861
330.5,9.926
330.53,15.78
330.55,20.08
330.58,25.98
330.6,28.78
330.63,30.28
330.65,29.3
330.68,25.32
330.7,21.62
330.73,15.73
330.75,12.19
330.78,8.035
330.8,6.134
330.82,4.856
330.85,3.827
330.87,3.558
330.9,3.699
330.92,4.402
330.95,7.854
330.97,13.77
331.0,34.99
331.02,64.17
331.05,147.2
331.07,239.9
331.1,448.6
331.12,633.1
331.15,950.7
331.17,1158.0
331.2,1394.0
331.22,1464.0
331.25,1411.0
331.27,1278.0
331.3,986.7
331.32,771.1
331.35,477.4
331.37,322.7
331.4,162.2
331.42,96.75
331.45,42.47
331.47,24.8
331.5,12.43
331.52,8.737
331.55,5.777
331.57,4.499
331.6,3.074
331.62,2.409
331.65,1.854
331.67,1.771
331.69,1.883
331.72,2.298
331.74,2.644
331.77,3.088
331.79,3.25
331.82,3.215
331.84,3.012
331.87,2.52
331.89,2.137
331.92,1.589
331.94,1.289
331.97,0.9976
331.99,0.9394
332.02,1.127
332.04,1.492
332.07,2.522
332.09,3.617
332.12,6.03
332.14,8.235
332.17,12.47
332.19,15.8
332.22,21.01
332.24,24.12
332.27,27.21
332.29,27.76
332.32,26.04
332.34,23.45
332.37,18.28
332.39,14.64
332.42,9.752
332.44,7.177
332.47,4.45
332.49,3.305
332.52,2.352
332.54,2.087
332.57,2.056
332.59,2.195
332.61,2.403
332.64,2.768
332.66,3.053
332.69,3.855
332.71,5.205
332.74,10.73
332.76,19.33
332.79,47.08
332.81,81.66
332.84,169.5
332.86,257.0
332.89,430.3
332.91,564.2
332.94,761.4
332.96,869.4
332.99,974.5
333.01,1012.0
333.04,1068.0
333.06,1148.0
333.09,1399.0
333.11,1668.0
333.14,2177.0
333.16,2517.0
333.19,2877.0
333.21,2944.0
333.24,2737.0
333.26,2421.0
333.29,1800.0
333.31,1370.0
333.34,813.8
333.36,535.9
333.39,266.9
333.41,174.9
333.44,149.4
333.46,207.8
333.48,339.2
333.51,716.1
333.53,1117.0
333.56,1956.0
333.58,2641.0
333.61,3704.0
333.63,4306.0
333.66,4820.0
333.68,4819.0
333.71,4302.0
333.73,3699.0
333.76,2633.0
333.78,1946.0
333.81,1105.0
333.83,702.8
333.86,319.2
333.88,175.9
333.91,66.56
333.93,34.8
333.96,16.5
333.98,13.56
334.01,14.58
334.03,16.96
334.06,22.08
334.08,26.43
334.11,34.04
334.13,39.38
334.16,46.94
334.18,51.86
334.21,62.45
334.23,76.62
334.26,123.2
334.28,182.5
334.31,333.0
334.33,479.9
334.35,659.9
334.38,961.2
334.4,1149.0
334.43,1344.0
334.45,1384.0
334.48,1293.0
334.5,1146.0
334.53,855.0
334.55,652.6
334.58,389.2
334.6,256.4
334.63,123.7
334.65,71.82
334.68,31.49
334.7,21.04
334.73,22.15
334.75,34.16
334.78,78.28
334.8,136.6
334.83,299.2
334.85,481.7
334.88,907.3
334.9,1305.0
334.93,2045.0
334.95,2584.0
334.98,3310.0
335.0,3641.0
335.03,3773.0
335.05,3596.0
335.08,3000.0
335.1,2472.0
335.13,1656.0
335.15,1178.0
335.18,633.4
335.2,389.2
335.22,225.7
335.25,89.57
335.27,45.35
335.3,15.55
335.32,8.124
335.35,4.802
335.37,4.841
335.4,6.013
335.42,6.932
335.45,7.952
335.47,8.208
335.5,7.849
335.52,7.171
335.55,5.738
335.57,4.684
335.6,3.244
335.62,2.527
335.65,2.14
335.67,2.731
335.7,6.468
335.72,12.78
335.75,34.02
335.77,61.43
335.8,134.0
335.82,209.5
335.85,367.1
335.87,496.1
335.9,701.3
335.92,827.1
335.95,976.7
335.97,1055.0
336.0,1192.0
336.02,1353.0
336.05,1810.0
336.07,2302.0
336.1,3307.0
336.12,4078.0
336.14,4818.0
336.17,5626.0
336.19,5824.0
336.22,5512.0
336.24,4942.0
336.27,3761.0
336.29,2914.0
336.32,1781.0
336.34,1192.0
336.37,584.4
336.39,337.8
336.42,133.1
336.44,66.5
336.47,21.18
336.49,9.314
336.52,2.703
336.54,1.37
336.57,0.8414
336.59,0.7991
336.62,0.7976
336.64,0.7687
336.67,0.6683
336.69,0.5823
336.72,0.4802
336.74,0.4702
336.77,0.6176
336.79,0.8688
336.82,1.542
336.84,2.212
336.87,3.552
336.89,4.657
336.92,6.68
336.94,8.462
336.97,12.92
336.99,18.85
337.01,30.17
337.04,69.15
337.06,123.5
337.09,284.8
337.11,473.8
337.14,925.6
337.16,1352.0
337.19,2143.0
337.21,2711.0
337.24,3455.0
337.26,3774.0
337.29,3856.0
337.31,3634.0
337.34,2976.0
337.36,2420.0
337.39,1590.0
337.41,1119.0
337.44,601.5
337.46,384.0
337.49,214.6
337.51,179.9
337.54,203.9
337.56,250.4
337.59,335.9
337.61,387.0
337.64,431.6
337.66,431.8
337.69,387.4
337.71,335.0
337.74,241.6
337.76,180.9
337.79,105.7
337.81,69.27
337.84,34.16
337.86,21.04
337.88,13.64
337.91,9.23
337.93,8.797
337.96,9.729
337.98,10.6
338.01,11.43
338.03,11.38
338.06,10.3
338.08,9.07
338.11,6.952
338.13,5.726
338.16,4.816
338.18,5.212
338.21,7.97
338.23,11.61
338.26,20.08
338.28,27.58
338.31,40.58
338.33,49.42
338.36,61.24
338.38,67.65
338.41,75.49
338.43,80.41
338.46,88.71
338.48,94.88
338.51,103.1
338.53,105.9
338.56,103.2
338.58,96.05
338.61,79.04
338.63,65.6
338.66,46.4
338.68,36.04
338.71,25.37
338.73,21.19
338.75,18.63
338.78,16.27
338.8,14.88
338.83,12.37
338.85,10.44
338.88,7.665
338.9,6.377
338.93,6.563
338.95,9.37
338.98,21.48
339.0,38.42
339.03,85.46
339.05,136.3
339.08,246.4
339.1,340.1
339.13,494.4
339.15,589.8
339.18,688.9
339.2,710.4
339.23,667.0
339.25,594.9
339.28,449.9
339.3,347.9
339.33,213.7
339.35,145.2
339.38,76.16
339.4,49.05
339.43,27.88
339.45,22.13
339.48,20.98
339.5,24.06
339.53,34.6
339.55,46.03
339.58,69.52
339.6,87.91
339.63,114.6
339.65,128.0
339.67,135.3
339.7,132.2
339.72,121.2
339.75,95.65
339.77,76.25
339.8,49.42
339.82,35.21
339.85,20.57
339.87,14.74
339.9,10.04
339.92,8.472
339.95,7.011
339.97,6.177
340.0,4.911
340.02,4.122
340.05,3.239
340.07,2.951
340.1,3.016
340.12,3.344
340.15,4.081
340.17,4.603
340.2,5.212
340.22,5.41
340.25,5.353
340.27,5.125
340.3,4.665
340.32,4.391
340.35,4.158
340.37,4.13
340.4,4.187
340.42,4.208
340.45,4.112
340.47,3.971
340.5,3.81
340.52,3.912
340.54,4.359
340.57,6.011
340.59,7.943
340.62,12.19
340.64,15.78
340.67,21.66
340.69,25.32
340.72,29.19
340.74,30.12
340.77,28.6
340.79,25.86
340.82,20.13
340.84,15.99
340.87,10.47
340.89,7.662
340.92,4.946
340.94,4.005
340.97,3.47
340.99,3.433
341.02,3.503
341.04,3.521
341.07,3.458
341.09,3.401
341.12,3.441
341.14,3.656
341.17,4.421
341.19,5.274
