wavelength,intensity
304.69,117.2
304.71,139.2
304.74,160.8
304.76,163.3
304.79,147.3
304.81,126.5
304.84,89.27
304.86,65.79
304.89,38.19
304.91,25.65
304.94,14.21
304.96,10.13
304.99,7.343
305.01,6.87
305.04,7.156
305.06,7.508
305.09,7.67
305.11,7.374
305.14,6.412
305.16,5.626
305.19,4.652
305.21,4.327
305.24,4.408
305.26,4.736
305.29,5.296
305.31,5.534
305.34,5.591
305.36,5.538
305.38,5.579
305.41,6.139
305.43,6.972
305.46,8.886
305.48,10.5
305.51,13.34
305.53,15.77
305.56,21.46
305.58,27.79
305.61,43.23
305.63,58.19
305.66,86.73
305.68,107.8
305.71,137.0
305.73,151.8
305.76,164.4
305.78,167.0
305.81,166.8
305.83,166.2
305.86,166.2
305.88,164.9
305.91,156.1
305.93,143.4
305.96,114.9
305.98,92.34
306.01,59.85
306.03,42.11
306.06,23.73
306.08,16.82
306.11,12.81
306.13,13.14
306.16,16.03
306.18,18.36
306.21,20.72
306.23,20.92
306.25,19.91
306.28,16.76
306.3,14.19
306.33,10.56
306.35,8.628
306.38,6.813
306.4,6.686
306.43,9.581
306.45,15.14
306.48,32.75
306.5,53.03
306.53,98.19
306.55,136.5
306.58,197.2
306.6,232.0
306.63,262.8
306.65,264.9
306.68,242.0
306.7,213.9
306.73,163.4
306.75,129.4
306.78,84.62
306.8,60.64
306.83,34.24
306.85,22.4
306.88,11.37
306.9,7.3
306.93,4.599
306.95,4.594
306.98,7.168
307.0,10.85
307.03,20.1
307.05,29.3
307.08,48.71
307.1,66.01
307.12,87.16
307.15,126.1
307.17,156.2
307.2,204.3
307.22,234.8
307.25,270.1
307.27,281.5
307.3,274.4
307.32,254.6
307.35,213.8
307.37,190.2
307.4,179.8
307.42,196.5
307.45,253.8
307.47,302.8
307.5,364.7
307.52,383.0
307.55,363.6
307.57,322.9
307.6,240.5
307.62,185.4
307.65,121.8
307.67,98.34
307.7,96.66
307.72,119.5
307.75,190.9
307.77,260.2
307.8,379.9
307.82,452.3
307.85,515.9
307.87,514.6
307.9,447.7
307.92,375.7
307.95,275.8
307.97,257.1
307.99,331.0
308.02,807.7
308.04,1585.0
308.07,3989.0
308.09,6766.0
308.12,13000.0
308.14,18270.0
308.17,26440.0
308.19,30760.0
308.22,33500.0
308.24,32250.0
308.27,26440.0
308.29,21070.0
308.32,13010.0
308.34,8584.0
308.37,4001.0
308.39,2194.0
308.42,779.3
308.44,359.4
308.47,100.9
308.49,40.97
308.52,10.57
308.54,5.244
308.57,6.048
308.59,11.97
308.62,34.97
308.64,66.28
308.67,150.6
308.69,237.0
308.72,406.4
308.74,530.0
308.77,686.7
308.79,744.4
308.82,734.4
308.84,668.1
308.86,570.4
308.89,406.3
308.91,307.8
308.94,196.0
308.96,148.5
308.99,127.9
309.01,176.7
309.04,495.4
309.06,1078.0
309.09,3189.0
309.11,6042.0
309.14,13730.0
309.16,21630.0
309.19,37130.0
309.21,48470.0
309.24,62790.0
309.26,67930.0
309.29,66390.0
309.31,59530.0
309.34,43900.0
309.36,32620.0
309.39,18150.0
309.41,11180.0
309.44,4692.0
309.46,2395.0
309.49,760.4
309.51,323.9
309.54,82.36
309.56,35.4
309.59,19.91
309.61,22.56
309.64,32.52
309.66,40.16
309.69,49.61
309.71,52.85
309.74,51.59
309.76,46.98
309.78,40.44
309.81,30.02
309.83,24.68
309.86,21.8
309.88,24.32
309.91,35.23
309.93,46.61
309.96,66.83
309.98,79.73
310.01,93.24
310.03,96.2
310.06,90.5
310.08,81.01
310.11,62.12
310.13,49.01
310.16,32.28
310.18,24.49
310.21,19.25
310.23,20.56
310.26,30.22
310.28,41.53
310.31,63.63
310.33,79.27
310.36,98.78
310.38,106.7
310.41,109.9
310.43,107.8
310.46,103.3
310.48,102.0
310.51,105.0
310.53,110.2
310.56,119.8
310.58,124.6
310.61,124.5
310.63,117.6
310.65,105.2
310.68,79.37
310.7,60.69
310.73,35.86
310.75,23.32
310.78,11.12
310.8,6.664
310.83,3.635
310.85,3.126
310.88,3.66
310.9,4.663
310.93,7.133
310.95,9.491
310.98,14.07
311.0,17.64
311.03,23.18
311.05,26.55
311.08,30.43
311.1,31.91
311.13,32.19
311.15,31.04
311.18,27.46
311.2,24.09
311.23,18.29
311.25,14.44
311.28,9.552
311.3,7.234
311.33,5.386
311.35,5.132
311.38,5.725
311.4,6.398
311.43,7.234
311.45,7.456
311.48,7.237
311.5,6.89
311.52,6.614
311.55,6.841
311.57,7.723
311.6,10.53
311.62,13.54
311.65,19.83
311.67,25.07
311.7,33.68
311.72,39.0
311.75,44.36
311.77,45.32
311.8,42.79
311.82,39.52
311.85,35.23
311.87,34.39
311.9,37.21
311.92,41.09
311.95,46.92
311.97,48.85
312.0,46.77
312.02,42.12
312.05,32.23
312.07,25.3
312.1,16.63
312.12,12.61
312.15,9.021
312.17,7.76
312.2,6.61
312.22,5.948
312.25,4.834
312.27,4.025
312.3,2.861
312.32,2.204
312.35,1.506
312.37,1.281
312.39,1.299
312.42,1.911
312.44,2.796
312.47,4.874
312.49,6.641
312.52,9.351
312.54,10.78
312.57,11.76
312.59,11.53
312.62,10.24
312.64,9.281
312.67,8.631
312.69,9.101
312.72,11.21
312.74,13.24
312.77,16.28
312.79,17.74
312.82,18.42
312.84,17.77
312.87,15.6
312.89,13.88
312.92,12.1
312.94,12.15
312.97,14.84
312.99,18.39
313.02,25.25
313.04,29.68
313.07,33.91
313.09,34.27
313.12,31.1
313.14,27.34
313.17,21.19
313.19,17.71
313.22,14.01
313.24,12.4
313.26,11.17
313.29,9.554
313.31,8.492
313.34,7.037
313.36,6.315
313.39,5.845
313.41,6.02
313.44,7.029
313.46,8.107
313.49,9.957
313.51,11.01
313.54,11.74
313.56,11.45
313.59,9.848
313.61,8.257
313.64,5.668
313.66,4.109
313.69,2.314
313.71,1.51
313.74,0.7889
313.76,0.5355
313.79,0.3466
313.81,0.2867
313.84,0.2409
313.86,0.2346
313.89,0.2932
313.91,0.4161
313.94,0.8131
313.96,1.265
313.99,2.242
314.01,3.04
314.04,4.246
314.06,4.895
314.09,5.418
314.11,5.448
314.13,5.314
314.16,5.167
314.18,5.415
314.21,6.888
314.23,8.94
314.26,14.1
314.28,19.02
314.31,28.09
314.33,34.42
314.36,42.2
314.38,44.95
314.41,44.19
314.43,40.59
314.46,32.18
314.48,25.83
314.51,17.03
314.53,12.27
314.56,7.124
314.58,4.978
314.61,3.559
314.63,3.836
314.66,6.308
314.68,9.445
314.71,16.17
314.73,21.43
314.76,28.68
314.78,31.87
314.81,32.62
314.83,30.3
314.86,23.79
314.88,18.66
314.91,11.84
314.93,8.671
314.96,6.433
314.98,6.447
315.01,8.046
315.03,9.733
315.05,11.68
315.08,15.01
315.1,17.72
315.13,23.01
315.15,27.4
315.18,34.54
315.2,38.84
315.23,43.35
315.25,45.0
315.28,46.95
315.3,49.37
315.33,56.56
315.35,63.65
315.38,75.06
315.4,80.82
315.43,83.53
315.45,81.07
315.48,73.23
315.5,67.36
315.53,60.32
315.55,57.23
315.58,54.29
315.6,53.23
315.63,55.85
315.65,66.1
315.68,116.6
315.7,197.8
315.73,453.8
315.75,757.1
315.78,1461.0
315.8,2085.0
315.83,3116.0
315.85,3727.0
315.88,4263.0
315.9,4262.0
315.92,3967.0
315.95,3116.0
315.97,2431.0
316.0,1481.0
316.02,993.4
316.05,523.7
316.07,359.6
316.1,260.1
316.12,249.6
316.15,266.4
316.17,282.0
316.2,296.1
316.22,294.8
316.25,273.6
316.27,247.0
316.3,193.6
316.32,153.9
316.35,97.92
316.37,67.17
316.4,34.12
316.42,20.38
316.45,9.198
316.47,5.997
316.5,4.752
316.52,5.207
316.55,6.729
316.57,7.997
316.6,10.3
316.62,12.58
316.65,19.16
316.67,27.66
316.7,50.99
316.72,75.81
316.75,127.5
316.77,168.6
316.79,209.6
316.82,257.3
316.84,271.5
316.87,259.2
316.89,230.8
316.92,170.7
316.94,128.6
316.97,74.87
316.99,48.96
317.02,24.72
317.04,16.1
317.07,10.02
317.09,8.43
317.12,7.428
317.14,6.948
317.17,5.96
317.19,5.075
317.22,3.58
317.24,2.627
317.27,1.476
317.29,0.955
317.32,0.5662
317.34,0.5739
317.37,1.051
317.39,1.759
317.42,3.543
317.44,5.221
317.47,8.222
317.49,10.23
317.52,12.57
317.54,13.42
317.57,13.74
317.59,13.85
317.62,15.7
317.64,20.03
317.66,29.86
317.69,68.3
317.71,128.1
317.74,331.0
317.76,599.9
317.79,1327.0
317.81,2087.0
317.84,3630.0
317.86,4817.0
317.89,6457.0
317.91,7189.0
317.94,7410.0
317.96,6938.0
317.99,5559.0
318.01,4455.0
318.04,2951.0
318.06,2198.0
318.09,1481.0
318.11,1211.0
318.14,960.4
318.16,825.6
318.19,619.7
318.21,481.8
318.24,298.8
318.26,204.5
318.29,109.0
318.31,70.95
318.34,38.87
318.36,27.32
318.39,17.28
318.41,13.28
318.44,9.749
318.46,8.706
318.49,8.984
318.51,10.5
318.53,13.24
318.56,19.83
318.58,25.67
318.61,35.33
318.63,41.1
318.66,46.39
318.68,46.77
318.71,42.66
318.73,37.76
318.76,29.63
318.78,25.04
318.81,20.67
318.83,19.58
318.86,20.45
318.88,22.91
318.91,31.31
318.93,42.23
318.96,71.04
318.98,100.2
319.01,156.6
319.03,197.4
319.06,248.7
319.08,267.7
319.11,265.2
319.13,244.2
319.16,195.9
319.18,161.5
319.21,119.1
319.23,100.3
319.26,85.23
319.28,80.98
319.31,77.59
319.33,74.77
319.36,67.49
319.38,60.56
319.4,52.57
319.43,40.58
319.45,34.06
319.48,28.69
319.5,28.82
319.53,34.68
319.55,41.67
319.58,54.58
319.6,63.19
319.63,73.33
319.65,76.88
319.68,75.96
319.7,71.12
319.73,58.86
319.75,48.86
319.78,34.2
319.8,26.27
319.83,18.95
319.85,17.42
319.88,19.5
319.9,22.81
319.93,28.39
319.95,31.16
319.98,32.31
320.0,30.92
320.03,27.02
320.05,24.95
320.08,26.6
320.1,33.31
320.13,54.85
320.15,77.08
320.18,118.3
320.2,146.2
320.23,177.8
320.25,186.9
320.27,184.7
320.3,162.9
320.32,140.8
320.35,105.5
320.37,84.56
320.4,60.31
320.42,48.97
320.45,37.91
320.47,33.53
320.5,29.75
320.52,28.08
320.55,25.37
320.57,22.93
320.6,18.31
320.62,14.96
320.65,10.36
320.67,7.884
320.7,5.224
320.72,4.065
320.75,3.058
320.77,2.863
320.8,3.623
320.82,5.301
320.85,10.85
320.87,17.44
320.9,32.77
320.92,46.55
320.95,70.39
320.97,85.99
321.0,103.9
321.02,109.8
321.05,108.4
321.07,101.8
321.1,87.9
321.12,79.01
321.15,70.31
321.17,68.89
321.19,71.31
321.22,81.92
321.24,93.19
321.27,114.8
321.29,130.8
321.32,153.1
321.34,164.3
321.37,171.9
321.39,169.8
321.42,157.3
321.44,144.7
321.47,124.7
321.49,113.3
321.52,102.7
321.54,100.9
321.57,107.0
321.59,116.7
321.62,138.9
321.64,157.3
321.67,185.0
321.69,199.7
321.72,210.8
321.74,209.6
321.77,196.7
321.79,183.3
321.82,159.8
321.84,143.8
321.87,121.2
321.89,107.9
321.92,90.82
321.94,81.2
321.97,68.11
321.99,59.72
322.02,48.15
322.04,42.49
322.06,40.14
322.09,46.23
322.11,58.44
322.14,89.96
322.16,118.6
322.19,167.5
322.21,199.3
322.24,236.1
322.26,249.1
322.29,248.8
322.31,237.4
322.34,211.5
322.36,193.1
322.39,169.3
322.41,156.9
322.44,144.0
322.46,139.5
322.49,140.0
322.51,145.1
322.54,156.8
322.56,163.7
322.59,167.7
322.61,165.8
322.64,161.2
322.66,162.0
322.69,176.0
322.71,194.8
322.74,232.8
322.76,260.3
322.79,298.2
322.81,319.4
322.84,344.7
322.86,356.4
322.89,362.2
322.91,354.6
322.93,335.8
322.96,287.4
322.98,246.0
323.01,181.4
323.03,143.5
323.06,102.2
323.08,86.35
323.11,78.56
323.13,81.71
323.16,94.26
323.18,105.2
323.21,122.7
323.23,136.0
323.26,166.9
323.28,205.1
323.31,311.7
323.33,426.4
323.36,663.5
323.38,847.3
323.41,1103.0
323.43,1219.0
323.46,1264.0
323.48,1208.0
323.51,1046.0
323.53,932.7
323.56,822.8
323.58,806.3
323.61,844.7
323.63,879.3
323.66,885.9
323.68,841.1
323.71,708.5
323.73,601.0
323.76,465.2
323.78,416.7
323.8,410.7
323.83,470.8
323.85,536.5
323.88,626.4
323.9,656.1
323.93,633.1
323.95,575.2
323.98,449.8
324.0,361.2
324.03,253.7
324.05,212.3
324.08,205.3
324.1,234.9
324.13,313.1
324.15,371.4
324.18,436.4
324.2,450.1
324.23,417.3
324.25,365.9
324.28,267.8
324.3,203.4
324.33,126.2
324.35,91.16
324.38,59.88
324.4,48.46
324.43,37.76
324.45,32.02
324.48,23.73
324.5,18.58
324.53,12.43
324.55,9.853
324.58,8.645
324.6,9.671
324.63,14.31
324.65,20.13
324.67,29.22
324.7,52.21
324.72,76.19
324.75,127.6
324.77,171.0
324.8,240.2
324.82,280.1
324.85,313.9
324.87,312.5
324.9,275.0
324.92,232.9
324.95,161.6
324.97,118.2
325.0,70.16
325.02,51.84
325.05,44.75
325.07,52.34
325.1,79.61
325.12,106.6
325.15,156.6
325.17,193.4
325.2,247.8
325.22,280.0
325.25,315.6
325.27,328.1
325.3,327.9
325.32,316.7
325.35,289.1
325.37,267.1
325.4,231.9
325.42,207.2
325.45,167.5
325.47,139.8
325.5,99.49
325.52,75.96
325.54,56.58
325.57,35.98
325.59,27.18
325.62,19.09
325.64,15.86
325.67,12.99
325.69,12.07
325.72,12.12
325.74,13.14
325.77,16.21
325.79,19.17
325.82,24.46
325.84,28.01
325.87,32.24
325.89,33.92
325.92,35.17
325.94,36.47
325.97,43.51
325.99,55.23
326.02,90.03
326.04,127.4
326.07,203.4
326.09,261.3
326.12,340.3
326.14,374.8
326.17,383.1
326.19,357.8
326.22,285.5
326.24,226.5
326.27,142.9
326.29,98.55
326.32,53.52
326.34,36.06
326.37,22.63
326.39,18.74
326.41,16.94
326.44,16.21
326.46,16.45
326.49,17.4
326.51,18.11
326.54,18.59
326.56,18.16
326.59,16.15
326.61,14.06
326.64,10.49
326.66,8.25
326.69,5.648
326.71,4.535
326.74,3.703
326.76,3.55
326.79,3.61
326.81,3.69
326.84,3.718
326.86,3.68
326.89,3.742
326.91,4.117
326.94,5.915
326.96,8.57
326.99,16.17
327.01,24.59
327.04,43.53
327.06,60.55
327.09,91.09
327.11,112.5
327.14,140.6
327.16,152.8
327.19,156.5
327.21,148.5
327.24,123.6
327.26,101.9
327.29,68.73
327.31,49.46
327.33,34.04
327.36,18.58
327.38,12.72
327.41,8.6
327.43,7.84
327.46,8.234
327.48,9.027
327.51,10.71
327.53,12.22
327.56,15.49
327.58,18.59
327.61,24.86
327.63,30.07
327.66,39.26
327.68,46.36
327.71,59.14
327.73,69.71
327.76,89.31
327.78,104.4
327.81,127.0
327.83,139.2
327.86,148.5
327.88,146.9
327.91,133.1
327.93,118.4
327.96,93.31
327.98,77.33
328.01,57.6
328.03,48.0
328.06,39.1
328.08,36.79
328.11,38.7
328.13,43.26
328.16,53.43
328.18,60.7
328.2,66.63
328.23,70.07
328.25,67.66
328.28,57.57
328.3,48.04
328.33,32.97
328.35,24.1
328.38,14.16
328.4,9.899
328.43,6.405
328.45,5.514
328.48,5.848
328.5,7.285
328.53,12.17
328.55,18.18
328.58,33.86
328.6,51.4
328.63,99.63
328.65,164.0
328.68,390.3
328.7,738.0
328.73,1945.0
328.75,3602.0
328.78,8318.0
328.8,13550.0
328.83,25060.0
328.85,34860.0
328.88,50580.0
328.9,59690.0
328.93,67590.0
328.95,67580.0
328.98,59640.0
329.0,50500.0
329.03,34730.0
329.05,24900.0
329.07,16710.0
329.1,8112.0
329.12,4616.0
329.15,1759.0
329.17,859.3
329.2,271.8
329.22,126.1
329.25,46.59
329.27,28.74
329.3,17.0
329.32,12.43
329.35,7.441
329.37,5.07
329.4,2.814
329.42,2.064
329.45,1.8
329.47,2.032
329.5,2.707
329.52,3.215
329.55,3.814
329.57,3.999
329.6,3.909
329.62,3.668
329.65,3.275
329.67,3.153
329.7,3.374
329.72,3.804
329.75,4.693
329.77,5.257
329.8,5.713
329.82,5.625
329.85,4.895
329.87,4.125
329.9,2.866
329.92,2.166
329.94,1.768
329.97,2.343
329.99,4.331
330.02,12.81
330.04,25.5
330.07,64.32
330.09,110.3
330.12,220.4
330.14,323.5
330.17,512.7
330.19,645.9
330.22,816.4
330.24,886.4
330.27,899.5
330.29,845.5
330.32,693.0
330.34,565.8
330.37,376.1
330.39,267.6
330.42,146.3
330.44,93.85
330.47,50.63
330.49,39.68
330.52,40.58
330.54,48.06
330.57,62.85
330.59,71.74
330.62,79.29
330.64,79.17
330.67,71.67
330.69,63.3
330.72,49.44
330.74,41.4
330.77,33.48
330.79,31.35
330.81,31.34
330.84,33.57
330.86,35.16
330.89,35.68
330.91,34.23
330.94,29.59
330.96,25.47
330.99,19.05
331.01,15.17
331.04,10.43
331.06,7.996
331.09,5.283
331.11,3.996
331.14,2.735
331.16,2.292
331.19,2.131
331.21,2.284
331.24,2.768
331.26,3.223
331.29,4.207
331.31,5.261
331.34,7.999
331.36,10.96
331.39,17.47
331.41,23.09
331.44,32.42
331.46,38.25
331.49,44.37
331.51,45.73
331.54,43.15
331.56,38.8
331.59,30.27
331.61,24.72
331.64,18.91
331.66,17.6
331.68,18.6
331.71,23.87
331.73,28.92
331.76,36.38
331.78,39.78
331.81,40.72
331.83,38.33
331.86,31.26
331.88,25.38
331.91,16.9
331.93,12.39
331.96,8.32
331.98,7.731
332.01,10.7
332.03,15.83
332.06,29.57
332.08,43.63
332.11,73.64
332.13,100.5
332.16,152.1
332.18,193.7
332.21,262.1
332.23,305.8
332.26,354.4
332.28,367.2
332.31,349.5
332.33,314.8
332.36,241.0
332.38,187.3
332.41,115.3
332.43,78.11
332.46,40.5
332.48,25.91
332.51,15.36
332.53,13.59
332.56,16.02
332.58,19.93
332.6,24.85
332.63,32.42
332.65,36.37
332.68,39.09
332.7,38.64
332.73,36.36
332.75,35.95
332.78,42.02
332.8,53.45
332.83,84.76
332.85,114.6
332.88,166.8
332.9,200.0
332.93,234.3
332.95,241.0
332.98,223.9
333.0,198.0
333.03,149.8
333.05,119.7
333.08,88.09
333.1,78.76
333.13,80.46
333.15,88.2
333.18,101.0
333.2,105.9
333.23,103.0
333.25,94.52
333.28,75.82
333.3,63.06
333.33,49.67
333.35,47.36
333.38,56.34
333.4,70.66
333.43,101.8
333.45,125.5
333.47,147.6
333.5,170.0
333.52,173.7
333.55,160.3
333.57,140.9
333.6,103.9
333.62,79.24
333.65,48.62
333.67,34.19
333.7,21.15
333.72,16.82
333.75,14.09
333.77,13.53
333.8,13.61
333.82,14.54
333.85,18.83
333.87,24.97
333.9,41.36
333.92,57.78
333.95,90.33
333.97,116.4
334.0,161.3
334.02,196.4
334.05,263.1
334.07,321.4
334.1,431.8
334.12,514.9
334.15,629.4
334.17,680.2
334.2,691.7
334.22,651.4
334.25,533.9
334.27,435.6
334.3,291.8
334.32,212.3
334.34,150.9
334.37,90.93
334.39,67.16
334.42,45.8
334.44,36.72
334.47,26.87
334.49,22.19
334.52,18.31
334.54,18.17
334.57,21.72
334.59,26.19
334.62,34.87
334.64,41.64
334.67,55.54
334.69,71.86
334.72,123.2
334.74,190.3
334.77,371.7
334.79,562.5
334.82,960.4
334.84,1283.0
334.87,1777.0
334.89,2051.0
334.92,2275.0
334.94,2263.0
334.97,2006.0
334.99,1717.0
335.02,1217.0
335.04,898.2
335.07,511.4
335.09,327.9
335.12,153.8
335.14,88.79
335.17,38.68
335.19,23.44
335.21,15.52
335.24,10.08
335.26,8.335
335.29,7.082
335.31,7.05
335.34,8.343
335.36,10.1
335.39,13.69
335.41,16.31
335.44,19.62
335.46,20.92
335.49,20.96
335.51,19.7
335.54,16.37
335.56,13.62
335.59,9.503
335.61,7.104
335.64,4.321
335.66,3.024
335.69,1.784
335.71,1.317
335.74,0.9841
335.76,0.9366
335.79,1.11
335.81,1.521
335.84,3.427
335.86,6.844
335.89,20.07
335.91,39.62
335.94,99.51
335.96,170.6
335.99,340.9
336.01,499.9
336.04,788.2
336.06,986.7
336.08,1159.0
336.11,1312.0
336.13,1318.0
336.16,1179.0
336.18,1013.0
336.21,718.5
336.23,529.8
336.26,299.9
336.28,190.9
336.31,87.32
336.33,48.54
336.36,18.43
336.38,9.25
336.41,3.404
336.43,2.168
336.46,2.243
336.48,3.119
336.51,5.357
336.53,7.301
336.56,10.42
336.58,12.22
336.61,13.84
336.63,13.91
336.66,12.52
336.68,10.84
336.71,7.945
336.73,6.217
336.76,4.55
336.78,4.289
336.81,5.351
336.83,7.015
336.86,10.71
336.88,13.74
336.91,18.63
336.93,21.9
336.95,25.14
336.98,30.33
337.0,34.57
337.03,44.2
337.05,55.06
337.08,84.99
337.1,120.3
337.13,209.1
337.15,298.4
337.18,477.6
337.2,616.8
337.23,817.8
337.25,918.2
337.28,976.1
337.3,942.1
337.33,796.3
337.35,659.5
337.38,444.0
337.4,317.1
337.43,172.5
337.45,108.1
337.48,49.61
337.5,28.45
337.53,12.04
337.55,6.842
337.58,3.27
337.6,2.443
337.63,2.522
337.65,3.165
337.68,4.659
337.7,5.801
337.73,7.383
337.75,8.222
337.78,9.264
337.8,10.17
337.82,11.77
337.85,16.92
337.87,23.28
337.9,38.65
337.92,52.92
337.95,78.39
337.97,95.52
338.0,115.5
338.02,121.7
338.05,117.7
338.07,106.8
338.1,83.33
338.12,67.19
338.15,50.39
338.17,48.93
338.2,70.05
338.22,105.0
338.25,195.9
338.27,282.7
338.3,440.3
338.32,548.2
338.35,677.6
338.37,721.7
338.4,705.5
338.42,642.6
338.45,497.2
338.47,388.2
338.5,239.9
338.52,162.8
338.55,85.53
338.57,56.66
338.6,39.27
338.62,40.94
338.65,59.09
338.67,79.88
338.7,119.9
338.72,148.3
338.74,173.7
338.77,197.8
338.79,200.6
338.82,184.1
338.84,162.2
338.87,121.2
338.89,93.62
338.92,58.05
338.94,39.87
338.97,20.96
338.99,13.01
339.02,6.085
339.04,3.791
339.07,2.637
339.09,3.006
339.12,4.96
339.14,7.099
339.17,11.31
339.19,14.52
339.22,19.48
339.24,22.79
339.27,28.42
339.29,33.63
339.32,46.01
339.34,58.47
339.37,83.43
339.39,102.4
339.42,128.2
339.44,139.4
339.47,141.7
339.49,132.9
339.52,107.9
339.54,87.5
339.57,60.49
339.59,51.66
339.61,58.92
339.64,135.0
339.66,275.6
339.69,772.9
339.71,1438.0
339.74,3257.0
339.76,5197.0
339.79,9322.0
339.81,12730.0
339.84,18080.0
339.86,21120.0
339.89,23740.0
339.91,23750.0
339.94,21130.0
339.96,18080.0
339.99,12740.0
340.01,9328.0
340.04,5203.0
340.06,3263.0
340.09,1445.0
340.11,780.4
340.14,283.4
340.16,141.1
340.19,56.46
340.21,37.99
340.24,28.85
340.26,26.35
340.29,23.2
340.31,21.21
340.34,19.02
340.36,18.39
340.39,18.53
340.41,18.91
340.44,19.01
340.46,18.44
340.48,17.38
340.51,15.52
340.53,14.83
340.56,16.01
340.58,18.98
340.61,27.36
340.63,35.44
340.66,50.0
340.68,59.87
340.71,71.7
340.73,75.77
340.76,74.33
340.78,68.47
340.81,54.64
340.83,44.12
340.86,29.8
340.88,22.58
340.91,15.97
340.93,14.03
340.96,13.47
340.98,13.78
341.01,14.14
341.03,13.96
341.06,13.03
341.08,12.19
341.11,11.1
341.13,10.8
341.16,11.44
341.18,12.76
341.21,16.07
341.23,18.91
341.26,23.21
341.28,25.37
341.31,26.46
341.33,25.43
341.35,23.09
341.38,17.99
341.4,14.27
341.43,9.338
341.45,6.895
341.48,4.639
341.5,3.929
341.53,3.666
341.55,3.841
341.58,4.505
341.6,5.258
341.63,7.031
341.65,8.734
341.68,12.08
341.7,14.7
341.73,18.75
341.75,21.14
341.78,23.58
341.8,24.12
341.83,23.06
341.85,21.21
341.88,17.22
341.9,14.17
341.93,9.733
341.95,7.178
341.98,4.229
342.0,2.868
