,,,,,,,,,,,,,,,,
201.097, , ,  ,,,,,,,,,,,,,
564.5611,9.70E+05,57 468.239 ,2,,,,,,,,,,,,,
566.5554,6.31E+05,57 328.789 ,1,,,,,,,,,,,,,
568.4484,2.60E+06,57 541.918 ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
569.0425,9.26E+05,57 328.789 ,1,,,,,,,,,,,,,
570.1105,1.83E+06,57 295.881 ,0,,,,,,,,,,,,,
570.8397,1.39E+06,57 468.239 ,2,,,,,,,,,,,,,
574.7667, , ,  ,,,,,,,,,,,,,
575.3625, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
575.422,1.23E+06,57 328.789 ,1,,,,,,,,,,,,,
576.2977, , ,  ,,,,,,,,,,,,,
577.2145,3.56E+06,58 311.659 ,0,,,,,,,,,,,,,
578.0384,2.97E+05,56 978.256 ,1,,,,,,,,,,,,,
579.3071,3.83E+05,57 017.496 ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
579.7859,2.53E+05,57 198.027 ,3,,,,,,,,,,,,,
 ,2.12E+05,56 978.256 ,1,,,,,,,,,,,,,
 ,1.24E+05,57 017.496 ,2,,,,,,,,,,,,,
 ,1.36E+04,56 978.256 ,1,,,,,,,,,,,,,
587.3764, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
594.8545,2.22E+06,57 798.072 ,2,,,,,,,,,,,,,
612.5021, , ,  ,,,,,,,,,,,,,
613.1574, , ,  ,,,,,,,,,,,,,
613.185, , ,  ,,,,,,,,,,,,,
614.2487, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
614.5015, , ,  ,,,,,,,,,,,,,
615.5134, , ,  ,,,,,,,,,,,,,
623.732, , ,  ,,,,,,,,,,,,,
623.8287, , ,  ,,,,,,,,,,,,,
624.3813, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
624.4468, , ,  ,,,,,,,,,,,,,
625.4188, , ,  ,,,,,,,,,,,,,
633.1954,1.00E+04,56 780.427 ,1,,,,,,,,,,,,,
 ,5.90E+05,63 356.24  ,2,,,,,,,,,,,,,
652.6609, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,2.74E-02,15 394.370 ,0,,,,,,,,,,,,,
652.7199, , ,  ,,,,,,,,,,,,,
 ,1.10E+05,63 356.24  ,2,,,,,,,,,,,,,
655.5462,6.90E+05,63 514.533 ,4,,,,,,,,,,,,,
 ,6.00E+05,63 340.70  ,3,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,7.75E-04,15 394.370 ,0,,,,,,,,,,,,,
 ,2.90E+03,63 356.24  ,2,,,,,,,,,,,,,
 ,7.30E+04,63 340.70  ,3,,,,,,,,,,,,,
672.1853,3.40E+06,62 156.816 ,2,,,,,,,,,,,,,
674.164, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
684.8568, , ,  ,,,,,,,,,,,,,
697.6523,3.26E+06,62 349.93  ,2,,,,,,,,,,,,,
700.3567,3.42E+06,62 376.820 ,3,,,,,,,,,,,,,
700.5883,3.83E+06,62 534.08  ,4,,,,,,,,,,,,,
 ,5.96E+05,62 349.93  ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
701.728, , ,  ,,,,,,,,,,,,,
701.7646, , ,  ,,,,,,,,,,,,,
703.4903, , ,  ,,,,,,,,,,,,,
 ,4.13E+05,62 376.820 ,3,,,,,,,,,,,,,
 ,1.62E+04,62 349.93  ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
716.469, , ,  ,,,,,,,,,,,,,
716.5545, , ,  ,,,,,,,,,,,,,
718.489, , ,  ,,,,,,,,,,,,,
719.358,7.17E+05,62 925.80  ,1,,,,,,,,,,,,,
719.39, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,5.35E+05,62 925.80  ,1,,,,,,,,,,,,,
722.6206, , ,  ,,,,,,,,,,,,,
723.5326, , ,  ,,,,,,,,,,,,,
723.582, , ,  ,,,,,,,,,,,,,
725.0625, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,1.25E+06,62 936.14  ,3,,,,,,,,,,,,,
727.5294, , ,  ,,,,,,,,,,,,,
 ,3.46E+04,62 925.80  ,1,,,,,,,,,,,,,
728.281, , ,  ,,,,,,,,,,,,,
728.9173, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,9.33E+05,62 774.99  ,2,,,,,,,,,,,,,
729.026, , ,  ,,,,,,,,,,,,,
 ,3.02E+05,62 774.99  ,2,,,,,,,,,,,,,
737.3, , ,  ,,,,,,,,,,,,,
740.5774, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
740.9082, , ,  ,,,,,,,,,,,,,
741.535, , ,  ,,,,,,,,,,,,,
741.5946, , ,  ,,,,,,,,,,,,,
742.3497, , ,  ,,,,,,,,,,,,,
742.46, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
768.0267,4.62E+06,60 300.860 ,2,,,,,,,,,,,,,
774.271,5.34E+06,62 966.61  ,5,,,,,,,,,,,,,
780.0008, , ,  ,,,,,,,,,,,,,
784.9967, , ,  ,,,,,,,,,,,,,
791.8386,5.22E+06,60 645.441 ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,2.08E+06,62 802.86  ,3,,,,,,,,,,,,,
793.2349,5.13E+06,60 705.464 ,3,,,,,,,,,,,,,
794.4001,5.75E+06,60 848.946 ,4,,,,,,,,,,,,,
797.0306,7.11E+05,60 645.441 ,2,,,,,,,,,,,,,
 ,9.20E+04,62 985.96  ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,9.77E+05,61 511.77  ,1,,,,,,,,,,,,,
 ,7.26E+05,61 511.77  ,1,,,,,,,,,,,,,
803.5619,8.11E+05,60 705.464 ,3,,,,,,,,,,,,,
 ,1.36E+06,62 985.96  ,1,,,,,,,,,,,,,
 ,1.29E+06,61 447.86  ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,1.72E+06,61 574.814 ,3,,,,,,,,,,,,,
 ,1.80E+06,62 985.96  ,1,,,,,,,,,,,,,
 ,3.16E+04,60 645.441 ,2,,,,,,,,,,,,,
809.3241,1.50E+06,59 636.667 ,1,,,,,,,,,,,,,
 ,4.69E+04,61 511.77  ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,4.16E+05,61 447.86  ,2,,,,,,,,,,,,,
823.0642, , ,  ,,,,,,,,,,,,,
 ,3.40E+05,62 156.816 ,2,,,,,,,,,,,,,
844.3982, , ,  ,,,,,,,,,,,,,
850.1547, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
850.2221, , ,  ,,,,,,,,,,,,,
853.6165, , ,  ,,,,,,,,,,,,,
855.678, , ,  ,,,,,,,,,,,,,
864.8462,9.12E+06,61 614.37  ,5,,,,,,,,,,,,,
 ,1.90E+04,58 801.529 ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
872.8011, , ,  ,,,,,,,,,,,,,
874.2451, , ,  ,,,,,,,,,,,,,
875.2009, , ,  ,,,,,,,,,,,,,
879.0389, , ,  ,,,,,,,,,,,,,
 ,3.42E+06,61 423.23  ,3,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
 ,1.55E+05,61 647.36  ,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
