,,,#VALUE!,,,,,,,,,,,,,
235.691, , ,#VALUE!,,,,,,,,,,,,,
238.736, , ,#VALUE!,,,,,,,,,,,,,
240.229, , ,#VALUE!,,,,,,,,,,,,,
241.001, , ,#VALUE!,,,,,,,,,,,,,
242.275, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
243.984, , ,#VALUE!,,,,,,,,,,,,,
245.515, , ,#VALUE!,,,,,,,,,,,,,
245.999, , ,#VALUE!,,,,,,,,,,,,,
247.14, , ,#VALUE!,,,,,,,,,,,,,
248.093, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
249.061, , ,#VALUE!,,,,,,,,,,,,,
251.031, , ,#VALUE!,,,,,,,,,,,,,
251.355, , ,#VALUE!,,,,,,,,,,,,,
251.761, , ,#VALUE!,,,,,,,,,,,,,
254.381, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
254.512, , ,#VALUE!,,,,,,,,,,,,,
255.229, , ,#VALUE!,,,,,,,,,,,,,
255.794, , ,#VALUE!,,,,,,,,,,,,,
256.021, , ,#VALUE!,,,,,,,,,,,,,
256.625, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
259.156, , ,#VALUE!,,,,,,,,,,,,,
259.254, , ,#VALUE!,,,,,,,,,,,,,
260.016, , ,#VALUE!,,,,,,,,,,,,,
260.076, , ,#VALUE!,,,,,,,,,,,,,
260.869, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
263.48, , ,#VALUE!,,,,,,,,,,,,,
264.535, , ,#VALUE!,,,,,,,,,,,,,
267.684, , ,#VALUE!,,,,,,,,,,,,,
267.734, , ,#VALUE!,,,,,,,,,,,,,
268.931, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
269.283, , ,#VALUE!,,,,,,,,,,,,,
270.901, , ,#VALUE!,,,,,,,,,,,,,
272.717, , ,#VALUE!,,,,,,,,,,,,,
272.95, , ,#VALUE!,,,,,,,,,,,,,
273.93, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
274.07, , ,#VALUE!,,,,,,,,,,,,,
275.575, , ,#VALUE!,,,,,,,,,,,,,
275.708, , ,#VALUE!,,,,,,,,,,,,,
276.65, , ,#VALUE!,,,,,,,,,,,,,
277.242, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
277.261, , ,#VALUE!,,,,,,,,,,,,,
277.958, , ,#VALUE!,,,,,,,,,,,,,
279.144, , ,#VALUE!,,,,,,,,,,,,,
280.033, , ,#VALUE!,,,,,,,,,,,,,
280.053, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
280.141, , ,#VALUE!,,,,,,,,,,,,,
281.639, , ,#VALUE!,,,,,,,,,,,,,
282.542, , ,#VALUE!,,,,,,,,,,,,,
287.788, , ,#VALUE!,,,,,,,,,,,,,
288.428, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
289.074, , ,#VALUE!,,,,,,,,,,,,,
290.082, , ,#VALUE!,,,,,,,,,,,,,
290.462, , ,#VALUE!,,,,,,,,,,,,,
290.639, , ,#VALUE!,,,,,,,,,,,,,
291.395, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
293.431, , ,#VALUE!,,,,,,,,,,,,,
293.452, , ,#VALUE!,,,,,,,,,,,,,
294.105, , ,#VALUE!,,,,,,,,,,,,,
294.456, , ,#VALUE!,,,,,,,,,,,,,
294.706, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
294.721, , ,#VALUE!,,,,,,,,,,,,,
294.831, , ,#VALUE!,,,,,,,,,,,,,
295.033, , ,#VALUE!,,,,,,,,,,,,,
295.212, , ,#VALUE!,,,,,,,,,,,,,
295.37, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
297.742, , ,#VALUE!,,,,,,,,,,,,,
298.597, , ,#VALUE!,,,,,,,,,,,,,
301.568, , ,#VALUE!,,,,,,,,,,,,,
302.616, , ,#VALUE!,,,,,,,,,,,,,
302.981, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
303.828, , ,#VALUE!,,,,,,,,,,,,,
304.313, , ,#VALUE!,,,,,,,,,,,,,
304.756, , ,#VALUE!,,,,,,,,,,,,,
306.064, , ,#VALUE!,,,,,,,,,,,,,
306.262, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
306.699, , ,#VALUE!,,,,,,,,,,,,,
307.191, , ,#VALUE!,,,,,,,,,,,,,
307.354, , ,#VALUE!,,,,,,,,,,,,,
307.868, , ,#VALUE!,,,,,,,,,,,,,
310.193, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
310.324, , ,#VALUE!,,,,,,,,,,,,,
310.976, , ,#VALUE!,,,,,,,,,,,,,
312.841, , ,#VALUE!,,,,,,,,,,,,,
313.538, , ,#VALUE!,,,,,,,,,,,,,
314.064, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
314.114, , ,#VALUE!,,,,,,,,,,,,,
314.383, , ,#VALUE!,,,,,,,,,,,,,
314.616, , ,#VALUE!,,,,,,,,,,,,,
315.652, , ,#VALUE!,,,,,,,,,,,,,
316.283, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
316.999, , ,#VALUE!,,,,,,,,,,,,,
317.789, , ,#VALUE!,,,,,,,,,,,,,
317.837, , ,#VALUE!,,,,,,,,,,,,,
318.479, , ,#VALUE!,,,,,,,,,,,,,
318.638, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
318.768, , ,#VALUE!,,,,,,,,,,,,,
319.33, , ,#VALUE!,,,,,,,,,,,,,
320.64, , ,#VALUE!,,,,,,,,,,,,,
320.712, , ,#VALUE!,,,,,,,,,,,,,
320.885, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
321.519, , ,#VALUE!,,,,,,,,,,,,,
321.663, , ,#VALUE!,,,,,,,,,,,,,
322.149, , ,#VALUE!,,,,,,,,,,,,,
322.328, , ,#VALUE!,,,,,,,,,,,,,
322.508, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
322.595, , ,#VALUE!,,,,,,,,,,,,,
