215.41244, ,53 784.750  ,3,,,,,,,,,,,,,,,
215.44454, ,58 961.996  ,1,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
215.44689, ,53 328.835  , ,,,,,,,,,,,,,,,
215.50197, ,47 092.712  ,3,,,,,,,,,,,,,,,
215.52429, ,47 272.027  ,1,,,,,,,,,,,,,,,
215.56139, ,54 530.653  ,1,,,,,,,,,,,,,,,
215.56472, ,59 343.807  ,3,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
215.58144, ,54 357.405  , ,,,,,,,,,,,,,,,
215.64301, ,58 334.613  ,2,,,,,,,,,,,,,,,
215.6495, ,54 342.779  ,2,,,,,,,,,,,,,,,
215.77944, ,46 744.993  ,2,,,,,,,,,,,,,,,
215.84743, ,54 042.527  ,3,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
215.85342, ,47 017.188  , ,,,,,,,,,,,,,,,
215.86294, ,46 727.074  ,2,,,,,,,,,,,,,,,
215.87348, ,47 197.010  ,4,,,,,,,,,,,,,,,
215.892, ,46 720.842  ,1,,,,,,,,,,,,,,,
215.89977, ,54 289.034  ,4,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
215.915, ,58 276.260  , ,,,,,,,,,,,,,,,
215.9431, ,47 272.027  ,1,,,,,,,,,,,,,,,
215.96374, ,54 017.581  ,  ,,,,,,,,,,,,,,,
215.96557, ,47 177.234  ,2,,,,,,,,,,,,,,,
215.98809, ,53 661.079  ,3,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
215.99235, ,47 171.531  , ,,,,,,,,,,,,,,,
216.02382, ,54 004.718  ,4,,,,,,,,,,,,,,,
216.04615, ,54 257.679  ,3,,,,,,,,,,,,,,,
216.1579,5.00E+06,47 136.084  ,1,,,,,,,,,,,,,,,
216.22479, ,53 610.412  ,2,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
216.33665, ,53 586.510  , ,,,,,,,,,,,,,,,
216.38622, ,47 177.234  ,3,,,,,,,,,,,,,,,
216.3927, ,46 901.832  ,4,,,,,,,,,,,,,,,
216.43813, ,54 342.779  ,2,,,,,,,,,,,,,,,
216.45275, ,53 913.020  ,3,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
216.45487, ,46 888.517  , ,,,,,,,,,,,,,,,
216.55351, ,53 891.526  ,3,,,,,,,,,,,,,,,
216.58614, ,53 084.789  ,2,,,,,,,,,,,,,,,
216.59911, ,53 881.806  ,2,,,,,,,,,,,,,,,
216.6222, ,54 134.655  ,4,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
216.65858, ,53 069.357  , ,,,,,,,,,,,,,,,
216.67732,2.70E+08,46 137.097  ,3,,,,,,,,,,,,,,,
216.72761, ,54 112.230  ,1,,,,,,,,,,,,,,,
216.7386, ,53 852.114  ,4,,,,,,,,,,,,,,,
216.7526, ,59 089.628  ,1,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
216.80565, ,53 837.851  , ,,,,,,,,,,,,,,,
216.83776, ,54 257.679  ,0,,,,,,,,,,,,,,,
216.99436, ,54 224.420  ,3,,,,,,,,,,,,,,,
217.05298, ,58 033.506  ,2,,,,,,,,,,,,,,,
217.05543, ,54 042.527  ,2,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
217.05543, ,53 784.750  , ,,,,,,,,,,,,,,,
217.12338, ,58 018.561  ,5,,,,,,,,,,,,,,,
217.1297,5.10E+06,46 744.993  ,1,,,,,,,,,,,,,,,
217.13702, ,58 600.344  ,1,,,,,,,,,,,,,,,
217.21423, ,46 727.074  ,2,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
217.2225, ,53 749.405  , ,,,,,,,,,,,,,,,
217.25847, ,46 901.832  ,2,,,,,,,,,,,,,,,
217.26708, ,53 388.637  ,3,,,,,,,,,,,,,,,
217.32136,8.30E+06,46 888.517  ,5,,,,,,,,,,,,,,,
217.3469, ,53 723.079  ,4,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
217.3543, ,58 961.996  , ,,,,,,,,,,,,,,,
217.3706, ,53 975.744  ,6,,,,,,,,,,,,,,,
217.41429, ,53 357.515  ,3,,,,,,,,,,,,,,,
217.5239, ,54 112.230  ,2,,,,,,,,,,,,,,,
217.54989, ,53 328.835  ,4,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
217.60233, ,57 917.254  , ,,,,,,,,,,,,,,,
217.6228, ,53 313.438  ,3,,,,,,,,,,,,,,,
217.64006, ,53 661.079  ,2,,,,,,,,,,,,,,,
217.6677, ,53 913.020  ,1,,,,,,,,,,,,,,,
217.68401,1.00E+07,46 901.832  ,3,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
217.7697, ,53 891.526  , ,,,,,,,,,,,,,,,
217.80806, ,46 313.537  ,3,,,,,,,,,,,,,,,
217.81185, ,46 600.818  ,5,,,,,,,,,,,,,,,
217.8805, ,53 610.412  ,3,,,,,,,,,,,,,,,
217.8981, ,52 807.001  ,3,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
218.025, ,53 837.851  , ,,,,,,,,,,,,,,,
218.0869, ,46 727.074  ,2,,,,,,,,,,,,,,,
218.11406, ,45 833.223  ,1,,,,,,,,,,,,,,,
218.1652, ,53 808.356  ,4,,,,,,,,,,,,,,,
218.17186, ,53 975.744  ,2,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
218.34664, ,46 672.540  , ,,,,,,,,,,,,,,,
218.39797, ,58 334.613  ,2,,,,,,,,,,,,,,,
218.44601, ,53 749.405  ,1,,,,,,,,,,,,,,,
218.52138, ,53 733.594  ,3,,,,,,,,,,,,,,,
218.62496, ,45 726.130  ,2,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
218.64868, ,46 137.097  , ,,,,,,,,,,,,,,,
218.6767, ,58 276.260  ,4,,,,,,,,,,,,,,,
218.68924, ,46 600.818  ,5,,,,,,,,,,,,,,,
218.7119, ,53 084.789  ,3,,,,,,,,,,,,,,,
218.71943, ,46 410.381  ,2,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
218.91877, ,57 641.001  , ,,,,,,,,,,,,,,,
218.93884, ,53 388.637  ,3,,,,,,,,,,,,,,,
219.07696, ,58 600.344  ,2,,,,,,,,,,,,,,,
219.0881, ,53 357.515  ,1,,,,,,,,,,,,,,,
219.12042,7.30E+06,46 600.818  ,4,,,,,,,,,,,,,,,
 , , ,5,,,,,,,,,,,,,,,
219.18389,1.20E+08,46 313.537  , ,,,,,,,,,,,,,,,
219.2261, ,53 328.835  ,3,,,,,,,,,,,,,,,
219.28232, ,57 565.305  ,2,,,,,,,,,,,,,,,
219.34102, ,52 953.629  ,4,,,,,,,,,,,,,,,
219.356, ,57 550.010  ,1,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
219.60418,1.20E+08,46 410.381  , ,,,,,,,,,,,,,,,
219.7234, ,45 913.497  ,0,,,,,,,,,,,,,,,
220.0086, ,57 999.461  ,4,,,,,,,,,,,,,,,
220.03519, ,46 137.097  ,2,,,,,,,,,,,,,,,
220.03898,8.90E+07,46 410.381  ,3,,,,,,,,,,,,,,,
 , , ,5,,,,,,,,,,,,,,,
220.04914, ,52 807.001  , ,,,,,,,,,,,,,,,
220.0577, ,45 428.402  ,3,,,,,,,,,,,,,,,
220.07241,2.80E+07,46 313.537  ,3,,,,,,,,,,,,,,,
220.11178, ,45 833.223  ,1,,,,,,,,,,,,,,,
220.4074, ,57 917.254  ,5,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
220.644, ,58 276.260  , ,,,,,,,,,,,,,,,
220.70684, ,45 294.846  ,3,,,,,,,,,,,,,,,
220.8723, ,45 964.957  ,4,,,,,,,,,,,,,,,
221.06883, ,45 220.681  ,3,,,,,,,,,,,,,,,
221.12353, ,45 913.497  ,3,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
221.3481, ,58 132.249  , ,,,,,,,,,,,,,,,
221.4257, ,57 708.741  ,2,,,,,,,,,,,,,,,
221.7585, ,57 641.001  ,4,,,,,,,,,,,,,,,
221.7743, ,45 964.957  ,3,,,,,,,,,,,,,,,
222.0915, ,45 428.402  ,4,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
222.1317, ,57 565.305  , ,,,,,,,,,,,,,,,
222.2071, ,57 550.010  ,1,,,,,,,,,,,,,,,
222.27632, ,56 951.301  ,3,,,,,,,,,,,,,,,
222.3767, ,52 682.920  ,2,,,,,,,,,,,,,,,
222.7868, ,52 857.804  ,3,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
222.81715,2.10E+06,45 281.833  , ,,,,,,,,,,,,,,,
222.85174, ,45 562.974  ,5,,,,,,,,,,,,,,,
222.90732, ,45 551.767  ,4,,,,,,,,,,,,,,,
223.1101, ,56 783.322  ,2,,,,,,,,,,,,,,,
223.1213, ,45 220.681  ,4,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
223.44327, ,57 708.741  , ,,,,,,,,,,,,,,,
223.7817, ,57 641.001  ,3,,,,,,,,,,,,,,,
 , ,45 551.767  ,5,,,,,,,,,,,,,,,
224.06297, ,56 592.703  ,2,,,,,,,,,,,,,,,
224.25699, ,45 281.833  ,3,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
224.27807, ,45 551.767  , ,,,,,,,,,,,,,,,
224.3908, ,44 551.335  ,2,,,,,,,,,,,,,,,
224.50734, ,52 682.920  ,2,,,,,,,,,,,,,,,
224.56526, ,45 220.681  ,3,,,,,,,,,,,,,,,
224.7244, ,52 213.230  ,2,,,,,,,,,,,,,,,
 , , ,4,,,,,,,,,,,,,,,
224.74607, ,51 409.124  , ,,,,,,,,,,,,,,,
224.886, ,51 381.457  ,3,,,,,,,,,,,,,,,
225.07902,1.23E+06,44 415.074  ,4,,,,,,,,,,,,,,,
225.123, ,56 382.662  ,4,,,,,,,,,,,,,,,
225.18732, ,45 281.833  ,2,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
225.2752, ,51 304.604  , ,,,,,,,,,,,,,,,
225.58609, ,51 692.010  ,2,,,,,,,,,,,,,,,
225.607, ,52 296.920  ,3,,,,,,,,,,,,,,,
225.67548, ,56 858.653  ,1,,,,,,,,,,,,,,,
225.92825,1.30E+06,44 664.075  ,3,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
225.95101,5.66E+06,44 243.685  , ,,,,,,,,,,,,,,,
225.95802, ,51 619.076  ,2,,,,,,,,,,,,,,,
226.05971, ,56 783.322  ,3,,,,,,,,,,,,,,,
226.08871, ,51 944.784  ,1,,,,,,,,,,,,,,,
226.19968, ,52 180.820  ,4,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
226.34741, ,44 166.206  , ,,,,,,,,,,,,,,,
226.43891, ,51 076.628  ,1,,,,,,,,,,,,,,,
226.50541,1.43E+06,44 551.335  ,3,,,,,,,,,,,,,,,
226.5595, ,52 110.601  ,2,,,,,,,,,,,,,,,
226.5758, ,56 097.836  ,3,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
226.69058, ,51 827.413  , ,,,,,,,,,,,,,,,
226.70845,4.57E+06,44 511.812  ,4,,,,,,,,,,,,,,,
226.74694, ,51 016.660  ,4,,,,,,,,,,,,,,,
226.90987, ,44 760.746  ,4,,,,,,,,,,,,,,,
227.0678, ,52 180.820  ,5,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
227.08624, ,44 022.525  , ,,,,,,,,,,,,,,,
227.17828, ,51 381.457  ,4,,,,,,,,,,,,,,,
227.20694,2.92E+06,44 415.074  ,3,,,,,,,,,,,,,,,
227.26167, ,51 365.311  ,2,,,,,,,,,,,,,,,
227.28192, ,51 361.391  ,2,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
227.3892, ,51 692.010  , ,,,,,,,,,,,,,,,
227.40907, ,44 664.075  ,5,,,,,,,,,,,,,,,
227.40907, ,51 945.817  ,3,,,,,,,,,,,,,,,
227.4138, ,51 944.784  ,3,,,,,,,,,,,,,,,
227.4303, ,52 110.601  ,2,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
227.51914,6.19E+06,44 826.900  , ,,,,,,,,,,,,,,,
227.55968, ,55 907.178  ,3,,,,,,,,,,,,,,,
227.5679, ,55 905.536  ,4,,,,,,,,,,,,,,,
227.5757, ,51 304.604  ,3,,,,,,,,,,,,,,,
227.60257,1.25E+07,43 922.668  ,1,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
227.71003, ,51 630.001  , ,,,,,,,,,,,,,,,
227.7667, ,51 619.076  ,2,,,,,,,,,,,,,,,
227.77146, ,56 858.653  ,2,,,,,,,,,,,,,,,
227.8623, ,44 760.746  ,5,,,,,,,,,,,,,,,
227.878, ,44 285.454  ,1,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
227.9153, ,56 423.283  , ,,,,,,,,,,,,,,,
227.9937,1.88E+06,44 551.335  ,4,,,,,,,,,,,,,,,
228.02099, ,51 827.854  ,4,,,,,,,,,,,,,,,
228.02331, ,51 827.413  ,4,,,,,,,,,,,,,,,
228.1629, ,56 783.322  ,3,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
228.19931, ,44 511.812  , ,,,,,,,,,,,,,,,
228.28643, ,51 945.817  ,3,,,,,,,,,,,,,,,
228.2922, ,51 944.784  ,2,,,,,,,,,,,,,,,
228.30872, ,51 941.540  ,1,,,,,,,,,,,,,,,
228.3304,2.59E+06,44 760.746  ,2,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
228.36551,1.53E+06,44 664.075  , ,,,,,,,,,,,,,,,
228.40855,1.29E+07,44 183.628  ,0,,,,,,,,,,,,,,,
228.6443, ,51 708.307  ,5,,,,,,,,,,,,,,,
228.72495,2.23E+07,44 411.160  ,4,,,,,,,,,,,,,,,
228.7293, ,51 692.010  ,4,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
228.7631, ,51 076.628  , ,,,,,,,,,,,,,,,
228.8616, ,51 409.124  ,2,,,,,,,,,,,,,,,
228.89681, ,44 378.342  ,3,,,,,,,,,,,,,,,
228.90308, ,51 827.854  ,2,,,,,,,,,,,,,,,
228.90544, ,51 827.413  ,1,,,,,,,,,,,,,,,
 , , ,2,,,,,,,,,,,,,,,
229.0066, ,51 381.457  , ,,,,,,,,,,,,,,,
229.0477, ,63 035.756  ,4,,,,,,,,,,,,,,,
229.0548, ,51 630.001  ,3,,,,,,,,,,,,,,,
229.07744, ,51 016.660  ,1,,,,,,,,,,,,,,,
229.09131, ,51 365.311  ,2,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
229.11198, ,51 361.391  , ,,,,,,,,,,,,,,,
229.11198, ,51 619.076  ,2,,,,,,,,,,,,,,,
229.16247, ,44 511.812  ,1,,,,,,,,,,,,,,,
229.25246,2.96E+06,44 022.525  ,2,,,,,,,,,,,,,,,
229.3848,1.09E+06,44 285.454  ,0,,,,,,,,,,,,,,,
 , , ,1,,,,,,,,,,,,,,,
229.4107, ,51 304.604  , ,,,,,,,,,,,,,,,
229.44079,3.61E+07,44 458.934  ,2,,,,,,,,,,,,,,,
229.55404, ,55 525.562  ,2,,,,,,,,,,,,,,,
229.6196, ,56 097.836  ,2,,,,,,,,,,,,,,,
229.69267,4.04E+06,44 411.160  ,1,,,,,,,,,,,,,,,
 , , ,3,,,,,,,,,,,,,,,
229.7787,1.44E+07,43 922.668  , ,,,,,,,,,,,,,,,
229.81688,3.09E+07,43 499.505  ,4,,,,,,,,,,,,,,,
229.86602,1.59E+06,44 378.342  ,4,,,,,,,,,,,,,,,
