219.554,7.14E+07,45 532.33 ,1,,,,,,,,,,,,,
227.694, , ,  ,,,,,,,,,,,,,
229.741, , ,  ,,,,,,,,,,,,,
239.219, , ,  ,,,,,,,,,,,,,
239.914, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
241.921, , ,  ,,,,,,,,,,,,,
243.026, , ,  ,,,,,,,,,,,,,
245.964, , ,  ,,,,,,,,,,,,,
246.927, , ,  ,,,,,,,,,,,,,
248.172, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
253.695, , ,  ,,,,,,,,,,,,,
254.687, , ,  ,,,,,,,,,,,,,
256.18, , ,  ,,,,,,,,,,,,,
257.123, , ,  ,,,,,,,,,,,,,
257.879, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
258.213, , ,  ,,,,,,,,,,,,,
261.34, , ,  ,,,,,,,,,,,,,
261.542,4.53E+08,38 223.49 ,1,,,,,,,,,,,,,
261.926, , ,  ,,,,,,,,,,,,,
265.78, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
270.171, ,51 201.66 ,2,,,,,,,,,,,,,
273.817, , ,  ,,,,,,,,,,,,,
275.417,9.20E+07,48 733.19 ,3,,,,,,,,,,,,,
279.663, , ,  ,,,,,,,,,,,,,
282.123, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
283.435, , ,  ,,,,,,,,,,,,,
284.751, , ,  ,,,,,,,,,,,,,
289.484,1.66E+08,48 733.19 ,3,,,,,,,,,,,,,
290.03, ,46 904.38 ,2,,,,,,,,,,,,,
291.139,2.42E+08,48 536.83 ,4,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
295.169, , ,  ,,,,,,,,,,,,,
295.578, , ,  ,,,,,,,,,,,,,
296.332, ,45 532.33 ,1,,,,,,,,,,,,,
296.982, , ,  ,,,,,,,,,,,,,
302.054, ,45 532.33 ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
302.729, , ,  ,,,,,,,,,,,,,
305.672, , ,  ,,,,,,,,,,,,,
307.76,1.24E+08,44 918.68 ,3,,,,,,,,,,,,,
318.373, , ,  ,,,,,,,,,,,,,
319.18, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
319.812, , ,  ,,,,,,,,,,,,,
325.431,6.00E+07,44 918.68 ,3,,,,,,,,,,,,,
339.707, ,41 224.96 ,2,,,,,,,,,,,,,
347.248, ,41 224.96 ,2,,,,,,,,,,,,,
350.739,1.25E+07,28 503.16 ,1,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
355.443, ,45 458.56 ,2,,,,,,,,,,,,,
362.399, , ,  ,,,,,,,,,,,,,
387.665, , ,  ,,,,,,,,,,,,,
418.425, , ,  ,,,,,,,,,,,,,
434.198, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
478.542, , ,  ,,,,,,,,,,,,,
483.962, , ,  ,,,,,,,,,,,,,
486.536, , ,  ,,,,,,,,,,,,,
499.413, , ,  ,,,,,,,,,,,,,
547.669, ,32 453.26 ,2,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
566.489, , ,  ,,,,,,,,,,,,,
571.349, , ,  ,,,,,,,,,,,,,
598.39, , ,  ,,,,,,,,,,,,,
615.994, , ,  ,,,,,,,,,,,,,
619.966, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
622.187,9.90E+06,28 503.16 ,1,,,,,,,,,,,,,
622.814, , ,  ,,,,,,,,,,,,,
623.536, , ,  ,,,,,,,,,,,,,
624.234, , ,  ,,,,,,,,,,,,,
644.489, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
646.312, , ,  ,,,,,,,,,,,,,
661.128, , ,  ,,,,,,,,,,,,,
661.158, , ,  ,,,,,,,,,,,,,
661.18, , ,  ,,,,,,,,,,,,,
661.195, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
661.204, , ,  ,,,,,,,,,,,,,
661.915, , ,  ,,,,,,,,,,,,,
682.659, , ,  ,,,,,,,,,,,,,
694.396, , ,  ,,,,,,,,,,,,,
712.584, , ,  ,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,
716.594, , ,  ,,,,,,,,,,,,,
740.97, , ,  ,,,,,,,,,,,,,
745.696, , ,  ,,,,,,,,,,,,,
845.919, , ,  ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
