,,,#VALUE!,,,,,,,,,,,,,
211.667,3.41E+08,47 228.96 ,0.5,,,,,,,,,,,,,
212.674,4.91E+07,47 005.46 ,1.5,,,,,,,,,,,,,
216.16, , ,#VALUE!,,,,,,,,,,,,,
218.571,3.16E+07,45 737.29 ,1.5,,,,,,,,,,,,,
222.446,4.79E+07,44 940.61 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
232.081, , ,#VALUE!,,,,,,,,,,,,,
236.289, , ,#VALUE!,,,,,,,,,,,,,
239.074, , ,#VALUE!,,,,,,,,,,,,,
239.802, , ,#VALUE!,,,,,,,,,,,,,
242.135, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
244.726, , ,#VALUE!,,,,,,,,,,,,,
246.025, , ,#VALUE!,,,,,,,,,,,,,
248.489, , ,#VALUE!,,,,,,,,,,,,,
250.202, , ,#VALUE!,,,,,,,,,,,,,
250.548, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
250.807, , ,#VALUE!,,,,,,,,,,,,,
251.206, , ,#VALUE!,,,,,,,,,,,,,
251.635, , ,#VALUE!,,,,,,,,,,,,,
252.244, , ,#VALUE!,,,,,,,,,,,,,
253.765, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
253.867, , ,#VALUE!,,,,,,,,,,,,,
255.006, , ,#VALUE!,,,,,,,,,,,,,
255.215, , ,#VALUE!,,,,,,,,,,,,,
255.27, , ,#VALUE!,,,,,,,,,,,,,
256.557, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
257.136, , ,#VALUE!,,,,,,,,,,,,,
257.315, , ,#VALUE!,,,,,,,,,,,,,
259.616, , ,#VALUE!,,,,,,,,,,,,,
259.632, , ,#VALUE!,,,,,,,,,,,,,
261.526, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
261.701, , ,#VALUE!,,,,,,,,,,,,,
263.431, , ,#VALUE!,,,,,,,,,,,,,
263.945, , ,#VALUE!,,,,,,,,,,,,,
