361.849,8.14E+07,190 130.7 ,1,,,,,,,,,,,,,,,
362.642,5.38E+08,229 524.9 ,2,,,,,,,,,,,,,,,
363.7,7.62E+06,215 014.6 ,1,,,,,,,,,,,,,,,
364.795,5.37E+05,217 061.9 ,2,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
366.86,3.67E+07,215 400.9 ,1,,,,,,,,,,,,,,,
367.605,8.36E+07,214 722.7 ,0,,,,,,,,,,,,,,,
368.154,1.56E+08,189 657.4 ,2,,,,,,,,,,,,,,,
371.66,1.48E+07,190 130.7 ,1,,,,,,,,,,,,,,,
372.134,1.44E+08,215 014.6 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
373.913,2.36E+07,189 239.5 ,1,,,,,,,,,,,,,,,
374.442,1.07E+07,190 130.7 ,1,,,,,,,,,,,,,,,
375.662,4.40E+07,215 851.5 ,2,,,,,,,,,,,,,,,
376.736,1.01E+08,189 768.0 ,0,,,,,,,,,,,,,,,
378.319,1.49E+08,189 657.4 ,2,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
380.014,2.75E+08,212 988.6 ,1,,,,,,,,,,,,,,,
381.656,2.42E+08,215 851.5 ,2,,,,,,,,,,,,,,,
381.75,5.73E+08,212 571.2 ,2,,,,,,,,,,,,,,,
382.13,6.88E+06,215 400.9 ,1,,,,,,,,,,,,,,,
384.402,1.12E+07,189 239.5 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
386.141,1.26E+08,212 571.2 ,2,,,,,,,,,,,,,,,
387.374,2.91E+07,189 239.5 ,1,,,,,,,,,,,,,,,
387.862,9.88E+07,215 014.6 ,1,,,,,,,,,,,,,,,
388.342,1.71E+08,215 400.9 ,1,,,,,,,,,,,,,,,
388.684,2.01E+07,215 851.5 ,2,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
389.792,3.63E+08,188 150.3 ,2,,,,,,,,,,,,,,,
389.928,5.16E+06,190 130.7 ,1,,,,,,,,,,,,,,,
390.011,7.75E+07,215 400.9 ,1,,,,,,,,,,,,,,,
392.3,5.55E+07,214 722.7 ,0,,,,,,,,,,,,,,,
392.636,1.36E+08,212 988.6 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
393.436,7.10E+08,227 367.2 ,2,,,,,,,,,,,,,,,
394.253,1.86E+08,215 014.6 ,1,,,,,,,,,,,,,,,
395.521,8.86E+07,189 768.0 ,0,,,,,,,,,,,,,,,
395.61,9.07E+07,215 400.9 ,1,,,,,,,,,,,,,,,
395.984,3.25E+06,215 014.6 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
