199.39096,0,0,0,0,0,
199.40444,0,0,0,0,0,
199.41792,0,0,0,0,0,
199.4314,0,0,0,0,0,
199.44488,0,0,0,0,0,
199.45836,0,0,0,0,0,
199.47184,0,0,0,0,0,
199.48532,0,0,0,0,0,
199.4988,0,0,0,0,0,
199.51228,0,0,0,0,0,
199.52577,0,0,0,0,0,
199.53925,0,0,0,0,0,
199.55274,0,0,0,0,0,
199.56622,0,0,0,0,0,
199.57971,0,0,0,0,0,
199.59319,0,0,0,0,0,
199.60668,0,0,0,0,0,
199.62016,0,0,0,0,0,
199.63365,0,0,0,0,0,
199.64714,0,0,0,0,0,
199.66062,0,0,0,0,0,
199.67411,0,0,0,0,0,
199.6876,0,0,0,0,0,
199.70109,0,0,0,0,0,
199.71458,0,0,0,0,0,
199.72807,0,0,0,0,0,
199.74156,0,0,0,0,0,
199.75505,0,0,0,0,0,
199.76854,0,0,0,0,0,
199.78203,0,0,0,0,0,
199.79552,0,0,0,0,0,
199.80902,0,0,0,0,0,
199.82251,0,0,0,0,0,
199.836,0,0,0,0,0,
199.8495,0,0,0,0,0,
199.86299,0,0,0,0,0,
199.87649,0,0,0,0,0,
199.88998,0,0,0,0,0,
199.90348,0,0,0,0,0,
199.91697,0,0,0,0,0,
199.93047,0,0,0,0,0,
199.94397,0,0,0,0,0,
199.95746,0,0,0,0,0,
199.97096,0,0,0,0,0,
199.98446,0,0,0,0,0,
199.99796,0,0,0,0,0,
200.01146,0,0,0,0,0,
200.02496,0,0,0,0,0,
200.03846,0,0,0,0,0,
200.05196,0,0,0,0,0,
200.06546,0,0,0,0,0,
200.07896,0,0,0,0,0,
200.09246,0,0,0,0,0,
200.10596,0,0,0,0,0,
200.11947,0,0,0,0,0,
200.13297,0,0,0,0,0,
200.14647,0,0,0,0,0,
200.15998,0,0,0,0,0,
200.17348,0,0,0,0,0,
200.18699,0,0,0,0,0,
200.20049,0,0,0,0,0,
200.214,0,0,0,0,0,
200.2275,0,0,0,0,0,
200.24101,0,0,0,0,0,
200.25452,0,0,0,0,0,
200.26803,0,0,0,0,0,
200.28153,0,0,0,0,0,
200.29504,0,0,0,0,0,
200.30855,0,0,0,0,0,
200.32206,0,0,0,0,0,
200.33557,6.52862,-12.5734,-1.48302,-4.62937,-2.65989,
200.34908,-6.93352,-7.04376,-1.79111,-5.81973,-0.448617,
200.36259,1.42687,-1.93451,4.57007,9.57854,-4.70275,
200.3761,-6.80842,-7.1452,5.74227,11.2643,-11.2863,
200.38961,5.05873,1.69322,6.65975,-1.50067,4.3818,
200.40313,-12.402,-3.28817,-2.73518,-0.925126,3.25457,
200.41664,-0.757148,8.8054,-9.27116,-4.72458,1.38622,
200.43015,1.92327,17.2485,-3.62524,-5.34108,-1.69203,
200.44367,16.2728,-3.66622,-5.42436,-0.107327,5.19223,
200.45718,8.9621,-8.5298,0.59393,-12.4415,1.70954,
200.47069,0.679369,-9.40872,7.45807,-4.90046,4.82544,
200.48421,-1.04995,-11.5839,-1.06192,-6.18264,-0.86956,
200.49772,4.10748,-5.19571,1.39777,-5.70084,-0.164531,
200.51124,-7.34999,6.5093,-1.85582,-5.4811,4.4551,
200.52476,-10.8619,12.9798,12.2643,5.64962,-0.379523,
200.53827,0.871498,-5.18385,5.92692,-6.27452,-4.72598,
200.55179,-7.11548,-0.778134,15.8031,9.43007,-1.99713,
200.56531,-10.2556,-6.61204,24.4576,0.903416,-6.95972,
200.57882,-7.21237,5.34288,-6.68712,3.27803,-0.771413,
200.59234,-14.8461,-2.68563,-2.3322,-4.95369,5.59967,
200.60586,1.43265,-2.82176,-0.815726,-3.89226,-8.84754,
200.61938,4.50423,1.56956,11.3861,-7.82031,-0.766095,
200.6329,8.36313,-7.58702,-6.50759,3.82461,-0.26625,
200.64642,-1.10073,-4.63794,-2.44571,0.884236,-9.15756,
200.65994,-2.01897,5.10941,-0.616573,-4.83479,-1.57453,
200.67346,16.5161,12.1547,-4.7208,-1.83269,2.02998,
200.68698,0.0666756,-3.27581,-12.891,6.21479,8.72523,
200.70051,-13.499,-6.13839,-14.2235,3.32099,22.2068,
200.71403,-11.8449,7.32365,-5.51768,7.91423,14.2406,
200.72755,-4.88115,7.45739,14.0741,-0.217797,-0.526046,
200.74107,1.88221,12.584,17.4614,5.92233,16.0655,
200.7546,-4.07757,-1.25917,-14.5248,-2.39227,-0.484933,
200.76812,-7.55995,14.0302,25.5234,-4.34378,14.8541,
200.78165,-1.90696,-7.0648,0.935619,-1.16746,1.01131,
200.79517,8.75902,-4.7643,3.11985,8.85962,0.829031,
200.8087,1.15632,1.36997,10.7146,11.4666,-3.45779,
200.82222,5.49774,-1.65274,14.2101,2.7625,4.51901,
200.83575,6.27595,3.42991,-1.59515,-14.9943,-2.391,
200.84928,-8.31953,5.4328,0.365637,-12.7233,-6.05372,
200.8628,-4.05697,-8.25793,-4.45138,-4.1091,-1.8561,
200.87633,-1.58012,-3.49535,-8.93906,6.13271,5.60633,
200.88986,1.76352,7.19772,-2.61327,11.3312,-6.94778,
200.90339,3.80499,3.74813,3.25954,2.68092,-5.21515,
200.91692,5.39122,-9.46259,1.41724,-2.86036,-6.35329,
200.93045,-8.67879,-20.2141,-5.38564,1.96898,-10.0331,
200.94398,7.95935,12.5183,3.70879,-9.31718,7.39068,
200.95751,-1.32706,20.2833,-0.773054,5.52047,0.988607,
200.97104,-2.11546,-2.87163,-8.91263,6.46748,4.05396,
200.98457,-4.33031,-15.4259,-3.11692,-13.1749,-1.03994,
200.9981,0.798873,0.450405,-4.86143,-12.3994,9.89419,
201.01164,16.3912,-15.1625,1.54406,-8.70914,-8.73523,
201.02517,5.57551,-1.01687,5.96037,-6.19713,-1.42683,
201.0387,-7.47173,-6.81176,7.35095,0.359935,-1.90851,
201.05223,-4.91368,-0.0313206,3.63661,2.72657,-5.6903,
201.06577,7.27301,-2.60806,1.96182,7.04515,-7.88312,
201.0793,19.6318,-16.6728,12.4104,-3.93048,2.33184,
201.09284,11.2439,-14.7262,4.6081,-1.9143,1.43843,
201.10637,5.76035,-8.98865,-7.12894,-9.90456,4.4124,
201.11991,4.33294,-6.55769,5.94235,3.42405,5.14011,
201.13345,-1.51242,-7.61988,-0.107576,7.83708,-1.5359,
201.14698,-4.69811,-14.32,-1.24428,-1.19778,-4.12555,
201.16052,27.355,-4.20566,-1.78149,19.0055,-4.75432,
201.17406,10.3472,5.66911,3.19478,-4.17179,-0.603787,
201.1876,8.4792,0.787962,-6.90074,10.1248,1.25881,
201.20114,30.085,-0.728845,13.0615,-3.62882,12.5851,
201.21467,-2.01813,9.7278,0.457084,-4.96369,-1.75943,
201.22821,3.58873,-4.78224,7.71744,-1.21429,0.797352,
201.24175,8.42101,-6.41567,3.67961,0.832554,-1.20414,
201.25529,10.7741,-0.225155,13.0672,-4.32005,-7.33025,
201.26884,13.3489,-0.970595,7.26338,-6.37326,0.635808,
201.28238,3.73028,-8.32833,6.32816,2.2227,-4.25674,
201.29592,2.97091,-4.31928,4.09163,8.48107,2.64165,
201.30946,-7.6152,0.938623,-4.23573,2.77,4.6101,
201.323,-14.2809,-6.089,15.3072,1.80065,11.3006,
201.33655,-12.6938,-1.63957,3.49973,-10.4512,-3.73081,
201.35009,-1.02505,5.01477,13.12,-3.32942,-28.3171,
201.36363,-10.1192,3.59958,4.71953,-3.9155,-3.58605,
201.37718,4.09674,-1.06334,7.56564,-11.7785,-9.78079,
201.39072,9.86541,-4.12736,6.93131,-0.986365,-17.0176,
201.40427,14.5799,-5.88447,0.433071,2.69326,5.46296,
201.41782,4.89688,-5.95001,-0.0671083,-9.38479,-7.43458,
201.43136,2.87083,-4.92064,9.19083,-8.70305,1.33925,
201.44491,-4.34382,-2.82451,7.79585,-0.144602,2.73052,
201.45846,-9.49274,-9.61996,2.45781,-7.28235,4.6327,
201.472,0.575962,-7.83205,-7.0879,-4.30312,0.258542,
201.48555,-3.15706,-2.8447,-1.72784,-7.67642,-2.42742,
201.4991,-10.0005,-0.575391,4.35927,-4.19259,-6.10629,
201.51265,0.606836,-7.49638,-4.37824,-9.23888,6.97084,
201.5262,-8.01496,11.5213,7.40183,-6.15953,-19.8474,
201.53975,-13.2562,9.63092,2.69825,-0.655802,-5.85075,
201.5533,-15.3468,1.51366,14.5933,-1.64655,9.43328,
201.56685,0.742616,-4.23341,-5.30262,1.22545,-18.4318,
201.5804,7.34666,-4.13001,-8.66193,-11.073,-5.36913,
201.59396,6.0527,-10.3259,-18.8001,-0.220979,-6.22711,
201.60751,-2.39544,-2.25963,-11.6692,-2.98353,-8.21787,
201.62106,-3.38002,2.20349,3.57903,-4.0329,-0.299351,
201.63461,-6.42146,3.51057,7.20026,1.75693,-2.54788,
201.64817,1.96819,0.592218,7.88407,0.726495,-4.88348,
201.66172,-10.4152,1.47924,-7.01381,2.94886,-0.94562,
201.67528,-0.267431,4.64421,0.520596,9.47081,-0.77796,
201.68883,-5.1835,-2.17012,4.72235,-7.83297,-1.58761,
201.70239,0.329698,-5.66114,-4.26279,1.56438,-3.29985,
201.71594,28.2714,-4.16985,-7.05022,4.22078,-16.4964,
201.7295,11.1122,-9.48594,-10.6078,14.5309,-4.31785,
201.74306,1.82345,-15.2942,3.71487,3.43569,-6.4754,
201.75661,-7.10764,-10.7336,1.35892,-4.85595,2.50579,
201.77017,5.17586,-1.59167,1.39063,-13.6124,-5.00744,
201.78373,-0.365806,-0.366843,4.713,-9.02398,-5.50246,
201.79729,-10.0358,10.7389,-2.82642,-4.93174,5.72924,
201.81085,1.44861,6.24681,-10.1711,-7.66284,9.8369,
201.82441,2.51444,-3.67077,-10.7527,-2.24045,1.76749,
201.83797,-0.16107,-12.3919,-1.9954,-1.06068,-5.90378,
201.85153,-7.25369,-10.738,-3.67194,-4.21258,-0.408547,
201.86509,-1.75703,10.1309,-13.0621,-6.31472,1.82647,
201.87865,-17.1086,-7.24911,-1.94489,-3.72708,7.69169,
201.89221,-6.9124,-14.2538,3.70859,-16.3969,-0.379409,
201.90577,4.60126,6.06802,0.718433,-0.496442,-6.17536,
201.91934,-13.0853,-11.1403,4.07451,-0.077386,-20.089,
201.9329,-9.67298,2.45272,6.12351,-9.01365,-8.0686,
201.94646,-7.75199,-3.01934,-6.71619,-3.73357,4.171,
